X,H9_96h_001,H9_96h_002,H9_96h_003,H9_96h_004,H9_96h_005,H9_96h_006,H9_96h_007,H9_96h_008,H9_96h_009,H9_96h_010,H9_96h_011,H9_96h_012,H9_96h_013,H9_96h_014,H9_96h_015,H9_96h_016,H9_96h_017,H9_96h_018,H9_96h_019,H9_96h_020,H9_96h_021,H9_96h_022,H9_96h_023,H9_96h_024,H9_96h_025,H9_96h_026,H9_96h_027,H9_96h_028,H9_96h_029,H9_96h_030,H9_96h_031,H9_96h_032,H9_96h_033,H9_96h_034,H9_96h_035,H9_96h_036,H9_96h_037,H9_96h_038,H9_96h_039,H9_96h_040,H9_96h_041,H9_96h_042,H9_96h_043,H9_96h_044,H9_96h_045,H9_96h_046,H9_96h_047,H9_96h_048,H9_96h_049,H9_96h_050,H9_96h_051,H9_96h_052,H9_96h_053,H9_96h_054,H9_96h_055,H9_96h_056,H9_96h_057,H9_96h_058,H9_96h_059,H9_96h_060,H9_96h_061,H9_96h_062,H9_96h_063,H9_96h_064,H9_96h_065,H9_96h_066,H9_96h_067,H9_96h_068,H9_96h_069,H9_96h_070,H9_96h_071,H9_96h_072,H9_96h_073,H9_96h_074,H9_96h_075,H9_96h_077,H9_96h_078,H9_96h_079,H9_96h_080,H9_96h_081,H9_96h_082,H9_96h_083,H9_96h_084,H9_96h_085,H9_96h_086,H9_96h_087,H9_96h_088,H9_96h_089,H9_96h_090,H9_96h_091,H9_96h_092,H9_96h_093,H9_96h_094,H9_96h_095,H9_96h_096,H9_96h_097,H9_96h_098,H9_96h_099,H9_96h_100,H9_96h_101,H9_96h_102,H9_96h_103,H9_96h_104,H9_96h_105,H9_96h_106,H9_96h_107,H9_96h_108,H9_96h_109,H9_96h_110,H9_96h_111,H9_96h_112,H9_96h_113,H9_96h_114,H9_96h_115,H9_96h_116,H9_96h_117,H9_96h_118,H9_96h_119,H9_96h_120,H9_96h_121,H9_96h_122,H9_96h_123,H9_96h_124,H9_96h_125,H9_96h_126,H9_96h_127,H9_96h_128,H9_96h_129,H9_96h_130,H9_96h_131,H9_96h_132,H9_96h_133,H9_96h_134,H9_96h_135,H9_96h_136,H9_96h_137,H9_96h_138,H9_96h_139,H9_96h_140,H9_96h_141,H9_96h_142,H9_96h_143,H9_96h_144,H9_96h_145,H9_96h_146,H9_96h_147,H9_96h_148,H9_96h_149,H9_96h_150,H9_96h_151,H9_96h_152,H9_96h_153,H9_96h_154,H9_96h_155,H9_96h_156,H9_96h_157,H9_96h_158,H9_96h_159,H9_96h_160,H9_96h_161,H9_96h_162,H9_96h_163,H9_96h_164,H9_96h_165,H9_96h_166,H9_96h_167,H9_96h_168,H9_96h_169,H9_96h_170,H9_96h_171,H9_96h_173,H9_96h_174,H9_96h_175,H9_96h_176,H9_96h_177,H9_96h_178,H9_96h_179,H9_96h_180,H9_96h_182,H9_96h_183,H9_96h_184,H9_96h_185,H9_96h_186,H9_96h_187,H9_96h_188,H9_96h_189,H9_96h_190,H9_96h_192
AGPAT5,0.912703959,8.185219026,3.090290791,0,1.522158648,5.407526116,7.9788033,0.813778358,3.112370256,8.016929118,2.604776468,0,0,4.828487182,0,0,3.562187595,0,7.8057316,2.35421507,2.133057837,7.568353203,0,4.771577203,2.373466936,5.532041347,0.722485904,0,6.609082575,0,2.248444087,0,0,6.611986548,7.412306996,0.318530809,0.715628071,2.618936735,0,6.102189776,1.185608515,1.389852506,5.396813987,1.536391881,5.058507124,0,4.857667033,8.81553887,8.240656725,5.488655496,0,0.971526491,0.959857829,3.702159107,4.091465004,0.374352076,1.694896473,0.983510967,6.596146956,5.194148461,0,7.135607317,1.182060142,0.682610264,8.279143869,0.737130602,0,2.824073102,0,1.398728123,5.928172743,4.798571871,8.852134385,0,0,1.425735495,2.720792334,5.99981595,0.965620255,1.054279696,3.879936162,4.371690078,7.65967936,0,0,4.850553498,5.528924725,3.181028952,0,1.942889514,4.394648975,7.002044709,4.772606881,4.060598215,2.29396944,7.279283003,6.947830953,5.761660834,7.663278059,1.707933129,2.224742818,6.783000089,4.7608871,3.496883786,5.703679879,1.17603628,8.029988541,5.215792989,0,5.617656428,3.196739151,4.366291311,6.416589449,10.98005252,3.865097523,6.252794683,1.820187927,1.108078165,8.384065147,3.851591428,7.757527207,5.77916759,5.998982095,0,5.381684005,6.943876462,2.667120667,1.188603546,7.615664399,8.744516458,3.436497153,0,8.442156025,0,0,0,3.425972363,6.72102658,1.735700514,2.521053523,8.778010513,6.613925017,0,1.39218695,7.243091049,0,8.674955247,0,1.363111848,1.671963155,0,7.163704634,5.456281646,3.935638204,0.838593306,3.039347962,7.758522739,0,9.270207616,2.501552173,6.603072434,0,1.561213997,0,1.075003428,0,0,3.094156148,0,0.730502727,8.154039814,3.624962682,3.884913001,4.189857097,4.384287358,0,6.099745744,0,0,0,1.460006219,1.363095152,0,1.694735055,5.339889071,0,0,0
AIP,0,0,0,0,0,0,0.986599319,6.304772615,5.652120908,0,0,0,0,0,0,0,0,0,0,0,1.424818418,4.572069715,0,4.175416412,5.67756987,0,5.794083096,0,7.066759894,0,3.539756835,0,5.738786497,0,4.777434091,0,0,0,0,0.892247965,0,3.186277801,0,0,4.167543517,0,0,0,0,0,0,0,0,0,4.245321148,0,0,0,0,1.592462,0,0,3.775056397,0,5.759837647,0,5.139786014,0,0,1.78870051,0,0,0,0,0,1.425735495,0,0,6.739822528,0,1.610331354,0,4.246777518,5.009012121,0,5.009679004,3.821786163,4.373337483,6.806716602,0,1.038730625,5.430427521,5.062236646,3.200271408,3.84651987,4.614345983,2.158774936,0,6.219925586,4.929318492,3.727657538,4.809831783,0,0,3.64400699,2.931535018,1.422328274,0,4.016550082,1.937126801,6.895749305,6.329710883,5.758346837,0,4.629384545,0,4.311059649,0,0,4.436612423,5.508527161,3.781665589,0,6.43667283,2.258598184,4.101382119,6.025160784,1.831326075,1.821364206,0,0.726919317,0,0,0,0,5.150297821,1.150561427,0,0,0,0,2.062653156,0,0,5.050039941,0,0,4.320219793,0,5.000867715,1.55529573,5.250895092,4.135580766,0,0,5.61886395,0,0,0,2.038657098,0,0,0,1.338209454,5.728360618,0,0,0,4.353276217,4.628296391,0,0,6.136536283,2.534007053,0,5.594831813,0,0,0,6.147961653,0,3.383246389,0,4.719985205,4.221059338,0,0,3.464166105
AK4,8.975039621,3.593744238,2.117942919,0,10.13898681,10.49330097,10.74499887,0,8.651519148,9.81023838,10.0195826,0.805407856,8.66204113,3.446149706,2.384449631,2.226383656,7.436806584,4.562171915,5.229637227,9.215902619,2.127505885,8.139998783,8.827137848,8.284438144,0,3.832899679,6.044443817,8.321415653,10.1421555,2.6947846,6.963328202,0,0.738936401,6.419548102,8.35170551,4.986538927,5.395991376,8.947982035,7.178279725,0.892247965,9.074597491,0,5.740863405,0.963726194,7.471801058,0,0,0,8.591783586,0,9.503007872,10.56214091,1.939359972,7.87375987,7.084731788,0,6.041711094,0,5.909615804,8.11794021,7.479955856,6.194055723,7.011278593,4.30213356,8.395427048,0,0,6.484180053,3.427954342,7.14517588,0,0.712649341,8.399506713,0,7.053384668,1.087016615,3.516963466,0,7.239879203,4.750611906,0.769719892,9.044536826,9.567283011,0,5.608752999,7.244674967,6.500185736,9.521786457,9.19994916,5.977635604,1.038730625,7.959038788,9.483937115,2.349268425,6.200179187,0,6.849235755,8.434872418,9.03621089,8.898317699,7.800184891,5.494983562,7.86892728,1.304452408,5.536593252,1.073730802,6.869528605,0,8.172403266,6.916224405,6.70354963,4.397971624,4.466385319,2.801781994,2.135182059,7.267723806,3.190991575,1.108078165,8.441152843,2.042248273,8.43138809,1.938843274,0,5.879503727,1.532382518,2.093859003,6.77618368,6.743939941,8.384745012,9.583244981,0,9.141840004,5.116877501,9.100747206,8.639485834,1.887311946,6.688952782,0,0,7.462740365,0.83389787,3.160895424,1.860324559,0,8.28151472,9.004251857,8.146870641,6.721265302,9.525862317,3.104923626,7.516987278,0,8.510525674,5.778053734,6.549720147,0,7.911388622,1.477812091,9.392598525,6.592529655,7.760467477,8.122145912,0,0,4.788051574,10.29480828,7.754268399,5.839366824,7.555592218,8.461268445,0.842161342,5.539088311,7.699341564,6.954031685,0,6.310875667,8.657496021,7.783123768,3.821809164,6.074115184,9.309442387,6.675658364,9.436971916,0.803826125,2.438495411,0,6.191888765,1.531140917
AKAP2,0,6.869122058,1.417041203,0,0,0,0,3.439824918,0,0,2.792883355,0.805407856,0,1.335113393,2.372854713,0.795699621,0,0,0,1.90385059,0,0,0,0,0,8.65486192,0,0,0,0.752167434,0.700691405,4.789070133,0,1.1943796,8.099407509,0,0,0,3.94338567,0,0,0,0,8.458101972,0,4.700677561,1.202907936,0,0,0.75355603,0,8.959540494,4.381801255,0,0,7.278326426,0,0,6.16530133,8.72430808,7.072726476,0,0,0,0,0.737130602,0,0,5.609894567,0,0,7.763468506,0,6.689127175,2.320515132,6.895496495,0,8.275081718,0,3.317932444,1.244164351,0,0,0,0,4.708504335,0,0,6.615911337,0,4.717323387,7.630509936,2.823137726,5.83516704,7.695074371,3.294280067,5.372574101,0,0,0,0,0,0,0,0,2.705833644,3.470024241,0,0,0,2.447772423,0,3.660478267,0,2.606297329,1.213876518,0,6.491530808,8.245112634,8.853727283,0,0,0,0,0,3.855060449,0,4.031381185,0,0,5.550194986,0,0,0,0,0,0,0,0,1.127635109,8.939976362,7.582347618,8.870232968,0,0,0,0,4.482097926,0,5.925258975,0,8.741993463,0,0,0,7.114406052,0,7.304719967,0,0,0,0,0,3.346281745,0,0,1.524525051,0,0,6.61330951,0,0.904661499,1.779651462,0,6.239922369,0,6.762235055,0,0,8.378067867,5.540042241,0,6.246854209,2.800288675,0.880057668,0,0,0
ALCAM,3.534914094,9.042846804,4.917981862,4.360645796,8.921205389,7.266019351,5.018290513,10.46095408,8.387860707,2.371551388,6.962053747,8.795553956,4.816775829,9.008419306,12.1567064,7.764432242,10.83068566,9.214213357,8.730043737,8.925859524,7.300766287,7.139286056,10.70725767,4.526507048,7.133347355,10.78970314,7.319058073,8.742992771,3.587112717,6.316452751,11.14964688,9.625865172,8.977445308,5.053615327,7.432661121,7.793483743,11.23903254,10.92029989,10.36469186,9.608949792,4.91692688,8.141529348,10.50006441,6.55663468,7.069725389,7.88053624,9.595795642,7.517656784,1.471636666,8.81691585,7.950289434,8.446467074,11.1593807,8.868550248,7.532288916,10.2850083,11.2729581,8.101377015,9.002924685,5.860706329,11.32433054,9.284077014,9.550207353,1.95648353,2.771581189,4.346639981,10.38432104,10.0737204,2.556134721,5.598842131,7.080231139,12.09949742,7.745708174,11.84783132,10.35761846,11.88811971,10.62786062,8.283523436,10.90717426,10.09362217,6.695729123,6.749122251,6.666796567,6.100160406,6.666966925,4.845341016,7.361399994,7.390344715,6.228183208,7.28891409,6.870193526,9.776764118,7.595729685,5.017923863,8.333941566,8.92749243,9.906529605,6.097916519,7.221725575,7.23474099,8.46650666,10.99495259,7.480306405,10.79458845,3.64400699,9.839147945,7.821096101,10.2435406,6.104851588,8.242245481,9.619644858,6.845607195,10.41276639,10.84134005,8.549383967,7.279780392,9.00180245,2.987957195,7.788660502,10.7214861,7.230861821,7.113201337,5.293947818,8.388367505,0.960745756,9.322139498,5.945518245,5.840213558,1.180832846,5.020444889,9.782382119,6.52001794,8.756103366,8.87011026,7.850237373,1.792961032,5.565600293,8.170073869,8.981664669,8.331524971,8.52913627,7.60607095,10.02912965,7.787043043,7.272977974,5.0459942,9.124174521,3.390690515,8.651701111,6.356719274,1.55529573,9.486268322,9.653652413,7.952114596,4.487336303,8.170107578,8.742671626,8.487940492,9.039556253,7.61913943,3.294205417,8.728853515,8.781292947,9.188119508,1.075003428,1.461542037,4.556002536,8.664408897,4.857614783,9.12762539,8.348820595,8.399310413,1.779651462,7.068364613,5.664158421,7.775057365,9.2107515,5.160056787,7.366890511,6.838218387,8.945382483,4.474236296,10.09584164,7.633791603,6.694673921,4.877667317,0,7.835171179
ALG6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795699621,1.825383496,0,1.166152882,4.007337731,0,0,0,0,0,7.291756609,0,0,1.430318078,7.834121447,0,0,0,8.687157006,0,0,0,0,0,0,0,0,0,0,0.854482509,0,0,0,0,5.839137051,0,9.410168118,0,0,0,6.279440675,0,0,7.47848923,6.508297329,1.420731477,5.59308824,0,0,0,0,0,0,0,0,5.928172743,0,7.975534271,2.076733582,0,0,0,0,0,0,0.752240374,0,0,0,6.156015238,5.471016209,8.79069884,1.883560515,0,2.968532844,6.397445676,0,0,0,4.542801257,0,5.331777774,3.393178587,6.916447668,0,0,7.543851667,8.7065159,6.816502058,0,8.367419628,9.696469791,0,6.572048952,7.530698597,2.447772423,0,0,2.801781994,7.326137344,1.213876518,0,0,0,5.215128505,1.139683788,7.883990009,0,5.847298557,6.715546509,0,6.172357838,0,0,0,8.671780806,0,8.396090805,0,7.48639023,0,8.674124809,8.308928306,0,0,0,1.372266402,6.657839302,8.37334762,0,4.259580193,6.595563387,0,8.460320998,5.604774975,0,5.725456062,7.390088827,0,6.683569002,2.381937628,4.711140574,0,0,0,8.478529586,8.718161523,7.134405514,0,7.27458841,0,0,0,5.772217151,0,6.610486477,9.752600098,9.096202602,0,0,8.045870368,8.055106908,0.85459129,1.401969657,0,0,0,6.06881267,0,0,0,0,0
ALPK2,7.160818002,6.146061202,7.054842582,9.519783894,6.089505752,1.280446464,6.277197753,7.544293853,6.481834095,7.88320987,3.94502287,7.167911832,0,8.902073915,11.17253189,5.652674983,6.646975798,0,7.939405934,6.148196179,6.095761636,0,9.782157525,8.853511074,4.666422481,9.125721417,6.968886232,6.101967092,0,0.752167434,0.700691405,9.595767722,5.106316883,9.653748014,0.678589733,0.806255155,0,0.893099627,7.411517349,0.892247965,0.914667177,4.990494704,5.490818384,9.58557123,6.728659438,0,8.131023309,6.11597772,4.419112698,6.438674008,2.208670174,8.166677609,0.959857829,0,5.520870521,5.477911878,1.083225806,7.033170858,2.368186876,1.228822947,3.538829124,0,7.734194275,3.80376092,5.454172914,0.737130602,0,4.623800323,6.457579744,5.670133712,6.511075683,0,1.200968312,0.851701111,0,0,4.110083215,3.591104817,6.765576672,3.165978747,7.466728895,4.307890599,7.610739239,9.555380092,5.857350386,8.298974309,7.25682062,5.2412296,8.168030285,6.102343869,6.776172206,0,6.676712739,4.676602956,4.319217498,0,5.5608597,0,1.128369026,7.572042281,6.592739862,0.950612889,5.148467278,0,3.314038207,6.552843983,4.459576692,3.93682633,7.82492332,2.2547643,7.016513785,5.632097878,0,2.801781994,6.635099079,6.855557053,7.391941539,7.377196471,0,3.040746359,7.909665851,5.84998987,5.511077264,8.882459661,9.469363194,5.402929308,5.302888367,5.963644389,6.982315269,0,2.916669758,0,3.856002871,0,0,0,0,5.09034281,0,5.731729633,1.061291189,4.20761664,0,4.167930444,8.166769125,2.888952455,8.081598316,9.398016355,0,4.315724043,5.710996499,7.236455411,0,1.424151339,6.86501726,5.963015121,5.072891531,0,0,8.354937194,6.983425478,1.03402876,7.480126757,6.734137224,8.692821911,0.908438537,7.351771297,0,5.425894284,0,3.855638535,0,4.592014778,4.847612629,0,3.836856561,0,7.482317585,0,5.823861238,0,5.088296691,2.435212529,5.827884675,7.485226831,8.083164418,0,5.420122755
ALYREF,3.296561052,7.323361204,3.567718674,6.320898144,3.805951943,0,5.927707625,4.423634929,4.236789802,2.117687913,2.959268757,3.926488708,4.896391324,2.973296988,4.452743792,3.063363131,4.04711897,5.627642535,5.848189165,3.205755218,4.014646624,1.393748696,2.828921373,3.356920743,2.717166087,2.930746369,5.363436788,2.189817761,2.388920539,3.493752432,4.160489036,3.10660513,3.463906837,2.28255605,4.869229671,4.06367517,2.074159426,0.893099627,3.343924703,5.733897209,2.182862779,1.389852506,5.130911868,2.523989353,4.396801567,2.277036523,5.04000629,3.225705607,3.969538738,2.536451625,3.043515966,0,2.929000786,2.24939817,3.855419607,6.0894464,2.1231049,1.975195236,2.114478621,4.098039074,2.296749606,3.039250491,2.265141806,4.074361161,2.425303354,2.938958143,3.812478043,2.267625821,4.721523174,3.97546627,3.504829469,3.313732247,3.934359034,3.518555039,2.501045799,3.964995263,3.976680928,3.126946348,4.406883074,3.455395551,2.144709679,0.922608997,2.458438495,0,2.819899762,2.988549735,3.545579829,2.863206373,2.491323547,1.942889514,3.067111159,2.34175886,3.186289051,3.08893977,3.310850478,2.781035551,3.510463921,3.105177803,2.522170871,3.75147282,2.224742818,3.993049018,3.51664637,2.782324363,2.273148496,2.438153918,1.815684235,4.888937999,4.104077453,2.926376289,2.631884789,3.083387362,4.65781871,2.801781994,2.960854766,2.925620437,2.674841384,2.760841625,3.801521762,2.034995436,4.77995303,3.248222658,0,3.725938606,4.508762133,3.663866738,4.208587304,3.315456198,3.477238124,2.642189804,3.601306456,3.497483377,5.333318259,3.678872857,5.357820334,4.456455124,4.734441731,6.99978459,5.220053521,4.480914569,4.97408659,4.20761664,4.625155926,2.333909716,4.36155944,4.337851801,4.892993289,3.68484201,1.977849537,3.942493436,3.958104654,3.073074543,3.773594707,4.086943075,5.451030801,4.057096758,3.714820882,5.050270208,5.111687955,4.406406675,3.294205417,4.311737287,3.138172656,4.485248118,3.719621316,5.207796333,4.436036467,4.246322335,2.687735563,3.529505478,4.845273538,4.135042172,4.663021297,4.5262061,2.577938642,5.00270147,4.428447119,3.958697511,4.854223154,6.042298287,5.540042241,5.275631045,3.295264584,4.592006545,5.148055677,5.832522479,4.844612067,3.569552392
AMIGO2,3.739414819,4.259490724,2.775325575,2.132006718,1.661931371,0,9.15141128,8.758009964,6.481834095,6.78639115,8.700819124,3.610534337,1.764914618,2.66228205,3.759044063,8.209957801,0,7.73878909,9.242327717,2.35421507,7.389259337,7.838659365,0,5.105430696,1.259392791,8.93053028,7.001541055,3.65283696,2.134261217,7.003194907,3.285989421,6.529233719,1.691452258,8.353064731,7.938201191,1.698662755,0,8.153403093,5.994756147,7.641020657,2.439801475,6.048440492,1.274001642,0,8.681982615,6.75153161,3.242329412,3.540197413,9.13991048,3.737699763,1.894087236,7.062361582,2.739882743,7.007472642,8.14954322,1.455591463,1.694896473,3.776580866,0,6.062728081,8.683328532,7.51031526,9.414498294,9.599966517,5.410357513,0,1.061764878,7.882827281,2.294264555,2.917421183,1.984630488,8.073073383,2.29184446,1.383637993,4.680126482,5.557595619,8.060077811,7.055952983,8.513156864,0,5.150619195,6.675195404,7.265369718,6.52358578,8.78059043,7.570057899,8.286656554,6.544599312,5.561611986,7.067534018,5.747413246,1.424906007,6.321945906,3.200271408,5.106983167,7.24324345,8.604070511,5.972480174,6.308949895,9.270537056,8.705348687,6.758353237,7.402283918,0,1.187718957,2.109229675,5.635903316,8.035777671,7.792353669,8.173217116,8.418717036,8.390392512,0.788938953,5.419912494,7.058793753,8.711885269,7.911031855,8.235837878,6.547786892,8.216240643,10.02497074,9.315667631,9.953960885,8.517345396,2.518932545,7.321513088,7.654917806,8.186885102,3.10474875,0,0,7.33783069,6.187728927,0,0,0,7.992998139,7.629975262,0,4.820437538,0,5.651104751,0,7.178758958,6.686162996,6.283327108,6.832072815,7.903220101,0,0,6.723868973,0,6.113875909,8.310660024,5.867918549,0,0,0,2.53519035,1.352936195,8.930082718,0,3.774168634,8.140679883,7.913845484,0,6.352397585,0.65989133,7.852758596,6.00640683,4.141384672,7.745948361,8.749423443,6.797155204,0,0,0.983853043,6.604405858,2.099376835,8.877776108,7.716002554,1.363095152,3.830389205,6.463521078,6.931028648,0,4.41529715,7.714783066
AMN1,0,9.69044962,0,9.497380297,0,0,0,0,0.887353903,9.089004188,0,0,0,7.77335218,0,0,0,0,7.875836779,0,1.424818418,7.034463442,0,1.276429416,0,0,0,0,0.885598291,0,0.700691405,0,0,0,7.386906786,0,7.283270956,8.997211552,6.850755228,0,0.914667177,0,0,0,5.314308018,0.972106882,0,0.815187295,0.915851046,0,0,0,0,7.914654394,2.890704167,0,0,0,4.391080963,0,6.954144641,0,5.675977335,0,0.789578935,0,0,0,0.982772548,0.862626069,0,0,4.487518302,0,0,0,0,0,3.409429268,0,4.680247556,1.882298866,0.6434193,0,1.145499215,1.451113176,2.920364232,6.21960322,6.136356194,5.869475031,2.383407635,0,6.321945906,6.420273478,4.278337128,0,0,0,4.881016054,5.849827001,0,6.955540027,6.127984884,0,0,6.911333292,6.705022489,3.21526575,0,4.962572413,2.052665017,0,0,0,6.862444817,1.213876518,4.803662307,0,5.495874166,6.952983878,4.71533728,5.129603456,0,0,0,3.663866738,2.999198911,4.031381185,5.419994302,6.843767911,6.661499698,0,0,7.134822129,0,0,7.142620817,8.697004407,4.603128791,0,0,0,0,4.70368368,0,0,0,1.753622288,0,6.656308458,0,0,6.518590678,0,0,7.555687826,7.68192577,0,0,0,5.836976451,7.441916766,0,0,0,0,0,0,0,7.895148051,0,3.281112434,0,6.224839592,0,5.928403098,5.290272304,0,0,4.812950297,0,0,0,0,5.73085267,0,0,8.091766527
ANGPT2,8.447401549,2.734509253,9.175980724,8.734882905,3.58046864,5.783422867,10.15982961,7.675329763,7.971085817,9.793232076,4.170807535,7.955052856,8.042994144,6.909859832,9.094151505,3.035146632,1.187999547,5.498477518,8.800351787,7.177741933,11.86344742,8.936535615,6.822178148,8.737435959,9.061404668,9.053658005,8.223249932,10.84152899,8.938582287,9.1155234,7.781396119,7.188693038,8.917401976,2.082036483,6.167634821,1.46433695,2.018078791,9.585472191,4.218332729,6.792358502,8.346273996,7.622776575,6.843939128,8.108574649,8.959099807,3.482179854,0,2.662633112,8.596748383,9.133119451,8.596033879,4.01807012,3.10887633,6.780711259,8.282190662,2.087502381,7.549444732,5.700816191,7.115401561,7.445909409,2.673162989,8.635776424,2.162556559,9.263702463,9.528315986,1.83217387,1.727224611,8.046040887,8.430920916,9.448741801,2.665821428,0,5.127932852,1.764596725,5.974166936,0.704546206,2.723015803,8.518568139,3.923913676,6.845472451,5.727580703,6.934396967,8.97649952,9.77682882,6.929786386,9.173755231,6.998299867,6.314809971,8.58950953,8.05355212,7.742980755,1.729806744,8.938711692,1.083710234,5.564675326,5.127767636,9.034702697,8.465768447,8.20121372,8.413455887,8.307112025,3.045505126,8.493213224,7.989180548,3.796415296,4.281796227,6.327104423,2.44693448,9.447320912,7.629586442,5.105401772,8.426264324,2.811251727,7.831593987,6.516868474,9.58806668,6.158212418,7.685127132,1.722647243,2.657245297,7.843483377,8.604205678,10.47025157,9.055319008,9.245781555,6.543960644,2.599346611,5.933762515,7.698784419,9.991069533,5.872419624,9.101954329,2.463581732,9.810618142,8.161672334,4.853945739,6.8556715,8.928070377,5.377556458,9.08416944,6.930143427,5.665627393,3.563905671,7.208946945,7.768271066,9.918853323,6.761540988,5.019237088,8.931523267,8.068287366,3.883305731,4.889436386,2.858048231,9.215980119,8.890136209,6.808695097,5.659297107,2.152362604,4.939722197,7.408406574,7.526314343,4.673386261,7.001008211,8.080615172,8.34318959,8.190439155,9.393543456,3.338713629,6.447314442,6.337310901,8.57297522,8.437009966,3.478636924,3.321778728,3.486306562,1.309785337,4.511808781,8.602961871,8.447921517,1.62438064,7.051832999,5.225278894,5.180606195,4.527229187,7.000760192,7.158645712,3.203016716,8.12309116
ANKMY2,0,0,0,1.702884302,0,7.080436919,6.313258514,5.715097563,0,0,9.282664425,0,2.535325827,0,0,0,0,0,6.143046142,0,0,1.393748696,0,7.757740916,4.780574819,0,0,2.665328584,0,0.752167434,1.807822306,0,6.784778973,0,1.486314418,7.398327214,0.715628071,0.893099627,7.493052883,7.754035998,7.778860893,8.085481243,0,0.963726194,7.781345485,0,0.723354135,0,4.08408728,5.054819647,0,0,0,0,8.002081803,6.23005535,0,0,0,0,0,2.891097466,4.575439409,0.78264932,2.215010499,5.93114306,9.510989653,0,7.213495194,0.862626069,3.069363984,2.272878709,2.631280517,0,1.221383304,3.614597969,1.012061219,0,2.760257015,0,2.839890832,0,8.527975882,1.848014302,0,1.848511408,7.518281988,5.88947334,3.356970781,6.172302116,7.173937101,5.865151311,6.960762448,8.450442285,0,6.226663987,7.000710166,6.213313739,5.449565511,2.137630345,5.372152276,4.809831783,6.790153856,0,0,7.302789436,1.815684235,0,6.772371793,5.087884043,0,7.402675275,3.660478267,0,0,7.737793032,7.861610862,0,6.05106504,5.853012463,5.065651396,6.222717867,8.864657598,5.265283878,7.791107936,4.375525484,6.172357838,5.390194523,1.180832846,0,8.042048157,8.639240659,0,0,6.167330878,0,1.150561427,0,0,4.820437538,0,0,3.152618286,6.333670336,5.793903113,1.048157591,6.856109306,0,0,6.63450218,0,0,6.836999116,5.884671787,7.423510871,0,5.879016896,0,6.140568734,0,0,0,3.966490879,0,8.022224293,7.319575742,0,0,0.82990907,8.24279999,0,7.373694517,0,7.356599894,6.14143349,5.067768765,9.044399738,4.949773834,7.799306661,0.776853276,8.288612331,7.114595075,0,0,6.870142054,0,8.130178872,0
ANKRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.722151529,4.120832684,0,2.556507044,3.192284052,4.117483229,0,0,0,0,3.685427656,1.610210633,0,0,0,0,0.678589733,0,0,0.893099627,0,0,7.579722006,0,0,0,0,2.759202718,7.817751558,1.332881549,0,0,0,0,0,0,0,0,0,0.983510967,0,0,0,4.396250598,0,0,0,0,2.264894485,0,2.294264555,0.862626069,1.686258307,0.712649341,0.72200219,0,0.736259286,1.930115509,0,6.353458975,7.10838873,2.996115489,0,0,1.425502651,1.848014302,0,0,0,0.923427046,0,2.472903316,0,0,0,1.607781938,5.724320144,4.570441055,0,3.838828487,0,0,0,0.950612889,2.861360674,0,5.990788502,0,0,0,2.599683033,0,0,0,1.296079407,2.801781994,0,0,5.058061443,0,0,0,0,1.938843274,0,0.819249762,3.250482843,0,1.114984292,0,0,2.05160565,0,0,4.969486564,0,5.743661767,0,4.439852202,0,0,0,5.818306462,2.52764787,2.306361423,0,0,0,3.402012707,0,2.435250511,2.009443391,0,0,5.321708704,7.261516506,2.483382812,0,0,0,0,1.352936195,0,0,0,4.273551617,2.440130535,0,0,1.731119986,0,6.923852763,0,5.165277158,8.594840235,0,3.655199807,0,0,2.081675598,0,0,3.907733264,4.872954961,0,2.720921032,2.37913416,0.857092243,0,0
