X,H9_36h_001,H9_36h_002,H9_36h_003,H9_36h_004,H9_36h_005,H9_36h_006,H9_36h_007,H9_36h_008,H9_36h_009,H9_36h_010,H9_36h_011,H9_36h_012,H9_36h_013,H9_36h_014,H9_36h_015,H9_36h_016,H9_36h_017,H9_36h_018,H9_36h_019,H9_36h_020,H9_36h_022,H9_36h_023,H9_36h_024,H9_36h_025,H9_36h_026,H9_36h_027,H9_36h_028,H9_36h_029,H9_36h_030,H9_36h_031,H9_36h_033,H9_36h_034,H9_36h_035,H9_36h_036,H9_36h_037,H9_36h_038,H9_36h_040,H9_36h_041,H9_36h_042,H9_36h_043,H9_36h_044,H9_36h_045,H9_36h_046,H9_36h_047,H9_36h_048,H9_36h_049,H9_36h_050,H9_36h_051,H9_36h_052,H9_36h_053,H9_36h_054,H9_36h_055,H9_36h_056,H9_36h_057,H9_36h_058,H9_36h_059,H9_36h_060,H9_36h_061,H9_36h_062,H9_36h_063,H9_36h_064,H9_36h_065,H9_36h_066,H9_36h_067,H9_36h_068,H9_36h_070,H9_36h_071,H9_36h_072,H9_36h_073,H9_36h_074,H9_36h_075,H9_36h_076,H9_36h_077,H9_36h_078,H9_36h_079,H9_36h_080,H9_36h_081,H9_36h_082,H9_36h_083,H9_36h_084,H9_36h_085,H9_36h_086,H9_36h_087,H9_36h_088,H9_36h_089,H9_36h_090,H9_36h_091,H9_36h_092,H9_36h_093,H9_36h_094,H9_36h_095,H9_36h_096,H9_36h_097,H9_36h_098,H9_36h_099,H9_36h_100,H9_36h_101,H9_36h_102,H9_36h_103,H9_36h_104,H9_36h_105,H9_36h_106,H9_36h_107,H9_36h_108,H9_36h_109,H9_36h_110,H9_36h_111,H9_36h_112,H9_36h_113,H9_36h_114,H9_36h_115,H9_36h_116,H9_36h_117,H9_36h_118,H9_36h_119,H9_36h_120,H9_36h_121,H9_36h_122,H9_36h_123,H9_36h_124,H9_36h_125,H9_36h_126,H9_36h_127,H9_36h_128,H9_36h_129,H9_36h_130,H9_36h_131,H9_36h_132,H9_36h_133,H9_36h_134,H9_36h_135,H9_36h_136,H9_36h_137,H9_36h_138,H9_36h_139,H9_36h_140,H9_36h_141,H9_36h_142,H9_36h_143,H9_36h_144,H9_36h_145,H9_36h_146,H9_36h_147,H9_36h_148,H9_36h_149,H9_36h_150,H9_36h_151,H9_36h_152,H9_36h_153,H9_36h_154,H9_36h_155,H9_36h_156,H9_36h_158,H9_36h_159,H9_36h_160,H9_36h_161,H9_36h_162,H9_36h_163,H9_36h_164,H9_36h_165,H9_36h_166,H9_36h_168,H9_36h_170,H9_36h_171,H9_36h_172,H9_36h_173,H9_36h_174,H9_36h_175,H9_36h_176,H9_36h_177,H9_36h_178,H9_36h_179
AGPAT5,7.759237361,6.307156252,8.279935197,7.695646894,8.387663293,5.090444322,7.800646133,6.189759887,8.631684137,8.825938285,7.276572294,6.296578662,7.8585784,6.61887214,1.203022294,6.908895977,6.253529193,7.890877309,3.857315067,9.289646346,7.803945614,9.304866537,3.74338612,8.130656595,9.048789694,1.828790344,5.90071504,6.276361695,2.108684047,2.34200353,6.529897329,6.639281498,8.780613714,5.148370445,8.595345226,6.855612299,7.787281677,7.326266454,6.945131251,9.595569617,2.626464225,2.020424869,7.917855615,4.892154279,1.430356617,8.809755627,9.031023181,5.589754747,5.186929092,6.737931233,2.453603524,6.990661825,3.720644681,3.745015721,8.193807225,6.639604741,6.883064225,8.610119032,6.793667531,7.28522748,7.482742856,9.150292454,8.045237335,8.451247369,7.381852964,7.554534743,7.416813321,4.966392725,7.398517044,3.324025812,7.399620944,8.436550493,5.063719572,7.580342527,8.132940686,5.735706459,6.994457741,5.770113648,8.031236306,5.376917132,5.711995391,6.419745184,9.502465185,6.626464379,7.799223044,7.585169348,6.21640763,8.33412273,6.330967943,6.395814259,8.208006218,6.18004604,8.530366596,7.069990655,5.621870143,7.457767142,7.773362477,5.796403993,6.41650822,5.579058389,6.637691735,6.392998103,7.007638899,7.42641291,8.626940078,7.909508867,8.48498969,8.146472797,8.000419628,5.770323587,2.046584312,6.262246214,7.72359573,6.856984207,6.552240879,7.652855111,7.562521738,4.627577654,7.102450214,7.383079694,6.632036732,7.32921101,7.629279717,7.137859951,2.919432372,6.535919705,7.646411222,6.550939474,7.001420514,5.989385057,4.137126908,4.280228359,4.703221051,5.109762323,7.643017052,6.879162921,2.97440411,7.088811574,7.309809232,7.0910429,7.606746105,6.22190722,7.098430188,5.494729392,7.673313215,7.028717308,3.50046868,8.1930529,6.196589779,7.314940638,7.223022819,6.747912085,7.528467255,7.235144781,6.731389537,7.41303687,4.999060927,7.437200936,7.198867196,4.355069252,6.18715499,6.600270225,3.81285084,6.495371835,7.844117886,7.512827729,6.800472078,8.091866049,6.228386611,5.836023719,7.258982816,7.685487858
AIP,0.818446406,5.431864291,6.010458675,3.43029189,3.138864373,3.516426759,3.444255315,5.258100314,3.871881656,0,5.904957518,0,2.507860271,5.904083042,0,4.482465266,0,5.679165476,0,0,0,2.238248254,4.354769894,2.711008973,6.015105374,0.885941648,0,5.169242274,6.958940042,0.859184396,4.17597476,1.320993819,0,5.68791003,0.833736786,0,1.285999449,0,6.25111463,5.137204339,0,5.969863579,5.993593222,0.957587262,6.829422914,0,0,0,0,0,0,0,5.887752381,0,6.827348364,1.837916002,5.634872396,5.799722806,2.098073895,5.287023165,0,4.115305573,0,4.158915562,4.486485662,5.922489474,0,2.963323775,5.782137423,1.702053617,0,0,1.458442582,5.69035404,4.394573736,5.394170466,4.735350582,4.467256692,4.898485493,5.055803977,4.478971301,2.65266203,4.445642415,5.796856755,2.179656651,3.111215178,4.756859988,0.873857349,4.942704994,0,0,5.072328849,5.587260164,4.40178678,0,2.138897455,1.816637766,0.860308992,4.681219739,3.723529083,4.692521856,4.971619524,1.00328541,5.085061134,5.604983443,3.673876884,4.660438981,0,3.761185068,5.016569376,7.049992431,3.742386557,5.778851465,4.394507683,4.202184613,4.535763946,6.185418803,4.627577654,5.021012355,4.840774482,3.311645891,5.584192229,3.695452201,5.199052177,0,5.317594619,5.565678021,6.659141779,0.704340297,4.454813241,2.734057522,2.623036713,5.329292444,1.969006766,5.03872287,5.038877426,4.413992394,5.237154962,5.323381164,5.31709672,4.782249176,4.124678152,4.913335177,4.499058162,0,3.035520367,3.593630461,3.080157271,5.921960041,4.590517015,6.614388051,3.700070945,4.83694876,2.286939253,5.165292055,4.103412299,4.756089732,4.002290898,3.214997627,4.654648788,0,5.024175169,2.41205777,4.380429304,5.512235202,3.581064903,4.203844049,4.642997606,3.074779448,4.264321084,4.463425257,3.510102938
AK4,5.902567941,0.643606505,6.960000162,1.412840264,4.558103799,4.157728225,2.199909918,5.622934993,6.058164709,7.765254602,2.449854654,8.724999401,3.912963682,7.760975836,1.3994477,5.293243061,6.432202727,6.913161458,1.49624571,6.499907696,7.078297844,0,0,4.748982085,6.610283694,0,6.423793598,5.700305758,2.76504879,0.859184396,5.216075385,8.423096279,7.482472332,0,0,6.558796516,6.115989559,3.606587982,0,0,2.082765851,6.427280814,6.626499892,4.724410242,0.885626401,1.913156473,8.349118041,4.157602952,7.921706216,0.342500432,5.454965224,8.952027118,3.080472658,0,0,6.254901518,1.832935047,2.042708917,6.418189827,1.537143048,6.755368868,4.175812132,4.006372143,3.494654348,7.475561164,7.777089436,0,4.405555804,6.204945245,7.351177235,0,4.334590829,0,2.206424218,4.177496456,6.396576526,0,3.65815834,3.266010322,7.416000357,3.250961101,5.56976663,5.132925373,5.49441649,2.179656651,0,8.779813497,3.757198605,7.73823079,5.755271894,1.616273789,5.917149061,2.633331077,5.293347202,1.550778516,7.913771311,6.412567047,1.788449994,7.127507007,7.154309006,5.397247593,7.278285792,7.870411764,6.641108826,6.555930565,2.365017413,8.239340465,5.141792731,7.74424622,7.585501207,3.642903694,5.461101901,5.292534506,7.381709856,5.733925793,6.755498183,5.266830357,6.784432517,8.071125729,7.134037667,6.187417592,6.339017966,5.224395154,1.133349495,6.708025398,4.842971893,6.012818458,6.634517991,3.960752308,5.183321086,0,4.055612507,0,5.554094192,6.974181333,5.00236096,1.781630884,5.91198598,5.017951096,3.110103594,6.636593858,0,6.828158986,5.014788095,6.263647964,3.510854339,6.384553105,5.665483812,0.844037481,6.262779428,0,6.115757098,6.187078397,3.302906931,4.20494583,0.698354693,4.788794933,7.204458882,3.628524597,4.500906981,4.185389025,3.134229038,0,0.557863228,4.148942127,1.599813636,7.981066864,5.61853684,2.814201777,0.814794143,5.27666503,4.515215592
AKAP2,0,6.155399131,6.479076819,7.157960437,5.157996688,3.516426759,3.668810265,2.959058387,2.967204185,5.957150915,0,3.31336969,0,6.487066308,6.442865572,7.327270002,6.904796835,6.232976224,0,4.505416571,0,4.345881637,7.118865058,3.069884108,7.095470397,1.453301229,0.772101523,6.628661477,7.172790097,0,6.62104947,7.251118188,5.058209294,7.611336301,0,0,0,5.313709397,8.904089623,0,6.91841078,1.88033582,0,6.200429158,0.885626401,7.006837712,1.811568029,3.662064863,5.621318965,7.728916278,5.444247965,3.678506719,7.047771712,0,7.159136608,5.484584553,6.717167182,7.376183649,5.335443557,7.015671185,5.731206103,5.664941977,6.500458458,7.946592083,7.879299736,1.080152241,7.705162648,7.482796146,4.343145267,5.057543005,7.936656528,4.895519451,1.458442582,4.617794419,4.57291225,0,6.405090108,7.66039359,5.625061074,2.355736876,0,5.345608844,2.770068608,6.710135008,6.231501555,4.580344723,4.690747826,6.556195586,5.057641252,5.998424315,6.068376178,4.402093439,3.815248264,8.880466074,7.224878597,1.094067877,5.399251471,7.336632745,5.587076566,4.978393584,6.637691735,5.226970189,8.050932669,5.466775443,7.227833126,4.695411062,0,5.933442525,6.095127369,5.229543726,8.508693963,4.369323819,3.151933106,6.415232476,5.444617608,3.888542827,7.403634835,2.246464092,5.544779094,7.496101233,3.077382955,4.085847334,5.987725287,6.235825899,4.768816103,4.192195246,3.971517693,5.580115507,1.530169774,5.920485309,0,6.135402039,7.484256598,5.506320139,4.371683123,4.648616018,0,6.726648771,4.479215049,5.710365625,5.371795662,5.59059589,5.407198568,6.167708998,6.827691879,4.392205114,4.816471746,0,4.091902677,4.108552421,0,0.892900421,3.383408897,6.146564356,5.846419974,3.681495456,6.347455553,5.841604637,2.578061874,4.23438885,7.70849702,5.903907113,4.966075333,3.50917903,6.884850523,4.544822726,4.28510105,6.474849114,6.113173334,6.178291273,5.380919432,6.152876962
ALCAM,3.638373768,2.837819406,8.34809987,8.800874829,5.681454486,3.899596438,5.77919662,6.739814906,7.441103457,7.563582184,5.162538859,2.272559025,6.187430612,3.011853778,8.271206578,6.810776168,6.876185182,5.434504278,5.225796522,6.416799556,7.519954919,7.477143423,6.217602596,8.559700654,8.109141533,3.778161888,3.538082934,6.918166804,7.408996673,1.783262814,7.537751755,1.320993819,5.980689926,4.488360671,5.717855214,0,5.940575272,5.525450478,7.710573261,2.64625842,0,3.376516298,5.034581874,0,0,2.832829041,2.25258339,4.603924904,4.41973302,5.657300162,6.700301064,6.190432651,6.237521299,5.619005315,3.060231024,5.033753389,3.118996472,4.690963413,5.976000148,2.524936354,8.000771792,4.343449984,6.486262502,7.646920237,7.606406661,4.410019323,8.850763583,5.826633262,4.456167112,0,4.069396236,7.270627267,5.87649219,7.353251177,7.015233854,8.513286594,6.48983752,5.858409723,7.884258704,8.013516705,5.084480509,8.628900247,6.05958667,5.044742053,7.539127454,0,6.757873368,6.9372642,6.244320238,5.959522669,5.809635108,7.859683161,7.585943627,6.87149032,5.23516361,5.387191569,7.135369504,2.558895169,7.316467941,8.829072482,7.732805099,6.392824269,6.839395925,5.868841584,5.84545694,6.060339001,8.641473263,6.404315864,7.805020569,7.017242803,11.3596335,3.742386557,6.906701071,2.872999116,6.610370789,6.742066431,5.337248242,7.493011952,5.996216285,5.138268335,7.636086447,4.83811984,4.638668813,5.257282503,3.863398083,5.746958765,8.841569545,5.816476546,7.328599285,6.331017682,5.342437208,6.564155324,4.245558272,2.42558752,6.054836655,5.241544252,6.48520103,5.522306076,5.886982056,5.010413929,5.415133577,6.50926735,6.187146843,7.140062563,3.90513553,6.563651601,7.331322583,4.866469811,4.208787871,5.479596575,4.615289925,5.735284888,6.508466621,6.826875121,6.390271227,6.105786986,6.950367475,5.421872671,5.541356494,4.725782637,6.272442042,5.920697131,3.803949014,0.557863228,5.512235202,6.410834958,6.591230289,5.356679456,7.200185269,6.050459335,5.104633496,5.756557827
ALG6,0,5.544768363,0,6.118117694,4.447721066,6.069115125,5.171784826,6.302426353,0,1.764321251,8.94253236,0.712492225,8.118560853,0,7.46997034,5.52217898,0,7.329579351,1.451202367,0,7.58569211,0,0,7.37945802,7.739077484,0,0,0,0,0,0,0,7.820049291,1.34017967,0,5.122044748,7.104948621,0,9.037719776,0,0,9.022065502,7.144502981,0,0,0,1.173202925,5.168974827,6.880615847,2.621273147,5.585478662,0,0,7.714875194,2.559257123,7.851919552,6.023815997,4.509728026,8.839736794,5.543885949,6.720889554,7.89713422,1.471467547,7.437107227,2.46171857,2.129791732,6.598736541,0,6.826165805,4.413138821,6.320885331,3.404379683,6.970748454,2.180423447,3.073748446,3.167152122,7.877435857,0,7.62352254,0.753969019,4.945794446,6.773593327,8.529085672,0,6.621181821,8.36442952,4.880635633,8.012679446,0,0,0.755833795,7.2843944,6.572177438,6.701280973,5.782226493,2.138897455,4.404681322,5.297377551,8.484338615,1.601675132,4.37258475,6.972052419,4.093640942,6.308169434,0.667690447,0.758671117,8.527393288,7.929222212,1.715219132,5.848457019,5.014028071,3.388156003,3.350949876,5.626538731,5.733925793,6.480397381,3.261992615,8.744286786,4.512581308,6.594321075,7.005467684,3.481519945,6.901008995,4.208435459,6.333297897,6.020947739,7.638634683,4.768620012,0,1.23821854,4.310641149,5.545563163,7.801934619,5.435204588,6.48636079,6.906848086,4.798030183,4.408167575,0,7.270369695,6.599409151,6.091844941,6.444734558,1.448378735,0,5.749418535,8.133540919,3.214999657,5.376721138,6.925935191,4.925397358,4.540990882,6.853945158,0,6.328988798,0.698354693,6.921236468,0.55536914,0,3.483403616,4.392428053,4.992760954,0,4.564389769,6.664491258,0.491810328,6.901374922,7.982102742,4.482112577,5.563825478,3.887386447,0
ALPK2,4.532421151,6.173071138,2.406742301,6.012799302,5.968064203,3.402311839,5.77919662,3.776662517,5.607074303,4.571242534,4.36736313,0,5.165821899,1.746456395,7.385927801,6.096639007,6.918892651,3.168728716,1.451202367,3.412783385,1.945681065,4.236304585,4.474412843,5.843043529,4.054679787,0.885941648,4.050555956,4.391648632,5.663761771,6.133215436,3.590834687,8.349386492,5.25887507,8.977715072,5.99058423,5.034517188,6.349728284,0,2.324512324,7.295162755,7.596169296,6.144082977,0,5.773399843,5.648432799,6.770868859,6.954214506,2.771755238,6.737741015,8.291251046,5.368085136,5.448751917,7.27912194,6.541722512,7.438916153,5.071068079,3.377990088,6.98433659,4.724139952,3.393822648,5.226822201,3.601097169,4.157356147,4.326444208,4.624733106,6.00064911,5.463374752,4.223259322,5.597345845,6.116039146,7.742437001,6.279940386,6.986844205,6.362047491,6.562039685,6.295473399,5.66005413,8.171994519,4.852791238,7.51607064,6.689857714,5.854216359,3.838555016,4.435742239,6.82360339,6.534391826,4.880635633,4.501213525,4.026984873,3.486056237,6.112118676,6.453203394,7.603898906,6.765522583,3.537747774,2.965046667,5.661378911,3.194444989,5.174566385,1.601675132,7.833825668,0,4.706751187,6.986911057,7.472149609,7.703495607,6.935990979,6.967904947,7.484704331,6.650215346,2.860473022,6.466188865,4.699335968,3.237944023,7.30952444,6.120164908,5.523162019,7.003785068,6.707976656,3.820175649,4.15913313,6.729104244,4.140225027,7.016708915,7.462395592,7.41369811,7.003256245,6.63729767,4.266980117,6.627213965,6.647398054,7.094535262,6.25062722,4.878779448,5.80861929,4.520905008,7.279990525,5.49859047,6.930127078,6.522296062,2.597137697,5.497998222,5.33960694,6.218839465,5.424428006,6.974871125,6.998063872,3.451904089,5.070292122,4.869094833,2.618891794,5.336913695,5.523543893,6.276036973,6.285155371,7.220840514,6.211613039,6.730340917,6.207764447,6.553541396,5.859016123,5.199522076,8.883052239,3.780977429,0,5.648212485,4.665915829,5.832011341,6.294707149,6.374641172,4.51015335,5.973602689
ALYREF,5.400173072,5.277047492,5.74621836,6.012799302,5.443337481,5.447689265,4.850870697,5.380486196,5.624464545,7.103594005,4.841690663,5.273490161,5.597044179,5.588165349,5.005494709,4.064759907,4.748616069,5.043089032,2.988672636,5.016253144,5.016770619,4.2921332,4.003392064,4.141055271,5.463683413,5.016804045,4.941375626,5.522874987,5.348930822,4.47016752,4.398417913,5.739938651,4.546812408,3.642552971,3.668889627,5.392310689,3.267693923,6.710715209,4.462514541,4.817436429,4.030687806,4.99269983,4.397067276,5.086277472,7.048463213,4.276057138,3.092665482,6.804237866,5.103771656,4.211008744,6.137632785,6.254803686,3.720644681,4.524167142,4.180238893,4.645742194,5.10072312,4.01573327,4.426840912,4.884250267,3.961554474,4.868319299,4.648852263,4.523275177,4.068717167,5.619104911,3.416852601,3.798927236,4.419468239,4.002185056,3.722483275,3.404379683,4.064627538,2.513613969,4.175128255,4.705344515,5.559072554,5.212715883,4.654001121,3.73938024,4.173126935,4.286062578,3.660244911,3.770973562,4.424697188,3.111215178,4.850672976,4.447175953,5.057641252,4.902741573,4.568277715,4.980092272,4.895737704,3.019280577,3.759516738,3.869576653,4.085460509,4.524598536,4.404155413,4.778966275,3.960859473,3.717063398,3.327836456,4.126949985,4.546219149,4.806598676,4.170110216,3.685346086,2.746025234,3.808068214,0,3.89145939,3.525811256,3.978227822,2.283396709,3.625772182,3.821949215,3.94078124,3.827501853,4.347950102,3.796745096,3.815098136,4.140225027,3.949137344,3.367196508,2.984043425,4.180711889,5.514436659,5.573102625,3.194468966,2.43214861,5.063379568,4.046013323,3.742942482,4.245145014,2.736929157,2.554906174,3.856785769,2.668680485,3.895381219,3.298509726,3.14806083,4.156490261,3.804011206,2.704676589,4.017811263,2.592844613,4.4945843,3.936515569,3.493566522,4.038114895,4.311206764,3.791460883,4.18457607,4.20494583,4.103412299,4.291861847,3.671136511,3.747218098,4.024714742,4.790188894,3.434651547,3.269730166,3.737725904,3.604079126,5.065945561,4.907130097,2.321212644,3.853885917,4.145598962,3.982587574,3.859092814
AMIGO2,1.718314589,6.005643197,1.655982758,3.43029189,7.699283122,6.732037361,6.205329113,5.647521138,8.107997671,6.234796016,7.898492058,6.10213386,3.544393323,9.495413996,3.200069362,8.691640989,1.122006556,2.476943069,4.327539543,8.070324281,0,3.415139293,8.176768115,5.349053533,6.737716915,9.606288288,5.999780161,8.854167662,6.472388542,7.94261867,8.000733214,6.746649883,8.472689965,8.050740136,3.141262401,5.320116873,8.55631796,8.296358065,5.911508421,7.631290449,6.305876218,5.622606371,7.990429773,2.253456019,0,7.179216665,7.849790356,2.771755238,7.071957,8.34253647,6.137632785,7.932538168,7.663216958,7.211299762,6.858104938,7.681495378,7.140465919,7.140049228,8.600664266,7.176078462,8.445000677,8.545543388,7.541348364,6.06579385,8.526603842,6.234270327,9.245950904,7.722258859,7.095944332,8.228518243,1.656710999,7.270627267,9.219733118,8.87195422,7.920206456,6.117348067,6.808551566,5.737761654,8.188309568,6.991882243,5.580747975,4.184824689,8.338389118,8.282122059,8.139676141,9.145783129,8.996897611,7.094939519,7.24289336,8.065873053,8.26859992,8.409374412,8.173376138,8.004854718,7.861522642,8.214208035,8.067535041,6.50298261,6.092617886,7.05812057,6.574219825,8.0179305,8.380061325,3.81148275,6.839915034,6.550160277,7.856398444,5.933442525,6.232902783,8.222247498,2.860473022,3.388156003,6.306846265,6.225000279,7.71345049,7.114899956,6.577787904,5.311075706,7.639961071,4.554585437,6.889533618,6.163196049,2.747961679,7.041899895,7.119843282,6.802090928,9.069988524,4.172516782,7.454041279,4.610604139,6.918557486,4.821541157,7.256616618,6.393640513,5.583055701,6.484444878,6.008805088,7.307063333,5.429692712,4.492831011,5.498089128,4.001288697,7.23415764,6.50634525,5.182785618,5.949418917,7.312626505,5.378497149,4.079065277,6.895166203,6.301521582,5.305997832,6.082645945,5.887597117,6.132735128,5.213887143,5.710659666,7.475881846,6.613851446,6.228116603,5.999279211,6.033054932,2.41205777,1.748648636,5.107696124,5.904489044,8.503253517,7.561352789,6.707280462,3.716415259,6.036402988,6.949819017
AMN1,0,0,4.801791042,8.050182426,0.901177312,0,5.275838391,0,0,0,0,0,0,7.84352685,8.282596857,0,0,0,0,0,1.945681065,1.314577787,5.733070597,0,0,0,0.772101523,0,0,0,0,0,8.012888261,0,0,0,0,0,1.001615686,0.908225662,0,2.328380157,1.418156354,6.615182456,0,3.612189064,4.30937776,0,7.343125571,3.038102408,0,0.932052934,0,0,2.559257123,0,0,4.339699738,0,0,3.422166287,0,1.871669199,0,5.297344285,0,0,6.450862542,4.890874545,1.323326912,0,3.404379683,0,6.692833178,0,0,3.254837475,0,0,8.088196052,4.173126935,0,0,0,0,0,6.739514656,0.873857349,0,0,0,6.608017413,5.129270619,6.328559245,1.961485499,0,0,2.911388006,0,3.021895872,0,0,3.005744566,0,3.207797743,5.565579115,5.559159241,0,6.944453032,4.627519738,0,0,0,6.292725776,3.861836061,4.838996364,5.756885729,2.856382932,0,0,0,0,1.131138805,2.66040745,5.124591534,4.192195246,6.827844561,0,3.892078861,0,0.703222992,1.981425607,1.396997555,0,0,0,5.322300941,5.856719339,3.113527542,5.265968988,0,0,0.720216408,0.898793437,4.962140562,5.177803125,3.008275089,0,3.161995253,4.178365286,0,0,2.210696141,5.188878898,4.681437345,0,0,4.99954653,0,0,4.53754529,4.461211608,0,2.51623531,0,0,1.816465459,6.713359669,0,0,3.738345693,0
ANGPT2,5.167439431,7.323561533,5.841855998,8.414676442,3.189134567,2.6533476,7.71444845,7.215389642,6.01113768,2.671202015,8.132236403,7.048604996,3.744346931,6.185524261,7.694426365,6.006196233,7.070418766,6.718397942,7.668296243,5.993243304,7.657151455,4.178228274,7.16645789,3.714924288,7.413966465,5.562967245,7.03910779,7.61349585,7.62420248,7.262832478,4.350918801,6.434339114,8.426737196,1.291354784,2.446590537,5.315296838,6.407099301,8.24590618,6.875661453,6.908357911,6.646420953,9.256892092,6.846455459,1.11646693,0,6.397215925,8.867124286,5.057224174,7.807257845,6.365398286,5.091324789,1.4269945,9.010934432,7.446213006,6.134691563,4.485277982,6.633623358,5.933196623,5.043387834,6.698246532,8.96466019,7.580113916,5.663107421,4.849576438,8.278508616,6.975212161,7.302435515,3.503547657,6.997668049,4.589148535,7.43947352,5.32278631,6.185076348,6.098555182,8.27095101,7.796536577,6.278037785,7.633338766,7.122034965,8.283523822,5.654589688,6.756230561,7.384219887,7.951451069,5.841445745,5.684573816,5.470221633,7.248092155,3.274960022,7.49343776,3.884134708,8.311994901,7.836445557,8.226853427,6.673562168,3.415228571,6.158813884,7.062355744,6.959958626,8.642658388,7.222543946,6.74738457,7.059408082,7.056847918,6.827633483,8.616377174,8.338855491,8.234884273,8.15773518,6.611342245,7.161479831,1.827636081,4.473783742,6.681238711,6.314739861,5.861109452,5.778037573,6.404372961,7.03893985,3.908839595,7.311607114,4.352203984,5.707103714,6.272186114,7.687596476,6.180690057,7.337199533,7.285942205,6.190387085,7.110807482,7.089653922,7.923473974,7.380589888,6.754522249,6.792452328,6.567704559,5.57366179,6.262800127,5.31813111,8.007164475,5.536078497,4.756974341,4.371647273,6.55212033,8.075487532,6.387108146,5.722694675,4.415570711,4.800809618,6.54542066,7.558239954,6.141552696,6.427571704,5.723845548,6.375715505,7.643002282,3.793765891,6.891128094,6.864409762,6.465461934,5.902366494,7.387051596,5.338526618,6.639989456,6.404298465,7.384941387,5.342443892,6.92653541,7.16688442,6.491825474,7.06401692,6.799024485
ANKMY2,5.683454761,0,1.05359026,2.558273689,3.895441313,5.05311417,4.175836421,5.258100314,4.568881911,0,6.826332208,2.068038528,0,7.104434935,7.088899231,0,6.517119723,0,0,0,0,0,0,0,1.138414091,0.885941648,0.772101523,0.999648923,3.914579119,0.859184396,0,1.998832061,1.16541785,0.82041528,0.833736786,1.017918417,0,0,6.269974209,0,9.207126451,7.975735066,4.750755774,0,0,1.014914512,5.272528641,0,0,4.996278864,0,0,0,3.210017669,0,4.374423924,4.780326676,0.591223126,4.768236877,4.63095302,0,0,0,4.428213868,6.871593337,1.700896265,5.34342166,2.529328571,8.165178111,5.024626767,1.656710999,6.858700826,5.896317036,3.675389078,6.884901457,6.527180906,5.559072554,4.11191933,6.435417318,2.355736876,4.173126935,6.279468386,0,1.58380034,4.870051861,0,6.249507341,0,0,5.498926683,2.151545876,7.959676142,1.854139901,0,3.412613497,3.16080046,0.880383289,0,0,3.021895872,0,0,0,5.792294583,2.654607683,0,0,5.224390902,4.179987765,0,0,3.576116031,3.753824647,6.36074938,4.346328598,3.152456247,1.818594382,4.86239592,0,2.38370141,5.821662101,5.312583712,6.340694517,5.494976531,1.824351441,4.49825196,1.785705296,6.452549194,7.301225964,6.176945076,1.812519593,5.376652455,7.579739615,4.090211296,5.474430053,0.77257173,4.413992394,0.806804862,5.504581673,0,6.004898973,5.432392541,6.174270676,1.448378735,2.226327071,2.887423283,3.468028155,5.942164756,6.031227678,4.782078439,6.853129037,4.953809691,0,4.951072279,5.545685068,2.580441133,0,3.642130942,0.870709232,6.684836047,0,2.724048345,0,1.530245168,6.305978915,1.599813636,5.148514703,0,6.455930502,4.374011837,0,1.028089196
ANKRD1,0,5.624001629,2.673204685,0,3.274394978,0,0,1.42977162,0,0,0,7.966168722,0,3.011853778,1.3994477,0,0,2.476943069,0,1.770830497,0,0.802108526,0,0,2.202940148,3.686117879,4.838067751,6.599217845,2.76504879,3.192213894,0,0,2.850981099,3.886204433,0,0,4.072414706,1.63032429,2.587654306,0.908225662,9.159216463,0,3.56935079,1.528130503,2.793472783,3.612189064,4.706108346,0,3.360931165,4.128406424,3.315515893,1.493636171,0,3.742052381,3.060231024,2.776878809,3.118996472,1.820737437,1.79120168,3.932291888,5.130035703,2.631410155,2.441641703,0,1.088943047,6.00064911,0,3.298503382,2.703373233,0,3.368703051,0,0,1.122753502,1.988351093,2.744579153,3.492459881,7.074847573,0.948497855,0,2.395062372,0,3.084857133,5.490148273,1.27033929,6.274466905,3.576456811,0,1.827960457,4.728585483,2.702404401,2.712954487,0,1.752410614,4.950055658,6.267317138,2.125471659,0,0.805002672,0,3.792587735,1.596987673,2.590434034,1.905076341,0,0,0,0,0,3.112888837,6.520528226,0,0,0,2.544803091,0.57843648,0,0,0,0,0.994296714,0,0,0,0,0,1.785705296,1.274627734,0.704340297,0,0,0,2.34591393,3.892019721,0.659435242,0,0,1.999037257,0,0,0,0,0.720216408,0,2.437039579,0.847944497,1.004734433,0,0,0.891637523,1.679896083,0,0,1.413020669,2.002627357,0,1.162962194,0,0,0,0,2.724048345,6.300159006,0,0,0,1.177015941,0,0,2.261601726,0,3.048802917
