X,H9_12h_001,H9_12h_002,H9_12h_003,H9_12h_004,H9_12h_005,H9_12h_006,H9_12h_007,H9_12h_008,H9_12h_009,H9_12h_010,H9_12h_011,H9_12h_012,H9_12h_013,H9_12h_014,H9_12h_015,H9_12h_016,H9_12h_017,H9_12h_018,H9_12h_019,H9_12h_021,H9_12h_022,H9_12h_023,H9_12h_024,H9_12h_025,H9_12h_026,H9_12h_027,H9_12h_029,H9_12h_030,H9_12h_031,H9_12h_032,H9_12h_033,H9_12h_034,H9_12h_038,H9_12h_039,H9_12h_040,H9_12h_041,H9_12h_042,H9_12h_043,H9_12h_044,H9_12h_045,H9_12h_046,H9_12h_048,H9_12h_051,H9_12h_052,H9_12h_053,H9_12h_054,H9_12h_055,H9_12h_056,H9_12h_057,H9_12h_058,H9_12h_059,H9_12h_060,H9_12h_061,H9_12h_062,H9_12h_063,H9_12h_064,H9_12h_065,H9_12h_066,H9_12h_067,H9_12h_068,H9_12h_069,H9_12h_070,H9_12h_071,H9_12h_072,H9_12h_073,H9_12h_074,H9_12h_075,H9_12h_076,H9_12h_077,H9_12h_078,H9_12h_079,H9_12h_080,H9_12h_081,H9_12h_082,H9_12h_083,H9_12h_084,H9_12h_085,H9_12h_086,H9_12h_087,H9_12h_088,H9_12h_089,H9_12h_090,H9_12h_091,H9_12h_092,H9_12h_093,H9_12h_094,H9_12h_095,H9_12h_096,H9_12h_097,H9_12h_098,H9_12h_099,H9_12h_100,H9_12h_101,H9_12h_102,H9_12h_103,H9_12h_104,H9_12h_105,H9_12h_106,H9_12h_107,H9_12h_108,H9_12h_109,H9_12h_110
TNFRSF11B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.889044256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.547567823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448686657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.730330482,0,0,2.434564439,0,0,0,0,0,0,0,0,0,0,0,0,0
TP53,3.676873152,4.090244369,4.715759938,7.052472023,6.173084547,4.710821746,7.54729289,1.710508982,2.299329259,5.735939548,5.217986348,4.083357336,3.431361347,1.924480844,2.636174586,4.736535712,3.014291841,4.481310249,3.422931534,6.261893921,0,6.746505214,3.024817657,4.90453638,1.858244829,8.421016392,1.849040764,3.583355357,0,3.351231497,3.416539587,6.248753721,7.724812265,2.855937497,5.738102602,3.697852174,6.962976653,7.751389608,4.652586711,7.310853796,6.262820078,5.081534755,6.563379355,6.166721997,5.952913401,6.062925982,4.405718128,6.434994828,2.591594901,5.297856842,7.819525535,7.358331451,5.420523972,5.003511098,2.988887001,4.262269954,6.009664812,2.62965122,4.475788829,6.777200413,6.85733535,5.573699716,6.193018546,6.930516942,6.236578983,3.736288589,4.351246689,6.727281347,6.821948966,5.755832495,6.088337152,4.769547213,6.024749657,7.216748429,7.942806061,3.4480642,7.137901543,6.600613241,6.406653416,2.440440705,5.560140994,5.278131287,5.12952158,7.249119792,6.327860269,5.965315694,6.163848241,5.719689908,6.916948224,6.29674571,5.742767585,5.756185672,5.809399924,5.146252813,4.151840027,5.01059479,6.464610997,6.547415253,6.526350705,6.471228029,5.819389787,6.678991494
TP53INP1,0,0,0.609508944,0,1.836720231,4.804198149,9.582779601,0,2.97526426,0.871807566,0,0,2.032439828,3.606917003,0,2.421242022,1.530023403,4.61016537,7.912270318,2.329567108,0,0,0,2.381457675,0,1.81174168,0,0,0,2.486095534,0,0,2.070304504,1.620727577,0,2.533733248,1.612339545,2.087344183,0,4.741975604,0,5.991388164,4.395781589,0,0,0,0,0,0,0,0,0,0.426431767,4.881331935,0,0.540767008,0,5.388470209,0,0,0,0,0,5.317556623,9.013250624,0,0,0,4.76722476,6.49639051,0,0,0,4.175303402,0,0,0,0,0,0.488054558,0,0,3.525385386,0,0,0,0,0,5.046304037,5.749692529,0,0,6.191878213,0,0,0,0,0,0,0,0,8.048711208
TRAF6,0.93120991,1.297207841,0,2.194033959,0,3.77201611,9.904754682,1.536994543,0,6.893040588,5.784685158,0,0,0,1.687024545,1.190300435,0.979857943,0,0,0,0,1.412845654,1.949780912,0,0,0,1.206544499,0,0,0,0,0,1.333356582,0,2.903318605,0,0,6.263914064,6.377053281,1.436461644,1.164935739,0.973332695,5.134189822,0.811525584,0.327776611,2.236273824,0.679651525,1.485665266,0.673500537,1.311288984,0.648235458,1.105803843,0,0,0,0,0.897215375,0,0,0,0.846549682,0,6.101682336,0.478856153,0.507629439,1.879170509,3.455529908,0,0,6.578957862,0.62259397,0,5.031954979,0,7.254740376,0,0,0.723606429,0,7.498218589,0,0,0.524170022,0.586960339,0.540211647,0,2.648723291,4.842009095,5.68529086,5.990235247,7.062547172,0.973983881,0,3.813259327,2.833924033,0,0.601000025,6.953438603,5.355913124,0,1.41391754,2.819386187
TRAPPC8,6.871350081,5.435238912,2.054653602,5.406140905,3.602315079,5.778145481,9.156459522,4.787981319,2.56141432,1.411376598,6.666438185,2.970198263,8.225341207,7.592398385,4.709240215,3.36946235,10.40769675,3.991454865,5.479690775,2.329567108,5.079674331,5.466890616,6.08336304,2.929166735,6.317772375,3.092879842,3.522167937,3.265582753,6.255316508,2.024460648,4.908492767,0,2.32183903,3.67356077,7.837737954,1.763556454,8.220643301,2.906756115,2.543582348,9.201629072,7.117775891,2.540239145,6.343442312,0.811525584,0.697898854,4.461623534,5.732049645,2.926321511,6.769433341,6.552721367,8.214909633,6.188987218,2.356140623,0.610966026,5.238200637,8.04353606,0.517259394,3.997574665,8.239237022,0,6.364851068,2.038230064,0,6.571208814,0,8.389880509,8.034120352,2.527635977,3.20626967,4.528295736,8.347545567,2.216104584,7.316454683,7.64992019,1.591070763,6.692106251,6.766345796,2.523335475,2.095786117,6.327378408,1.692451917,5.005968398,0.907822859,2.004491252,9.007152815,2.469518034,9.841944876,6.399475857,4.18772796,8.825982418,5.046098661,1.290651977,2.001561899,1.3600213,1.35753768,1.054827876,1.103244081,7.012440227,3.3176283,7.608544772,0.905970348,4.737057679
TRDN,0,0,0,0,0,4.804198149,0,0,1.566154806,0,0,0,0,1.924480844,0,0,1.938044044,0,0.715017749,0,0,0,6.021121578,0,0,0,0,0,0,0,0,0,6.958917782,0,0,2.533733248,0,0,5.30898679,0,1.800936981,0,0,0,0,3.361693055,0,0,0,0.796705863,5.807954123,0,0,0.610966026,3.087041709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607790269,0,5.513555921,0,0,0,0,0,0,5.393974094,0,0,6.662864518,0,0,0.931847514,0,0.605764921,0,5.063299143,0.51317421,1.960797749,0,0,0,4.831648941,0,0,4.935544305,0.459257856,0.522961861,0
TRERF1,0,0,6.082552608,0,6.545651496,3.854933191,0,1.536994543,0.985917265,0,3.650838217,2.143465132,0.599470328,0,0,0.698068518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.545693915,0,0,0,0,0,1.612339545,0,0,0,0,0,2.118275844,0.811525584,0,5.776653789,0,0.678210999,0,0,4.420954265,0,0.426431767,0,0,3.872077356,0.517259394,0.656166299,0,0,0,0,0,0,0,0,0,0,0,0,4.947835692,0,4.896188439,0,4.143675636,0,0,0,0,3.358776392,0,0,0,0,0,0,0,0,0,0.710160238,0.51317421,4.159831124,0,1.3600213,0,0,0,0,0,0,0,0
TRIM2,6.030955995,1.297207841,5.941577666,8.440001464,2.807615589,8.279825051,6.915262413,4.836805529,2.299329259,0,3.650838217,4.034038562,0,4.808798011,2.937298811,0,1.938044044,2.885198779,6.224319657,1.591331151,4.303966182,3.659733761,3.844125178,6.15740079,3.523894608,0,8.113506086,0,0,1.341529679,0,4.393114786,8.815592419,8.166700062,0,0,1.020581334,1.392221366,5.62361799,2.543469542,4.383753808,5.439234722,2.587994101,4.075224005,1.802632608,5.974141273,4.944909583,4.678428307,2.94551953,0,7.752568814,0,3.039492337,6.559626886,7.332416653,4.329074823,3.266738066,0.656166299,0,0,6.607711313,4.296051986,7.065932351,5.859073716,0,0,0.634188836,0,5.287691908,3.974259574,7.100347502,0.790166769,7.666794017,0,5.891641124,3.552374852,4.540409331,0,5.520694593,0.488054558,9.070871105,7.228741781,5.972071026,2.912079231,2.052354198,0,8.442038414,0,5.607067839,3.709702039,2.510722757,0,0,5.616218994,1.35753768,5.660028287,4.776765412,0,2.049485851,5.194137026,5.667571281,1.218889171
TRIM22,0,0,0,0,0,0,3.270961596,0,0,0,0,3.631577579,0,0,0,0,0,0,0,0,0,0,6.518325665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.372338087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.104018135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459257856,0,0
TRIM25,0,0,0,0,0,0,0,0,0,7.216569844,0,0,0,0,6.844936188,0,3.623800322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758530858,2.915888522,1.763556454,0,2.554460094,0,2.077218738,0,7.553774752,0,2.255600984,0,5.155560228,0,0,0,0,0,0.556091571,0,0,0,0,2.006706198,0,0,1.357707943,0,1.352592762,6.384441567,0,0,1.050643763,0.634188836,0,2.201776344,0,0,0,1.330355449,2.940820969,6.777253341,0.533230334,0,0,0,0.852082423,0,0,0,0,2.572059795,0,0,1.359159149,0.485989834,0,0,0,0,6.510558506,3.809478377,0.62174495,0.65460619,0.69234352,0,0,2.998274055,0.528629408
TRIM27,1.492493658,7.99626802,7.539015684,0,9.133629291,5.371844583,8.769933749,3.256787326,7.601196682,8.638609956,6.546665002,5.73911093,9.303919821,10.09446775,2.790727189,6.88262221,3.508869609,6.393089964,6.02570083,2.815538034,4.864374762,4.388976137,4.024158241,5.01252228,5.876875075,4.215259996,7.42900755,5.679921183,6.428243215,7.445962197,0,7.239236417,7.701715461,5.20835659,7.363460838,7.418436288,1.612339545,8.883252144,6.100660065,5.669845989,5.11020752,8.254675224,7.581046966,6.285712348,6.977855247,3.52565864,8.218541211,4.536407803,6.886449678,5.3765043,6.145102039,8.45487012,1.615149487,6.76934121,4.554131873,6.983105569,5.812445093,5.769711331,8.354116032,0,8.60924998,5.944730942,4.804312499,5.481694432,0,4.138121173,7.926927308,5.456028854,7.127831722,5.754391024,7.281302902,6.776918273,5.96215966,4.342937984,0,6.292040029,4.885158937,2.134947834,8.098587469,5.526252158,0.456290186,6.25942094,8.140408894,4.134926905,7.018044781,6.883810812,7.17389424,5.013780407,1.138578164,5.998726169,0,1.550169032,6.556648874,4.013158535,7.702437931,0.62174495,6.396724605,6.050633703,7.14347774,8.183676253,5.762935217,6.372834514
TRIM28,6.628517689,7.446635296,7.014360994,8.415877326,5.482961231,0,8.270990576,6.760979084,3.880490629,8.309268347,7.465335779,7.477173112,5.728768916,5.628308138,7.786413489,5.735409372,6.939812939,6.393089964,6.452907724,6.579297952,6.702366133,6.112019329,6.409153057,5.429826661,4.768535285,6.513865067,4.365806669,2.408300489,6.110497186,5.354188002,3.955746826,5.524380981,8.594586783,6.414803194,5.738102602,6.802720539,5.499388609,6.417699159,6.745071741,5.958347427,6.557156113,6.309124303,6.888963864,7.204403631,7.825512367,6.056905907,7.335099259,6.703578796,7.285578957,7.606332913,6.968410836,6.825239638,6.247450065,5.933463286,6.91203501,5.275897103,5.420539045,6.532416973,5.474928365,7.611452167,6.498216849,6.757633396,6.216673572,5.352047817,7.355097955,4.303813218,5.868260651,5.456028854,5.994370984,5.961648516,4.490624954,3.051849466,5.223094641,2.630958548,6.885592018,3.606341292,4.0756985,4.706109011,6.227128378,3.836350917,5.78955575,3.306706269,5.289658262,5.291234295,5.041239263,5.112097319,2.955447972,3.914850336,5.979218244,5.24363775,4.142436842,4.677427041,6.002049646,7.281696238,6.441883482,5.497493691,6.326001751,4.680113389,6.652051458,6.922695506,6.422216598,7.447123707
TRIM33,2.468419774,4.87881339,6.990700231,0,8.29824129,6.574189324,1.957653937,7.093866503,5.059999002,5.517827732,6.473476421,3.631577579,4.626285433,8.141305388,2.232619486,4.888852452,5.751178395,7.94178864,3.917725332,4.401406911,7.047317759,4.786695342,4.024158241,4.296242528,5.426620612,5.936774662,6.511611975,3.941258499,3.423278778,4.490491999,4.908492767,2.585660218,5.465865652,6.132920135,5.076157756,5.746783042,4.498471836,1.392221366,7.892919926,8.993642629,6.735924816,5.439234722,4.470172479,5.331398923,4.297500868,6.835538266,5.401324984,6.315062754,5.177659843,3.299473562,4.983290411,5.022758571,8.264857162,5.869715656,9.008206902,6.841550907,7.813035078,7.156526017,5.008482956,2.693703158,4.932308045,8.2066598,2.481739278,8.303372632,6.326083839,1.38249072,2.705015446,8.7790801,8.430873019,9.108285699,5.5578159,8.805150233,6.985450755,8.518743601,6.148574655,5.54121146,8.611776161,6.214742417,3.910152973,6.844514937,5.044079041,3.306706269,6.418697261,7.07202985,7.790081879,1.493357796,8.408869154,8.207833645,4.598823371,6.56857978,1.833141476,8.957436329,5.525598881,1.3600213,9.135565606,5.819916501,0.65460619,8.176143898,7.732660453,1.32154579,9.129741532,5.321384873
TRIP11,3.42124028,3.662231006,2.226563583,4.773375709,3.382744585,6.933390871,2.320413311,3.393617625,3.674332502,3.07804437,4.786046095,2.615258417,2.203552408,4.709512326,2.443563863,6.495831691,2.945245034,7.055502022,3.716295117,2.329567108,4.082332833,4.499146757,8.525318122,2.381457675,5.34509511,3.092879842,6.809330797,2.76292982,1.77902575,2.486095534,0,0,3.868583055,1.913442026,3.816993416,3.470456875,0,2.087344183,2.543582348,1.384030194,3.079530639,1.623342967,8.879259334,2.034135439,2.726379911,0.694774038,1.070628385,3.035949572,6.865971475,0,5.572877514,0,0,2.900040134,1.244887806,0.624004865,3.888315343,6.987493516,0,1.357707943,5.983204085,1.735764707,0.643162433,0.565642677,6.255685921,5.47315932,2.806411552,0,5.467326975,4.9733936,6.967803283,7.592373051,0,7.401457157,7.308577595,3.027623778,6.383394648,2.137174572,1.267879598,0.479749222,2.120379502,5.518952542,7.219771665,0.586960339,2.709327652,8.486577878,0.843535056,1.207693821,0,5.601100407,1.808720649,0.613853615,1.633679037,0.994480866,0.609786256,4.831921862,3.828457164,4.280059224,6.357258702,1.087125519,0,6.608243703
TRIP13,3.583918473,6.178293779,7.366453756,7.475000253,6.102837843,3.75772116,0,1.290093486,1.978824009,2.764065957,3.184668912,3.758460096,1.347938049,2.911500851,6.645044473,1.166498683,2.515955393,2.885198779,0.715017749,3.178410302,7.485017127,0,1.540410419,1.768109778,5.885871523,3.465012454,1.854268649,7.437456177,0,0,2.545693915,9.159319218,2.722371562,2.853177829,9.327773662,7.589668194,0,7.52829978,2.543582348,7.682752315,7.311074066,7.397687693,6.720441133,7.568082213,7.346571803,0.694774038,6.930241138,7.754281187,7.849170464,2.43903291,1.803321331,4.046077298,6.931913094,0.610966026,2.117629883,7.336549698,7.424322493,0.488641062,5.379892522,0.833002182,7.073666949,7.550321901,2.751063196,6.683273911,3.693764897,5.652110218,5.406157836,8.03971044,6.602640459,7.757287733,8.459548809,0.790166769,7.335859267,3.843678629,7.948195166,3.496310995,6.269356837,0,5.433119353,7.274103458,0,4.976719534,1.859427353,4.706195209,0,8.113461443,8.323575278,1.359159149,6.777002132,5.714653562,4.344036278,4.875958268,3.976479106,8.402601023,4.145485471,0,0,7.211417204,5.37599673,7.50240687,4.856076386,5.904378834
TRIP6,5.220135702,2.215312036,2.86964987,6.389028657,1.440764666,3.854933191,3.037513189,3.633589379,5.830169441,2.364508323,3.777862099,2.321730995,6.15037437,7.229973533,1.310308835,4.428741034,6.917455417,0,6.686487117,1.591331151,0,2.935549024,1.949780912,5.303458161,9.081847095,0,6.469648629,3.466383619,0,1.341529679,0,3.460192748,2.070304504,5.235100886,0,5.297391561,0,0,6.100660065,2.077218738,0,0,5.561555501,2.815684223,3.53311351,3.17667409,1.101781725,4.868254652,2.779383289,6.629914826,0,6.320529799,6.159884274,1.636509144,1.897771163,4.118596125,2.72378566,3.997574665,4.093130174,3.755124291,4.014864951,2.288141895,0,3.700569218,0.511945564,0.618921763,0,6.51662896,1.836632352,4.183478943,5.492159399,6.514596017,3.334550737,5.460713109,5.750449162,2.946260873,0,0.747123103,5.647281493,0,2.348261183,3.59917569,3.776638226,2.174582327,5.041239263,0.931847514,2.623836689,0.605764921,5.441547348,4.078921065,1.437625828,4.198229352,2.908695305,4.583822852,1.35753768,1.054827876,3.264955647,2.028403431,3.381110639,0,0.522961861,2.439777592
TRPS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.190935172,0,0,0,0,0,0,0,3.344103341,0,0,0,0,0,0,0,0,0,0,8.259588599,0,0,0,0,0,0.811525584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.051849466,0,0,0,7.497187549,5.032271781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522961861,0
TRUB1,0,0,0,0,0,0,1.288151264,8.642477201,8.338104536,0,0,3.417509005,0.599470328,0,6.47665387,0.698068518,0.958993055,4.333726346,10.73743281,0,2.507955623,9.740993048,2.529054058,0,3.150070402,0,1.206544499,2.408300489,2.551857242,0,2.545693915,8.056116509,0,0.758530858,2.915888522,0,4.624155554,0,0,1.384030194,0,7.312817788,7.193436835,6.836176051,5.983167097,7.969842209,4.47278817,6.954564207,7.474156805,0,4.495407702,8.528356626,5.478983053,4.28205822,8.124585596,7.712408937,0.897215375,7.95706857,1.273616584,0,9.193019872,4.507914612,3.704592533,8.357311791,7.642635942,3.950900282,9.486574381,5.456028854,1.020556417,0,8.783078364,0.790166769,7.375482595,5.933249943,5.623676356,0,3.775003206,1.89288445,0.952778757,0,7.03565943,0,3.220951183,0,6.161911144,0,4.999243582,0,4.18772796,7.059953601,7.185893725,3.809154365,6.822242706,0.606249443,7.272897986,8.143426544,4.776765412,5.149371208,6.304530975,7.725583938,7.064084141,5.287619864
TSPAN12,0,0,0,7.052472023,0.893225161,0,5.491389645,5.905897117,0.985917265,0,0,0,0.599470328,0,0,0,0,0,0,0,10.40000714,0,0,6.792221078,0,0,5.129443507,0,0,6.032020324,0,0,0,6.847264723,0,0,0,0,6.678597854,0,0,0,0,0,4.509374102,0,7.028128514,2.000278175,6.07625703,0,0,0,3.263196433,1.368402166,0,7.387474004,4.748140767,3.268784876,4.594265241,0,0,7.215310925,0,0,0,3.482695067,0,0,0,0,2.51483162,7.50088779,0.81337948,0,0,0,0,0,5.036077091,0,0,0,0,4.134926905,4.98088665,4.390240095,0,0,0.485989834,0,0,0,2.702201739,7.68848421,2.95804885,0,0,0,0.53457166,1.32154579,0,0.528629408
TTC27,5.562260757,1.297207841,7.63046681,3.092218693,0,0,3.374896049,3.105606638,6.804836434,4.496897547,0,4.131045722,7.558560829,5.544362867,8.637975916,0,0,0,0,7.444115713,0,0,0,7.950596589,6.654996742,6.591036434,0,0,7.222539382,5.053900861,2.545693915,0,5.986301359,0,2.915888522,1.763556454,7.3804744,2.554460094,8.231133147,8.650625153,0,0,4.505977228,1.327763651,6.520933306,3.672876412,4.435063476,7.500214726,8.356659048,5.696605426,0,3.091613606,1.443356191,6.119908063,0,4.296059034,0,3.506653916,0.558322741,6.091687367,1.376507387,0,0.653714081,0,2.394985758,7.186325104,8.777378366,0,6.23994864,8.655589172,4.972120514,1.29780693,4.317092587,0.800788901,7.559812374,1.227431648,8.691430879,0,3.372391064,8.872723388,0.456290186,4.231900072,7.709683031,8.044881512,0,6.219654767,7.032224504,0.605764921,7.665389871,5.359911388,4.909230895,4.807313848,0,0,0,5.480185892,1.103244081,7.391549497,0,0,6.407441482,5.871167246
TTC39B,0,0,0,0,0,0,0.783309576,4.019270243,8.124587989,0,1.727758539,1.097210655,0,0,0.799065011,0,0,0,0,0,0,0,0,8.687951572,0,0,0,3.265582753,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549295418,0.638729958,0,0,6.431959393,0,0,2.375652736,0,0,0,0.426431767,1.038831614,0,4.774560672,0,6.381148135,0,6.590255257,0,0,4.473064978,0,0,4.850889577,0.634188836,0,7.133339124,6.760680649,0,7.729662838,7.117204712,0,0,0.533230334,0,0,0,0,0.456290186,3.842231403,0,0.586960339,0,0,0,0,0,4.825144004,0,0.567670653,0,0,2.044376322,0,0,0,0.53457166,0.807081858,8.116651114,7.364103924
TTK,0,0,4.425817608,2.252183486,3.792840083,5.778145481,11.15092961,9.843407765,3.29647935,2.110970171,1.108400089,9.969466301,7.140130362,5.110698439,0,8.402095084,3.730246928,3.250572835,1.548195039,9.320594592,4.611212128,1.412845654,4.889063947,8.844548737,1.858244829,1.81174168,1.854268649,4.070198882,2.551857242,6.191944386,8.526521043,5.673246151,10.79413562,7.310366194,5.738102602,8.76340066,4.739762081,1.392221366,4.652586711,0,4.824213381,8.049650427,0.628371186,0,9.084154102,6.532276005,7.957556553,5.278346077,7.822716058,0,9.642270061,9.315347734,7.28338083,0,1.897771163,1.898585419,1.446221986,7.694339353,6.28589539,5.209397528,0,8.374776501,6.354435296,7.496154387,5.908868236,9.735964862,0,6.789520448,6.983011261,8.747937305,9.360725142,6.687878255,7.085377003,8.150070745,9.180789097,10.66550462,6.269356837,0.747123103,0.553654026,5.121611938,3.077910293,4.050182019,10.32023598,9.938252938,9.536319243,0.931847514,8.039479543,8.846026719,4.713389344,7.321896116,0.51317421,6.975805711,5.211479288,10.07940444,8.944444609,10.45681115,1.103244081,6.37357051,9.903353516,11.3293373,9.718046211,7.073097645
TWIST1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2AF1,0.93120991,3.287920044,5.148639623,7.444149633,6.535020573,3.854933191,6.148613442,5.452615279,6.016085733,5.351833352,4.369899957,3.071443913,3.847412183,3.812293918,5.660443743,2.971892048,3.450271857,3.991454865,2.277693345,4.653018164,2.507955623,6.179761612,5.326603296,2.381457675,5.741824506,3.998974553,5.182363991,5.148441558,4.793222626,5.406265372,3.955746826,2.585660218,4.689639421,6.229185386,2.915888522,0,4.846788113,4.665186862,3.953362867,5.758325275,5.403576817,3.650816258,5.561555501,5.304086952,4.342437977,4.753951991,5.191544209,5.873193319,4.708089786,6.073428561,4.171327276,3.824549788,2.700992068,2.873297118,3.09050913,6.584976471,3.657347251,4.048673374,5.149417107,3.577663138,4.08439641,2.850964655,4.948139808,6.516280009,5.528353231,3.735708532,4.809989427,6.733110476,4.324160586,3.223371263,4.151010026,5.593973214,3.71338457,5.432978792,5.29432098,2.670385112,3.394673702,5.770748625,4.462768055,5.994532253,5.523973277,4.670238356,4.014218494,3.912477585,4.025863698,6.20197482,4.294963132,3.757327276,4.18772796,4.023580013,3.696130877,3.425435061,4.674425902,1.852591308,4.482449418,2.40867962,5.442604444,4.933737909,5.043275472,0.459257856,5.31774887,5.427707328
UBTF,5.031009786,2.609128001,5.640788684,5.272035609,5.664618403,8.613283371,3.648142415,4.787981319,4.830662012,1.803170275,3.357342696,4.307443673,6.557776641,3.079976396,3.070343144,5.188752513,4.77771813,2.394711018,2.61636412,0,2.507955623,6.112019329,2.74981682,1.983114307,6.364494562,5.272765182,5.074507648,5.638928463,1.77902575,1.341529679,5.884272361,0,3.510860354,2.364741009,5.332046827,4.333618915,2.619103396,2.087344183,4.906029362,6.031187421,3.991570584,1.549295418,2.447754637,6.350689682,3.279466561,1.796815172,3.639458896,4.336635917,3.572069269,1.683198107,0.648235458,4.958748129,3.039492337,1.636509144,6.484003099,2.967387373,4.189773428,2.628308109,6.311958289,3.262323922,5.488667283,4.967965285,4.614812069,3.989270464,4.103240185,6.040401691,5.069179102,2.527635977,5.361745491,2.299991791,4.016900594,4.232222824,2.010526523,1.689818164,0.588019865,3.247343085,3.394673702,2.342172097,5.460659721,1.932766479,6.278614883,2.445600251,3.681321308,4.363245851,2.582928621,6.827272377,1.372329996,3.864574469,0.485989834,5.661262011,1.19002091,1.550169032,1.001041454,3.378697241,1.029735357,2.40867962,2.483748597,1.158215857,4.277165968,6.88201122,6.036976335,2.847157727
UHRF1,4.325124801,7.929050329,1.859452388,6.185472413,7.744656028,11.07754189,1.288151264,5.951170449,4.830662012,4.267460371,4.103069366,2.84881192,8.24986599,6.438693209,8.455600439,5.373353738,7.494663592,2.394711018,7.973203545,4.963431935,6.5662473,2.112779088,2.268298087,2.002735819,7.40124161,7.291500691,5.129443507,5.3138399,0,6.441535441,6.379570974,4.000784908,5.270420495,5.432885434,0,7.078301271,2.030762934,8.326836487,5.474862518,4.225707557,6.923885998,8.012457018,5.767335952,7.032006202,5.21273094,7.967348085,6.759438699,6.35791837,6.191398755,2.228249453,5.525871433,6.188708205,7.161902923,7.755761304,6.125999371,5.942072986,7.746888688,5.368498045,7.262614807,4.939826612,6.980901061,5.037864707,6.795155354,5.697244161,2.784753458,5.605089644,6.023244755,5.290206258,6.005848683,3.223371263,4.972120514,5.282523802,7.030858183,0,7.504957202,4.09575339,4.868021297,4.703481763,2.245613945,6.245547495,7.183616147,0,7.096060049,4.215115707,4.438671541,6.980311075,6.726099675,5.760809357,3.294550459,5.714653562,6.226957802,5.270754393,1.586350939,0,3.139530526,7.305927176,7.459811934,6.545133465,6.279760177,4.330311318,6.85135395,5.582289742
UNC5C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.905049514,0
UNC5D,2.468419774,9.275474177,0,3.092218693,1.440764666,3.854933191,5.420291153,1.945922334,0,0.871807566,1.727758539,0.650491863,0.599470328,2.241230947,7.838647506,0.698068518,2.255745585,0,5.458799601,1.591331151,0,0,0,1.139493725,9.150110807,2.59007909,0,0,1.77902575,0,0,0,1.378443112,3.67356077,0,4.774666046,5.563558793,7.033269015,2.543582348,0,1.800936981,5.728519877,0.638729958,2.007290765,0.697898854,0.694774038,0.653608475,4.868254652,0,0.796705863,0,2.387507547,1.24830546,8.361808325,0,7.327469559,4.549925357,3.43163901,0,0,4.389214447,0,0,2.856110612,0,0.618921763,6.444967091,0,0,3.559799102,0,0,3.099839039,0.800788901,0,7.676876779,5.032271781,0.747123103,0,8.645052668,1.692451917,0,0,0,2.200853203,4.259600094,0,4.990289538,5.904010228,5.815851179,0,7.056401906,0,5.705565024,0,0,0,0,6.572700604,0,0.522961861,1.218889171
