X,H9_36h_001,H9_36h_002,H9_36h_003,H9_36h_004,H9_36h_005,H9_36h_006,H9_36h_007,H9_36h_008,H9_36h_009,H9_36h_010,H9_36h_011,H9_36h_012,H9_36h_013,H9_36h_014,H9_36h_015,H9_36h_016,H9_36h_017,H9_36h_018,H9_36h_019,H9_36h_020,H9_36h_022,H9_36h_023,H9_36h_024,H9_36h_025,H9_36h_026,H9_36h_027,H9_36h_028,H9_36h_029,H9_36h_030,H9_36h_031,H9_36h_033,H9_36h_034,H9_36h_035,H9_36h_036,H9_36h_037,H9_36h_038,H9_36h_040,H9_36h_041,H9_36h_042,H9_36h_043,H9_36h_044,H9_36h_045,H9_36h_046,H9_36h_047,H9_36h_048,H9_36h_049,H9_36h_050,H9_36h_051,H9_36h_052,H9_36h_053,H9_36h_054,H9_36h_055,H9_36h_056,H9_36h_057,H9_36h_058,H9_36h_059,H9_36h_060,H9_36h_061,H9_36h_062,H9_36h_063,H9_36h_064,H9_36h_065,H9_36h_066,H9_36h_067,H9_36h_068,H9_36h_070,H9_36h_071,H9_36h_072,H9_36h_073,H9_36h_074,H9_36h_075,H9_36h_076,H9_36h_077,H9_36h_078,H9_36h_079,H9_36h_080,H9_36h_081,H9_36h_082,H9_36h_083,H9_36h_084,H9_36h_085,H9_36h_086,H9_36h_087,H9_36h_088,H9_36h_089,H9_36h_090,H9_36h_091,H9_36h_092,H9_36h_093,H9_36h_094,H9_36h_095,H9_36h_096,H9_36h_097,H9_36h_098,H9_36h_099,H9_36h_100,H9_36h_101,H9_36h_102,H9_36h_103,H9_36h_104,H9_36h_105,H9_36h_106,H9_36h_107,H9_36h_108,H9_36h_109,H9_36h_110,H9_36h_111,H9_36h_112,H9_36h_113,H9_36h_114,H9_36h_115,H9_36h_116,H9_36h_117,H9_36h_118,H9_36h_119,H9_36h_120,H9_36h_121,H9_36h_122,H9_36h_123,H9_36h_124,H9_36h_125,H9_36h_126,H9_36h_127,H9_36h_128,H9_36h_129,H9_36h_130,H9_36h_131,H9_36h_132,H9_36h_133,H9_36h_134,H9_36h_135,H9_36h_136,H9_36h_137,H9_36h_138,H9_36h_139,H9_36h_140,H9_36h_141,H9_36h_142,H9_36h_143,H9_36h_144,H9_36h_145,H9_36h_146,H9_36h_147,H9_36h_148,H9_36h_149,H9_36h_150,H9_36h_151,H9_36h_152,H9_36h_153,H9_36h_154,H9_36h_155,H9_36h_156,H9_36h_158,H9_36h_159,H9_36h_160,H9_36h_161,H9_36h_162,H9_36h_163,H9_36h_164,H9_36h_165,H9_36h_166,H9_36h_168,H9_36h_170,H9_36h_171,H9_36h_172,H9_36h_173,H9_36h_174,H9_36h_175,H9_36h_176,H9_36h_177,H9_36h_178,H9_36h_179
APC,7.595470004,6.307156252,5.961490665,8.33869909,7.801565383,2.1638491,6.169754753,5.546557975,3.335367552,3.943250739,6.826218713,5.685154067,8.378464572,5.086387904,7.638064377,5.412247388,6.918892651,6.743980836,10.15286995,6.243890037,6.337380788,8.338672386,7.081663476,6.327762989,7.246468903,8.44570959,7.336823593,7.825849343,6.157867583,7.348626253,7.254100461,3.086088697,8.760038608,7.430417902,8.850181888,3.201627713,6.747517444,7.1438457,2.002422851,8.990497898,3.428189777,4.305332353,8.028260122,4.310426376,8.181610959,5.701525695,3.620124439,4.20852888,6.55059847,5.534365694,8.254621571,4.536638163,8.994333986,8.353225985,7.828767395,5.071068079,6.882959815,8.862581571,5.475026712,7.08805299,7.944960809,7.07671575,5.851429887,5.647404422,7.029296698,3.615315437,5.547216909,6.320328817,9.174246588,8.513088392,9.242743578,7.079316321,8.597627799,8.69468974,8.345769571,7.623126462,7.381844388,7.060204531,8.040131589,8.848326933,6.499207569,6.999079553,7.201556187,8.57498465,6.433224571,7.401768908,7.444401442,7.74214809,7.343208127,8.694524826,8.037111728,6.835625206,9.719549834,4.480452265,8.979182955,9.407875585,6.931735769,7.577510561,8.410104899,8.508743455,7.118972975,8.142057572,5.465846137,8.028433062,7.920734564,8.337354546,9.333343166,8.345529944,5.915762125,8.614609806,4.866977353,8.048194219,4.965280422,7.810660936,7.483319886,7.893304204,6.797387507,7.416009446,6.721779109,5.352039947,7.621478433,4.999702628,5.244909018,6.223988517,7.213320378,6.999117213,7.757640304,5.491862019,7.587495681,5.942013292,6.168760485,8.208883462,7.817689058,7.740076895,5.135363537,7.212656447,8.037553798,6.786630382,5.810333299,7.458767791,7.088631625,6.495729221,6.587352001,7.236921387,4.892362313,7.393916672,6.975162283,2.578063768,6.427474446,5.778279227,7.969756795,5.031461571,5.7345167,7.456221699,6.763930307,7.770207751,5.76246005,7.884923362,7.078531864,8.471287362,5.930851595,6.848592529,9.99586565,7.314493244,5.107696124,0.491810328,7.549209031,8.822474846,5.836835598,6.962603197,6.722174734,7.741807416
APEX1,8.025691296,8.231523424,8.299671304,8.271797085,8.02713403,8.103999486,8.041105931,8.153518283,7.102278691,8.445368736,8.406443011,4.562348987,6.362022438,8.740138118,9.016704676,8.506800903,8.59138692,8.25671972,9.34924638,8.924554784,8.470342806,8.030747909,8.817061012,7.876099351,8.115405079,9.596603138,8.034157961,9.070654162,9.016665293,8.155275458,8.239523896,8.636556498,6.191905448,8.12426024,9.010529867,3.733347961,7.721252008,8.940822262,8.251146466,9.155044083,10.44160034,7.314831014,7.450663015,8.517744228,8.289578702,7.672952813,8.782766845,4.20852888,8.379343491,8.789341433,8.104687131,8.46830408,8.697779955,8.050478851,6.573045619,8.81619929,7.712000244,5.188109746,8.600664266,7.876330526,7.592159571,8.349350961,8.335951244,8.020229469,8.270157541,8.175582812,8.115284645,8.735113173,6.622073458,7.182223638,7.495168171,7.270627267,7.274579934,6.772848909,6.847745572,7.785169805,7.824139078,6.590687264,7.656742676,7.798347187,7.769903419,7.11313797,8.27399464,6.407667868,8.095704819,0,6.398600906,7.272380377,7.446451993,7.951477468,8.29265566,8.346360893,6.832682655,8.62310951,7.128686643,8.641238733,8.274248621,8.333549573,7.451486625,7.961533688,7.698210761,6.863334869,6.63103659,7.44823538,8.144233244,7.266007372,7.397411167,8.366945679,7.360406798,7.000098988,2.046584312,8.166413584,7.587178183,8.810564436,7.746374999,8.690738728,8.458733803,7.550632946,6.922432163,7.721095639,7.34169956,8.104537753,7.887791099,8.253237195,8.097748934,8.4459132,6.918214716,8.234216182,7.499610486,8.245044886,7.579887741,7.595527675,7.264301815,8.056711576,7.999798518,7.996160067,8.201586113,8.801162739,8.335040967,7.913715355,8.129589216,8.076007936,8.42681391,8.233831014,8.213574522,8.105267253,8.452328341,7.94400699,8.062571601,8.370843166,8.052491137,8.249561759,7.954890835,7.872620137,7.687181522,7.736359959,7.717080333,8.168911948,7.972839699,7.575029906,7.965258641,7.322752849,5.601269293,7.815449581,8.10025029,7.807644221,7.662560415,7.330028066,7.772564677,8.324445406,7.654380106,8.464108248
APOBEC3C,6.562342694,6.53689622,5.858267363,0,5.601475921,6.011700374,5.639242511,6.679935025,5.606401243,7.583282097,6.397306232,5.517076439,2.212761478,5.958283019,6.132506969,5.615421216,5.315578096,6.147723361,0,5.216747855,5.181168682,4.870789342,4.72899796,0,5.471907854,6.912028864,2.182303925,7.732587606,5.582307766,6.554852937,5.336804417,7.156861168,5.784163512,0,4.123352628,6.772838857,6.457324632,1.600722198,0,6.865828531,1.259970026,0,6.024871532,6.647671247,0.885626401,0,6.414155388,2.771755238,7.704269781,0,6.080308869,3.570184747,5.299301083,6.372880701,5.294957634,5.554756461,4.894110238,4.067645159,4.465388905,4.788199699,4.662379815,4.342922339,0,5.65770809,5.025076574,5.803971524,0.910739303,4.502649451,2.280736981,5.930366535,1.659991027,3.404379683,5.259781784,5.859660478,6.781276368,5.74125329,6.239396253,4.469531711,4.75632113,4.144058766,5.347069801,4.894416206,0,4.022210398,4.847937795,0,5.207705397,5.562450518,5.857141847,2.138037586,5.509034366,5.368778703,1.964602403,4.40178678,4.612693583,5.368688285,3.576671602,0.860308992,5.032933535,0,3.123410862,2.327642427,6.584678787,5.580603454,5.110204789,6.146846607,5.358974378,4.571690583,3.362089104,5.257803067,0,5.603643893,6.2414146,4.920710371,5.400708012,4.026799813,5.16988771,6.758384142,4.085626434,7.050848423,5.937824479,5.389600528,5.730737743,6.531774208,6.716185432,6.175008278,5.436268136,4.171948883,4.396793365,5.277574024,5.845357876,5.410054076,6.226753226,5.242879598,5.730787243,5.949074442,6.897354842,6.229330221,6.878312336,4.313597261,4.380215785,6.337896007,6.388538958,5.093609185,6.125258331,6.934305183,4.236229218,5.368404683,6.952585907,5.963092588,0,4.245595221,5.380058954,4.944854207,6.548815275,5.97222509,3.21664479,4.903454938,4.945403875,5.708833738,0.799750781,5.572986535,4.595007378,6.207773461,2.718094793,0,3.850215338,5.613833733,5.985525888,5.761475617,5.740094111,5.410276253
AR,4.4339382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.511740075,0,0,0,0,0,0,0,0,0,0,0,3.589631496,0,0,0,0,0,0,0,2.324512324,0,0,0,0,0,0,0,0,0,2.235608976,0,0,0.932052934,2.957640811,0,0,0,5.291208678,0,0,5.251444431,0,1.31304904,4.157356147,0,0,0,0,0.74839143,0,0,0.780441421,0,1.458442582,3.208416361,1.312616506,0,0,0,0,0,0,0,1.805245902,0,0,0,0.683031866,0.94421171,0.887615738,0,2.979306934,3.111092471,0,0,0,0,0,2.558895169,0,0,3.382498689,0,0,0.753879865,0,0,0,0.840749311,6.774320493,0,5.761060218,4.687455797,0,1.03865449,0,0,0,0,1.334978232,1.930734707,0,0,0,0,0,0,5.036604758,0,1.530169774,0,0,0,0.861371572,0,5.063934112,0,0,0,0,0,0.58378034,2.193719072,0,0.898793437,0.640871256,0,4.468456641,4.824898986,0,0,4.570937876,0,0,0,1.487679141,0.698354693,0,0,0,4.579824866,0,2.724048345,0,0,0,0,0,0,0,2.012993571,3.28019767,3.510102938
ARFGAP3,6.773704151,7.414028655,5.775694474,7.819803156,0.901177312,5.868833766,5.77919662,4.470895259,1.710788855,5.64793031,6.732314721,0,4.099861107,6.064998203,0.863147817,5.208077869,2.512474462,7.904691316,0,4.160881799,6.982955013,4.447720279,0,0,0,0,7.404680346,0,0.870458839,5.353556632,5.560857713,5.656684878,6.632022769,6.413637511,5.013097368,2.350491702,6.188350733,6.794816828,7.03662794,0.908225662,0,0,0,5.125739333,0,1.014914512,8.203030114,2.771755238,0,5.597141964,6.60397145,6.576521335,6.89205515,1.248293841,3.586355531,6.257979006,6.26723862,3.602114269,6.375636409,6.195412608,3.716922913,1.690189791,5.001269482,4.813919436,2.46171857,5.956618293,5.905942429,6.28226956,3.21254528,4.602147418,6.580908809,4.895519451,5.269621938,5.106200174,5.842697702,7.057753833,1.437825421,4.205881724,7.28805389,4.645292985,6.111865444,1.215409143,3.219755664,4.194748779,6.118751532,0,0,4.783119372,3.48560614,1.433394584,7.165326064,0,5.017224336,6.811893535,6.717081466,6.589749906,4.012171526,6.82691628,1.31863387,4.483301644,4.311616666,6.825195573,5.439371169,5.055591518,4.927251552,7.078952458,4.076633637,4.002578495,5.315381721,3.641164177,0,6.634299653,5.024755417,5.161575636,6.01849532,5.488562486,0,5.634807991,5.087131676,7.220329436,6.467024194,4.126415081,5.497676948,5.800686702,6.912283995,4.192195246,5.777502188,5.348451515,5.452831307,6.54561004,0,5.376652455,7.395713402,4.208666279,6.109738129,1.64382704,4.711174238,5.740207193,6.948126537,6.409032842,5.415133577,6.619011698,5.873350423,5.724387239,6.042634154,7.063817263,4.532605605,5.489354106,6.287647254,4.308606728,0,5.98991338,6.270691555,5.430547833,4.681437345,4.510510182,7.400086521,3.377247589,5.425701541,5.926777217,2.792106348,6.337249839,3.803949014,3.829691718,0,3.252532917,3.626412859,6.964897073,5.235110514,6.953796445,3.887386447,4.445357833
ARID3A,2.665515871,3.414584962,2.079656919,0,2.160390254,2.41990563,2.199909918,3.108220486,2.967204185,1.764321251,4.166853613,0,0.60488933,0,2.564138439,5.020997609,2.512474462,4.351236436,5.225796522,3.412783385,4.389936467,1.314577787,3.64378575,0,4.781498257,3.587798838,4.42793546,3.321296096,0.870458839,4.1774604,4.327291678,4.127814598,0,1.34017967,1.742820002,4.841714924,3.267693923,2.054576862,4.090502631,2.172149426,5.791850487,3.977173768,3.091863973,0.957587262,2.605352056,4.886644183,3.092665482,0,4.288954457,5.042125756,4.402600657,3.956783923,3.564334379,5.196504332,3.586355531,4.249788718,4.36783832,2.716279335,3.438841376,3.633797705,3.0513074,4.585698437,5.079002933,4.883656931,5.692738559,4.248552226,2.839971793,4.550735562,4.808118747,4.002185056,4.448475719,0,2.168716086,5.515688277,4.233197407,4.428074731,1.437825421,4.911232713,3.70094139,4.00911173,0,4.286062578,5.133267265,2.501064594,0,3.111215178,5.809965684,3.563552199,2.608973859,2.609387072,3.743615148,5.159021111,5.736259301,3.543675002,4.857055537,4.566512109,3.233986674,0,3.852866043,3.021895872,2.146866266,4.409465714,4.913235652,3.407149467,0.667690447,1.253301266,6.030466119,1.368466768,1.098778343,2.979297066,0,3.960591068,1.210851991,2.057600166,2.283396709,4.068959896,5.082410103,3.085827155,4.378186827,2.09802935,1.799200452,4.682760996,2.505407369,4.705423616,4.525200661,3.392867951,3.726760279,3.627012659,2.255922602,2.136741408,2.864211914,2.228368865,3.061928616,2.609098624,3.586142612,1.272993366,2.087755278,3.086330135,2.668680485,3.597489286,2.259464465,2.586108066,0.720216408,4.12313758,2.437039579,2.070299482,0,1.978707561,2.063595073,2.616283475,4.034885384,3.382108442,2.604208975,2.582272767,3.780193083,0.698354693,2.238022914,2.249856932,4.201617685,3.110735436,3.193583194,3.236474586,4.192929305,3.624112025,0,4.641909573,1.826759558,0,3.806818987,0,2.91383104,1.847316922
ARID4B,5.864506669,7.12677167,7.284469783,5.326256812,5.947929301,7.46593326,7.304510452,6.705099853,7.806020884,1.478128099,9.360100155,1.82965861,6.597510662,4.06196856,7.638064377,6.524122438,7.362231176,8.150581427,7.671859014,5.549594176,8.571153648,9.567404774,2.439049188,9.060007998,8.05151119,9.040951724,4.687701581,6.475039085,7.284997285,0.859184396,7.754567964,8.482262668,8.602922593,7.475135067,7.180970398,8.122950506,8.212930882,8.078490364,9.111565214,9.261715114,7.904057779,3.376516298,7.73741364,7.969505774,9.302843557,5.977100388,7.620574739,12.9914301,8.227009222,5.82404541,8.098808009,8.287352716,8.004783764,8.172432784,7.322435979,8.251796175,6.693548958,7.786866228,9.157718172,7.267970836,8.258981599,6.233294694,7.798502833,7.743862679,7.07825312,6.708012234,7.48295917,6.587692339,6.654806447,9.709462595,6.035383534,8.586938497,8.387543656,8.054581119,8.757424212,7.93863636,9.663778457,8.489422797,7.025148967,8.072462999,6.910252439,9.056880512,8.586393227,7.60114979,9.165794666,5.549872662,9.688561812,7.146716082,8.444494822,7.817031742,9.005620655,8.545054901,9.228620976,6.370474099,8.162911344,8.130341519,6.128270165,9.146115691,6.298218906,7.838667948,7.833825668,8.4273387,6.56108254,9.132115006,8.104619775,6.161424331,9.054542289,8.701411735,7.475478483,8.66985974,10.59306615,4.727675374,3.950671126,7.006428315,6.797590139,8.10968644,7.150025942,6.12229399,8.12707028,7.730678858,7.808800526,5.90884119,6.239918374,6.69534246,7.911419138,7.87877944,8.011374476,9.470161517,5.048731863,6.106414546,6.043701327,5.475579638,4.953044679,6.289965406,5.03872287,8.023633116,7.587862615,7.667607495,6.87605763,7.388617736,7.802434791,6.679835543,7.020573292,6.494221313,6.538930521,7.286985687,7.501254128,7.114173797,6.851619255,6.936047401,8.713452697,6.709918773,7.254476953,7.24049597,6.991818385,7.319743339,6.11174477,6.154503832,7.337541191,7.946220223,5.005113225,6.274237097,11.27309548,6.679396322,6.884850523,6.965774469,7.702092913,8.270571554,8.243501396,7.372809272,5.249380212,6.609649994
ARNT2,0,3.994056844,0,0,0,0,2.676213192,6.187581996,0,7.677769072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870458839,0,2.590301839,0,5.162028222,0,0,3.354022715,0,0,0,0,0,0,0,0,0,0,0,8.813340264,5.87034067,0,0,0,2.339455356,0,4.803083695,0,0,4.509728026,0,0,0,0,0,3.969345675,0,0,0.910739303,0,0,0,0,0,0,0,0,0,5.333059023,0,0,5.142466547,0,0,0.873127371,0,4.326571063,0,0,0,0,0,0,0,0,4.230285997,0,0,0,0,0,0,0,0,2.590434034,1.613043778,0,0,2.215166763,0.840749311,0,3.641164177,3.377651447,0,0.728896996,1.03865449,0,0,0,0,0,0,0,0,1.028269975,0,0,0,0,0,0,1.23821854,0,0,1.396997555,0,2.338067637,0,0,0,0,0,0,0,0,0,0,0,0,0,2.528671433,0,3.295163889,0,4.942874954,0,0,0,6.316274485,1.26821506,3.65533608,0,0,3.5252646,0,0,0,0,0,0,0,0,4.555415309,0
ASB4,3.519499881,2.692464909,3.103390868,6.760020537,2.998695689,2.99631312,1.971051112,1.52201301,4.560566539,4.17246266,4.363614272,1.716465902,3.507867272,1.275633786,2.751253765,2.803048871,3.280633642,3.730559346,5.880870904,3.74418991,5.103106986,3.094335242,3.322635809,4.420609228,3.279481716,2.17331854,0.789928079,3.341352778,2.005331404,1.932243858,3.167578306,2.901689122,4.95907538,1.588178674,3.47139763,3.348226199,2.777100405,3.013178525,4.357806124,2.202694995,4.742218842,2.669755859,3.587528804,3.981829988,2.159160121,4.426770174,3.159039097,5.975172672,5.157241647,3.492407886,3.606841487,3.119467027,3.728032742,4.479495256,3.053868354,2.793048502,1.819031726,4.309429168,2.098073895,3.17732351,5.939182414,2.761871313,3.252220998,3.429388606,3.621246514,2.517819945,2.72370165,4.201031629,4.891946507,2.543569334,3.790654448,0,3.827643369,6.000593316,3.40612,2.933017402,4.426899756,3.204005585,4.438920532,3.852706566,0,5.140286124,2.738056643,4.265383356,3.654667125,4.575729381,1.563547713,3.153960491,4.177585615,5.278955477,2.735598299,4.338630189,6.17216102,3.430932844,4.442600745,4.520889493,4.781571802,3.925675314,4.076979465,4.328253269,4.13284213,4.492280696,3.955674378,3.739177597,3.746091197,3.933710964,6.217964268,4.527842595,5.043016859,4.167535335,6.518558633,2.074653681,2.849115907,2.72901319,3.972625208,2.456383992,3.139901508,3.674953482,2.095533243,2.514908323,3.231623426,2.241502806,1.511188208,3.584237429,2.620757191,0.89840239,6.12939533,2.650772232,3.238824481,2.563900011,3.849073159,2.73430498,2.619557988,2.960628007,2.153095817,3.237091953,2.766126109,0.806804862,3.066844137,3.00551328,2.612113036,2.641709049,3.328346056,3.067446186,2.636312643,2.744921815,4.050649817,1.501374956,1.547973655,2.14441288,2.226743213,2.496827382,2.348656212,1.913042893,2.972804646,2.679115175,3.913085345,3.342275007,4.387858258,3.641870035,2.82415097,2.81163068,8.562382807,1.880276399,0,3.445087361,3.070109674,2.321212644,2.668054227,0,2.88433553,3.784886464
ASB9,0,0,0,2.558273689,0,0,0,0,0,0,0.920462611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700975088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.458442582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.465697286,0,0,0,1.146948935,0,0,0,0,5.906983605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.541667059,0,0,0,0,0,3.892019721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799750781,0,0,0,0,0,0,0,0,0,0,0
ASH2L,1.718314589,5.139996023,6.83222342,6.94545107,6.336608772,6.228301589,5.706578017,5.786839426,0,1.136565912,5.126123779,0,1.029787972,1.36189336,0,7.025120568,5.27231561,4.707050531,0,5.119980603,0,6.162824843,0,0,6.268133997,0,0,0.999648923,0,0,0,0,1.16541785,0,8.485866235,6.478156072,0,5.710055124,7.797630899,7.159920948,0,0,0,5.696861918,0,6.370766246,2.863064245,0,0,4.565163564,0,0,5.820227727,2.977832286,5.870487603,5.641653461,1.437444802,6.799891748,5.868490376,0,5.701199639,0.801018321,5.256776859,6.00120689,1.702375067,0,3.531082453,5.56176825,5.245596165,0,6.882373851,3.404379683,6.466068619,7.885845126,6.46843761,3.632719982,2.97020732,0,6.163287968,0,2.395062372,0,0,4.563114741,5.034484911,6.124533085,4.585526789,5.909568677,7.15095825,5.792492701,3.314971114,0,3.518717153,4.693582375,4.272967009,6.908679229,2.521672597,0,4.840186957,1.601675132,4.181360127,6.062123434,6.889150908,6.204573296,5.272985668,6.216158645,3.716388222,5.162013595,2.476882008,6.512279858,9.383617633,3.661645303,6.129777669,6.323249585,6.552092208,7.18013975,6.507390308,7.580297745,3.66381843,4.743147961,6.512257467,3.601489109,1.355786192,5.858544749,5.572700441,6.559370573,4.525494387,0,0,5.661238639,4.482634844,6.342898551,5.800207091,5.078677323,5.473113223,3.705016766,5.564523814,4.458206197,3.348509316,6.37324421,5.945097168,5.771423299,5.739895613,5.494729392,0,3.786486983,6.723609157,0,5.762068949,6.186729991,6.547974859,4.323608058,5.380058954,6.016721081,6.030248492,5.518252814,4.617308762,5.303877782,6.764380773,5.144536993,3.507313289,4.366346664,3.803949014,5.825437147,0,4.074002203,6.291721634,6.021487208,5.801256996,5.005441877,5.937297061,6.691717873
ASXL1,5.347038665,3.633606044,1.05359026,6.394555646,3.895441313,0.903248126,2.865995287,3.863177784,3.335367552,6.234796016,3.933908138,0,2.507860271,5.744227305,0.863147817,6.048456175,0,2.746088571,0,5.691047566,5.928278251,4.117715658,4.474412843,1.916055082,7.228551613,5.352426933,2.735965055,0.999648923,1.409520488,5.685625539,2.075271782,2.806020057,2.241518394,1.34017967,5.408089441,0,5.510765338,5.924362052,8.84100811,2.83534839,1.92212754,1.22700398,1.810918778,5.308318341,0,6.647762921,2.863064245,5.385627092,5.508282032,3.624854449,7.28063167,3.869855281,3.564334379,6.453896104,6.353176443,2.620554741,6.201777288,6.029640116,3.067482407,6.232382442,1.778156451,2.236233155,4.831983301,3.493715639,4.974249235,4.248552226,0.910739303,4.671127681,4.381811409,6.292319695,0.780441421,3.404379683,3.627927793,3.381418421,0,5.354508315,2.97020732,3.520114694,6.481184471,2.975311028,4.173126935,6.665761112,4.499677277,2.937083407,6.29774275,3.111215178,2.689207932,4.332621287,6.756417783,0,2.541081271,5.907832702,5.587260164,5.848007963,1.550778516,6.329708052,5.31033133,3.72589451,4.877335088,3.192165762,6.189856252,2.013521295,4.176124507,5.301368898,3.606682714,5.999227995,4.514760702,6.420126489,1.098778343,4.946703392,2.046584312,3.388156003,5.514162044,5.659713651,3.415565307,4.440664131,2.334510424,2.246464092,4.149737714,6.098028569,4.632885893,2.285158226,6.412878668,3.541543523,0,5.858578973,3.060671621,3.450953444,1.530169774,3.725919394,4.839862478,3.187337837,4.474817722,0,4.200827672,5.038877426,5.231593407,1.321157952,3.113527542,5.971994283,5.959806082,0.778180475,4.156490261,6.406963158,5.831042517,3.510854339,6.395461877,6.731013346,4.079065277,1.834242888,4.101231856,4.953809691,2.766887127,5.098403874,4.296105358,7.00023952,0.695622894,3.869554932,5.434849763,3.483403616,5.162597496,4.674216958,0,4.826856732,4.853005795,4.635793638,3.576451152,5.356679456,4.799030481,1.712437928,4.977376797,3.048802917
ATP11B,6.185263084,6.207778708,2.079656919,4.923156233,0,5.263849351,6.777864457,0,4.262070854,1.764321251,4.796061075,0,0,0,1.3994477,4.805991712,0,5.704341916,6.454799718,2.54225975,0,6.765918014,0,3.894282819,0,0.885941648,8.326004845,0,5.663761771,3.968295847,1.003205973,0,0,8.143926206,3.007314305,0,4.190781645,4.311970384,0,6.766045415,0,0,1.418156354,1.528130503,7.178743644,6.537148236,0,0,3.073688124,0,0,2.469871791,4.889687705,2.358061264,3.431366517,2.620554741,2.969680964,5.227652064,2.918910578,3.105806897,7.763271936,0,6.398021959,6.20133812,6.236377244,7.179780206,6.986880048,4.324646749,6.927656415,4.510022883,5.718943977,4.895519451,5.503854644,6.906166843,3.686089192,4.990523149,6.620879027,0,5.754944855,2.698531444,0,6.824966788,6.955139606,8.380496569,5.263892492,4.580344723,6.272289938,3.753641031,6.767717471,1.433394584,3.211524172,3.3261812,7.152077118,5.995124504,6.982239252,1.709071004,7.100347152,0,6.991728012,5.668357374,3.792587735,7.882109746,5.761329584,6.308169434,3.811653792,8.435798224,6.133886,3.760524814,2.746025234,6.92132834,5.761060218,6.056580356,2.30574552,6.415232476,6.361641803,0,4.569634619,7.05885591,0,2.507791701,4.821863367,1.294438923,1.622534025,5.341121757,4.977176041,3.392867951,6.591962433,7.194467278,5.473415468,2.136741408,2.049871207,3.500917811,5.821199951,6.466782879,2.494598309,5.069631937,5.660370735,5.545638132,5.208607893,5.748114488,6.085844325,4.921894736,3.86750232,1.628589082,5.092010499,4.935345677,3.17833106,6.389989659,2.063595073,5.334854998,0.794671967,1.440320283,6.760460223,3.893152958,3.890790992,7.034903687,7.502225669,3.167078181,4.065457753,6.321554388,1.688136106,3.908631053,2.41205777,0.557863228,2.718094793,4.075393363,5.87257268,5.929857635,5.045394939,5.252378001,5.73577507,2.955236424
ATRX,10.24126025,8.538073067,10.53877299,10.394202,6.538607648,8.780103709,7.679397375,8.502544148,9.621311196,10.0129667,9.923905244,9.43462871,9.216446448,9.221344256,8.628479741,9.512562485,9.005489035,10.55965921,11.43300685,10.59789166,7.497359605,9.218988289,9.557976243,10.8570947,8.176588845,8.07578192,7.498010842,4.522890257,9.267689094,10.54801569,9.434755736,8.587161221,10.906285,9.904115797,9.370774451,10.34062491,9.466136178,9.580978513,9.066807368,9.459723019,10.43150809,11.25963437,9.189461184,9.327647827,7.67781473,9.549272649,9.603125161,5.889810076,9.474499272,9.628427488,10.28262586,9.533916966,9.101320658,9.468848528,8.439845045,8.124556262,8.930455483,9.448080749,8.92927239,9.080078204,10.27345729,9.840834324,9.933595126,9.232625206,9.120728138,9.118625928,9.584032598,9.270682826,9.426202988,9.673099057,9.992423879,10.43222317,10.52613369,11.41055823,10.14428484,9.881280759,10.23400847,9.580251864,8.434540183,9.860312606,8.554127817,9.949219016,10.27541122,9.554509299,9.610335483,11.19649029,9.018872064,10.58395367,11.2861177,8.470737879,10.38868829,9.833102788,11.39847854,9.89332871,10.91657558,9.372697537,9.691270251,9.47233285,10.33439587,9.536695844,9.449899985,9.423115457,9.458733459,9.782765123,9.243302021,10.18067356,11.1626975,10.14239675,9.576819429,10.23624258,12.88486424,8.755658283,8.702007096,8.661106794,9.51640166,9.698803463,9.51254299,9.157295351,9.270763186,8.937517393,9.220950833,9.054571334,9.882754713,9.516239586,9.264829658,8.809132575,10.77616551,8.294481626,9.783463723,9.476706127,6.53462425,8.355716802,9.094338517,8.495857595,8.757226088,8.816274264,9.427534909,8.254173926,8.022781393,9.446733003,9.238258654,9.27316883,9.135250269,8.738685167,8.637988486,9.206349683,10.2256214,8.225364825,9.739614689,8.378723734,8.971719105,8.932448775,8.706004058,8.485401942,8.653740952,9.05137297,9.892081023,8.768355881,8.858548348,8.965946932,7.464093912,9.387292946,12.82614154,8.399163584,8.266326531,8.960142944,8.761461145,10.14503857,7.241787564,8.742624515,8.673913628,9.380806064
