X,H9_24h_013,H9_24h_014,H9_24h_015,H9_24h_016,H9_24h_017,H9_24h_018,H9_24h_019,H9_24h_020,H9_24h_021,H9_24h_022,H9_24h_023,H9_24h_024,H9_24h_025,H9_24h_026,H9_24h_027,H9_24h_028,H9_24h_029,H9_24h_030,H9_24h_031,H9_24h_032,H9_24h_033,H9_24h_034,H9_24h_035,H9_24h_036,H9_24h_037,H9_24h_038,H9_24h_039,H9_24h_040,H9_24h_041,H9_24h_042,H9_24h_043,H9_24h_044,H9_24h_045,H9_24h_046,H9_24h_047,H9_24h_048,H9_24h_049,H9_24h_050,H9_24h_051,H9_24h_052,H9_24h_053,H9_24h_054,H9_24h_055,H9_24h_056,H9_24h_057,H9_24h_058,H9_24h_059,H9_24h_060,H9_24h_061,H9_24h_062,H9_24h_063,H9_24h_064,H9_24h_065,H9_24h_066,H9_24h_067,H9_24h_068,H9_24h_069,H9_24h_070,H9_24h_071,H9_24h_072,H9_24h_073,H9_24h_074,H9_24h_075,H9_24h_076,H9_24h_077,H9_24h_078
TFAP2A,7.824575436,6.318742048,1.223194084,1.123755766,5.024649382,3.382266898,8.267372102,3.155810353,7.070607794,5.27342116,7.413840816,7.957715689,2.930526491,2.705335108,0,2.093108653,0.994349702,5.04595206,3.513653272,0,1.240441988,6.845285777,5.319253111,6.826541848,2.277854397,7.973847745,6.496020317,4.638125495,0,7.968918075,0.535662391,0,8.053568494,2.277680929,6.946203004,3.628586636,6.258486363,5.100830203,2.200795799,0,0,5.731146063,7.868916554,8.167963063,6.790556955,6.725405989,6.595492193,7.711588603,1.246318968,4.124089626,0,0,6.435658564,8.64205937,6.620088616,3.650892575,8.418647554,7.101415893,5.18556336,0,6.506797339,7.393155246,7.809587112,6.217373569,4.153822789,5.170977499
TFB2M,6.54404702,0,5.834268035,7.017095086,6.552412574,0,4.143838205,6.715759294,0,3.643258027,6.301407466,5.582356003,7.196975672,0,0,0,5.808801996,7.128916004,1.314192708,0,3.870570932,5.302016329,2.412808691,6.570142443,4.445437618,0,4.543191793,3.835749597,0.910448543,6.886662722,5.998760988,5.245377476,5.570380136,1.190926381,8.071183127,3.25191565,7.449429526,6.612275426,0,0.760290405,5.45834985,4.519695714,0,7.172970537,0,0,1.556296749,6.611132783,0,0,0.84504359,0,2.879573024,6.085951022,0,0,0,0,5.18556336,0,2.013642885,6.609290075,6.080255463,4.729715755,0.913968847,0
TFDP1,5.261750998,6.266943864,5.765142468,6.188386137,6.319737062,5.950647675,2.882970037,3.946287577,7.685464052,6.348085945,7.172534515,1.693306027,4.678241189,4.742532802,4.331553115,5.477532466,2.312876965,4.736500031,6.694567825,6.435454822,5.703255487,4.803030909,7.285242771,7.142554473,4.101663489,4.217177595,5.646542505,5.254713634,3.156504728,6.390816548,7.075913509,5.731741362,0,2.759894703,3.406518821,5.133612481,5.751966842,3.824934474,3.5597348,7.924986202,5.481658571,6.83604799,6.223243124,5.373450742,7.278807659,7.526905872,5.406249694,6.209802478,4.235772609,8.779048651,5.485347801,6.342960073,4.724502467,3.836285158,1.998512741,4.924770902,6.57152422,6.628561524,6.945314317,6.749933786,6.986108583,5.326004028,3.407976294,4.442648979,4.636566054,3.563027035
TFE3,4.157954641,3.088650825,3.97093948,0,4.588374058,0,3.881113461,2.071553912,0,0,4.010955487,0,3.625944908,3.063984549,0,1.062735244,1.991516232,1.591668244,5.46310949,6.513992342,4.785175268,1.833273897,3.374490141,5.446332644,0,1.512256973,5.910132428,0,0,0,0,2.764132717,3.113194586,0,0,5.245924972,3.096907346,3.468899712,0,5.482570411,0,0.671683737,3.126205026,0,4.105222518,0,0,0,0,0,3.777915669,5.469052202,0,0.595414586,0,1.474375301,5.181268389,4.275362661,4.546910054,0,5.382296297,0,1.190263953,0,5.318525161,2.905226804
TGFB1,0,0,0,0,0,0,0,0,0,2.858359828,0,1.315747603,0,0,1.04473905,1.062735244,0,0,0,0,0,2.276547909,0,0,0,0.945817234,0,0,0,0,0,0.785905677,3.485935994,0,0,0.649311809,0,2.28510944,1.136919471,0,0,0.671683737,1.614330008,0.753319165,1.486031519,0,1.197856814,0,0,0,3.602702282,0,1.451203606,0,0,0.917864406,0,2.560047912,0.604522811,2.08106896,0,0,0,1.376186086,1.469075193,0
TGFB1I1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911134225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612116365,0,0,0,0,0,0,0,0,2.335380866,0,0,0,0,0,0,0,0,0,0,0,0,0
TGFBR3,6.577634764,0,0,0,0,0,0,0,0,0,0,7.351691127,0,4.208410286,0,0,0,0,0,0,0,0,0,0,0,0,0,2.657939314,0,0,0,0,0,0,0,0,4.010032738,0,0,0,0,3.983976227,0,0,0,0,0,0,0,0,0,0,1.727912193,0,0,0,0,0,0,0,0,3.811237024,5.47852296,0,0,0
THY1,3.968392759,0,4.393653279,7.728283975,3.95997433,6.887859838,3.559649734,3.171283592,6.213092416,4.029136971,6.265440098,6.676495527,5.965957632,5.131462291,2.066598836,4.761993444,3.159864676,6.724197124,6.587131133,7.21306683,4.953246578,6.583248734,6.274449996,7.112238497,0,6.9687869,7.78661981,6.365118992,6.276641677,3.263656997,5.13628061,6.346661833,3.909814958,7.801124721,3.803766694,5.133612481,6.457660162,5.133041276,6.973925685,5.1003013,7.359966288,4.62744565,1.022081485,5.168681875,5.524858351,6.534707322,7.033925428,5.083106449,5.614854802,8.619985782,5.510767809,2.53865938,4.983694733,7.026092191,4.355665464,2.188168585,6.901528405,4.739344894,7.057459386,5.963310329,2.393198636,6.279703199,5.725707576,5.109028643,6.217044828,5.781713471
TIMP3,1.677166089,0,0,1.747718472,0,0,0,2.537317836,1.557294826,0,0,0,0,0,0,6.461251084,0,0,0,5.69418195,0,0,2.202966241,3.18265231,0,0,2.94383237,1.870129774,0,3.141097398,2.775029119,0,0,0,0,0,0,3.901729876,0,0,0.779147916,4.851387009,0,0,1.766198708,0,0,0,0,4.429374688,0,0.849397268,0,0,6.381744709,0,0,0,0,0,0,0.821240702,0,0,3.298983559,0
TIPIN,3.583754619,4.911194628,7.356010765,6.116652673,6.029373224,0.892981304,7.081090531,5.793314823,7.387600405,7.505605864,9.116336381,7.116540391,4.383473244,6.32463072,8.041983872,5.953678158,8.084115772,1.591668244,5.953076395,1.162476288,8.486678691,0,7.291894603,7.590290563,8.085590859,0.945817234,7.156849518,0,0,5.69606805,7.417444622,8.923246202,7.187536074,6.847826194,6.30873093,8.644049043,0,7.21904469,3.231703781,6.192953214,7.359966288,0,7.333573053,4.181234834,0.678424673,8.330904358,0,6.61825486,0,5.968993625,6.803334817,0,6.545901174,7.000416449,7.634651242,0,0,0,6.314548603,0,2.013642885,0,0.714551015,3.941323356,3.537378366,9.045548474
TJP2,6.200334034,1.931730637,2.323050297,5.517500614,5.576717623,0.892981304,1.566597378,3.407376572,0,7.525743897,0,1.315747603,7.869780644,6.686016585,8.575734206,3.432958517,0,6.838624305,0,2.573774959,5.625743075,0,3.562273039,3.399006095,0.823677927,7.009286753,6.756388309,7.719708575,2.175850048,0,3.254373897,5.474126496,6.669084051,0.715011636,6.040588136,5.623974742,4.964551527,5.922668025,7.322269783,4.61389687,0,5.019049828,5.290621072,2.535969754,5.945783705,6.314906037,7.069107028,5.275579003,3.94576792,2.353119791,6.033463541,0.849397268,2.335380866,3.487760846,1.320738411,0,3.917781956,8.035579546,4.756157994,5.963310329,5.444006962,6.349208003,0,0,0,7.007214441
TLE1,2.778484171,2.520747873,3.842607058,5.47987743,0,0,4.513032282,6.625028574,4.717239377,0,1.373946352,1.689980235,1.532336298,3.97504155,6.216193489,3.814207682,3.237800769,3.811867151,1.990324268,5.156864406,4.594910014,6.203580716,0,0,3.816447152,4.354161182,2.94383237,0,3.292236655,2.296009312,4.2467351,1.962251918,0,0,4.516470142,4.636545384,0,3.364239853,5.299079972,4.141756244,3.150118842,5.447502005,6.476289741,3.40590137,6.143258955,5.738976041,2.77039324,6.779353545,3.587364774,4.124089626,5.002542391,0,0.658207148,1.829660255,0,5.577738838,0,5.643069047,5.245775877,0,2.215866998,2.982276977,5.278630632,4.641149645,5.823853321,0
TLE2,0,0,0,0,0,0,0,0,0,2.451595468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380450224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLE3,3.057734142,5.767850497,5.535350931,3.383093538,5.880713915,7.198916756,5.182571187,6.759070896,5.34013384,6.488089844,0.844701216,2.65067596,6.188172882,2.485876188,4.669528168,5.119170748,4.790502147,4.533173546,3.987895162,5.429818268,6.650732415,4.142610501,4.898885602,7.049625769,5.358798618,4.537961583,6.828976526,5.1510617,6.226680049,5.800994146,5.435665112,3.967427381,6.07308537,6.721973053,5.17209227,5.447297804,4.313940037,5.100830203,6.090644599,3.221255114,4.444096728,2.911162437,3.74094513,6.001831987,4.053995219,7.42059228,5.470814807,3.909754957,6.670556811,8.785243181,5.459471851,7.023271244,6.872855494,6.562180261,5.31999436,4.923503135,4.046581429,3.511810142,5.396350795,5.426455288,6.591043932,6.811952515,6.024524577,6.247987871,5.381082791,3.271297296
TLR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846960026,0,0,0,0,0,0,0,0,0,0,0,0.910448543,0,0,0,0,0,0,0,0,0,1.088930569,0,0,0,0,0,0,0,0,0,0,1.611002188,0,0,0,0,0,2.153982998,0,0,0,0,0,0,0,0,0.913968847,0
TLR7,0.26920778,0,0,0,0,0,0.707314548,0,0.224527622,0,1.46410521,0,1.822119073,0,1.387224458,1.114440536,0.642085111,0,1.265956951,2.360729367,0.131444133,2.688701187,1.321563389,1.90860529,0,0,0.316685564,1.977801745,0,2.382952288,0,0,0.755970173,0.645717226,0,0,0,0,1.981783066,1.458621121,1.072325486,1.421153056,0.482204018,1.750842095,0.548240588,0,2.104224334,0,0,3.486914992,0,0,0.049194709,0,0,0.797538229,0.148224508,1.884988575,0,0,0.08509843,1.438421928,0,3.174236385,1.733572785,0.618743122
TMF1,0.937969382,1.813461371,5.870592025,4.483991324,7.539775494,7.389565131,4.214535019,2.120200747,4.483697355,0.507390425,2.070213774,0,6.718590921,4.588801183,7.86989031,1.329728986,0,4.299369473,0.801833881,1.162476288,6.084952078,4.446413795,2.797888992,6.467545709,6.951610226,0,0,1.413707928,4.036601271,0,1.398663143,5.154434733,7.48269735,5.215723448,4.559999508,3.967398777,2.256380766,2.751364298,6.75900017,5.875094255,3.031305616,5.259990809,3.362157941,6.463765972,0.678424673,7.718572796,2.214924163,3.045582544,1.596563732,6.418322779,0,5.141874091,3.372114336,5.495919373,1.320738411,4.014609384,7.10750566,1.788584634,7.537850095,7.8513282,1.721036689,3.238201965,5.232642598,1.376186086,7.045718818,8.925266905
TNC,1.729103601,1.529138434,5.807701622,1.123755766,2.842120642,1.181658694,0.575809162,0,1.975979515,2.216117033,6.133458246,2.071083991,3.250419625,6.242311357,3.205950338,2.796043097,5.098367007,0,1.305541676,6.427589036,2.821887502,1.276623912,2.202966241,5.466125185,1.772951815,1.521596085,2.440831145,1.805835312,0,3.227969795,0.672182711,4.410723733,0.750511656,1.548184745,1.301347661,0.568671202,2.256380766,2.497947723,2.927345355,1.234483857,1.282282035,3.303086205,1.362913936,1.625002158,4.640598038,3.470990179,1.931463833,1.565273345,1.020957339,7.592348845,0,0,0,1.157874913,0,1.469750472,0,2.403604553,1.780657198,5.24167812,0.722582469,0.808662135,1.742419835,1.376186086,1.12168855,1.636771031
TP53,7.076704021,6.167804524,6.788334718,4.425819886,6.252898427,5.971881132,3.915285634,6.35469176,5.343819829,5.692229694,7.107577772,5.921477989,7.081573493,6.752053878,7.416544638,6.659349616,5.160719763,6.419885803,6.539046419,6.590515046,6.966960052,4.849310199,4.975920466,4.726463028,6.038065936,5.916089511,7.850643563,6.676848813,7.316780426,5.753673894,3.483894109,6.861834846,4.992545119,7.956816628,4.536310614,3.444999009,7.098083573,5.03416677,7.555793289,7.162175073,6.238907136,5.931126847,7.243944751,5.689168686,6.208195971,6.306572001,3.025525804,5.944384248,6.418244755,3.454834196,6.08582085,6.0719448,5.387553476,5.4975518,5.913809419,5.081520499,6.213037603,6.562260428,3.525268373,6.591706763,6.227293445,4.546186323,5.374922593,4.895908289,4.069719557,5.232054322
TP53INP1,0,0,0,0,0,0,0,0,2.468244781,0,0,0,0,0,0,0,0,1.228142107,1.990324268,0,0,0,0,5.649989378,0,0,0,5.186212445,0,1.35861556,0,2.601511241,0,0,0,0,0,2.497947723,5.208411377,0,0,0.671683737,2.032996767,0,3.322774593,0,0,0,2.355315247,0,0,0,0,0,0,0.917864406,0,0,3.444804774,6.03615431,0.684909474,6.965123138,0,3.605338622,0,0
TPD52,0,5.582518781,0,6.805275905,7.757551633,0,4.85888188,4.447714483,6.23806526,5.452406601,1.373946352,0,3.832664371,6.662747129,6.970050677,1.062735244,7.238481633,5.868684321,7.514944602,2.772503404,7.129315349,5.672064262,4.545125196,6.984171888,0,7.284150512,4.236650894,0,1.464281192,6.896168025,0,6.504582588,8.807488815,0,7.749758843,6.625891898,6.576640645,7.808624815,2.200795799,3.511907361,1.654596393,8.474000801,5.582060189,7.849863495,6.489573592,0,2.901095073,7.930372308,0.75375575,2.353119791,2.53054876,2.072789116,6.172103263,0.595414586,6.301822519,7.881403653,0,5.115563912,7.212525153,0,0,8.316326718,0,5.174241466,0,6.996436359
TRAF6,0,2.47764821,2.334548162,2.612929732,0,0,2.852920237,4.762331619,0.69179145,1.150382872,0,1.459401555,1.088182699,1.644320533,3.018063397,2.279371461,0.987146581,1.280910851,3.309227951,1.976377921,1.650513316,3.460777246,0,0.917448801,1.076335937,1.35919097,7.594949466,6.26405498,1.468873073,2.65072217,1.49385971,2.162221939,2.384570894,6.636092264,6.856984372,1.574392726,6.327978059,1.359015268,2.95883691,0.806809127,2.280917911,1.805803945,6.668882461,3.057089526,0,5.356174686,3.519585893,0.994045627,2.265521157,3.912049581,6.537161317,3.380247621,5.168046303,0.58562462,0,1.041443907,0,1.701657926,2.493707328,0,1.593227386,1.578376219,0,4.432022627,1.900043905,0.721709993
TRIM2,2.431885785,0.954847907,3.70173449,4.813530415,4.588374058,7.458037156,7.234640506,3.788013992,3.022259108,0,5.763962142,7.154512685,2.258542305,4.529094652,1.04473905,1.062735244,7.296268546,6.225849664,1.314192708,0,3.653407116,6.210089479,0,5.396887786,0,0.945817234,4.543191793,4.829939062,6.293727353,3.007151355,5.079862441,7.751692477,5.31840986,0,2.856490712,6.362540708,0,6.047061099,0,7.469505176,7.503576487,5.326733029,5.901066561,8.683094929,4.379406943,2.91666072,4.351189817,0.569283601,0,7.157550408,4.682904135,0,3.715951057,5.913252743,0,3.749580503,2.252065863,6.646303412,5.078523271,6.295520019,3.648973978,4.159657217,4.034157486,5.907973565,0.913968847,0.623816586
TRIM22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344728939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM25,5.966794072,0,0,0,0,0,0,0,6.477083749,0,0,0,0.96071141,0,0,1.062735244,0,0,0,0,0,0,0,0,2.987177365,2.493493302,0,0,0,0,5.508148106,0,0,0.715011636,0,2.315838333,0,3.566477897,1.136919471,0,0,3.616556275,0,0.753319165,0.678424673,0,2.082350355,0,1.904852802,0,0,2.324447768,1.469390057,0,0,0,0,3.258553183,0,0,2.013642885,0,3.916609809,4.332689891,0,1.889368986
TRIM28,7.341505843,7.891604913,6.715634783,8.050536003,6.533259991,7.86535977,6.983807434,8.051632405,7.891176982,8.673936028,8.290229384,7.679732525,6.579345186,8.891722003,7.539679269,7.209452391,7.274152272,6.872081622,8.083820745,8.759033668,6.934057698,8.062059812,7.882625411,8.107015337,8.020692499,7.87296721,8.046130891,8.531911621,8.85165534,7.589746615,8.909289228,6.657297892,7.331584488,8.197326719,6.942152423,6.753055352,7.679531716,7.248747529,6.659149522,6.851526753,7.526171448,6.848572076,7.351896717,7.412033208,7.606785563,7.577262176,8.115127364,6.727671211,5.054402264,6.104401826,7.141107267,7.341197261,7.996461701,7.696209368,6.245970275,7.785689011,7.057377934,8.226269637,7.858548228,6.295520019,8.52064174,8.437827295,8.183675099,8.39966844,9.587585591,8.093264312
TRIM33,5.086183876,7.1567876,8.768480324,3.383093538,5.558072908,9.45796588,1.979322711,7.228411941,8.257639268,2.272502852,7.039208762,6.46147628,2.739333202,4.409233141,8.076480393,5.546379078,3.896325408,6.975751148,4.053948066,7.655515815,0.749623962,4.243679472,5.801795087,6.635551627,7.536127414,6.761112054,7.179235335,5.996625847,1.464281192,3.57902665,5.936471114,7.376010353,0.711712588,0,0.971138397,6.027495648,5.129333404,0.82765821,5.955839328,5.265545798,6.721824896,7.33703569,4.56551382,6.496563856,7.132214612,4.765739123,4.155572989,8.23343847,2.843097564,7.277036013,5.433123305,4.280971505,5.960714351,6.717333277,5.928786521,4.481789494,4.696781027,7.679321959,6.958294645,4.10064388,5.934339796,1.722804636,4.089524521,6.121428465,4.41529239,5.358608168
TRIP11,0,5.718825805,2.315333829,7.178108388,6.230689886,2.413566646,2.190940667,3.556232735,3.112533642,2.169775466,5.090065231,6.323147082,2.678792666,7.207100599,3.297701085,4.576924242,3.089298195,4.18315255,0.807972174,6.12528389,7.085909925,1.639160213,4.903062562,2.063669551,8.50766576,1.709019443,2.89272995,6.395473383,1.739768302,8.553477473,8.02976355,5.984480067,1.95228209,2.096952297,5.829365103,4.380347428,2.256380766,5.690663395,6.538905824,8.362925489,2.750378401,6.395749559,2.877747571,1.65672193,4.294115889,0,7.348275476,1.332902595,4.381101231,9.257263118,6.122395024,7.73881878,7.253615645,5.319625177,3.698609028,0.924639355,7.948346982,4.003669587,7.211765536,8.277928897,1.45937453,2.161619972,0.714551015,6.337255258,4.636053113,1.486122851
TRIP13,5.352249526,3.10132604,6.038177619,4.188951397,7.329358978,8.081332303,3.297079547,0.656826298,6.933927061,6.477272742,4.820655231,2.952173447,7.14081516,3.827595826,6.174337361,4.977268796,6.17638317,6.225849664,2.796291631,3.704581514,6.233566053,2.431974145,7.250423242,5.633006666,0,3.807866742,6.090322771,6.701231647,6.436534462,3.638228312,4.940006012,6.157645001,6.274300836,7.275744132,7.21442232,4.603531291,7.152730703,7.320434508,2.370973641,2.471082509,6.843135596,6.900189221,3.287206112,3.007517615,6.777035932,7.246680625,4.216088104,6.724242611,4.388682572,8.089242354,6.820716183,5.17842677,5.243079136,3.671943831,0,6.259119975,5.465423403,4.678912311,3.324038664,7.845462302,0.008739308,6.065131511,7.692474005,2.233361863,5.783430695,7.443930195
TRIP6,6.17114805,5.268097895,4.299011879,5.47987743,5.024649382,5.589030274,3.928359246,4.734825238,6.518441139,0.71246462,5.596323862,5.582356003,0,4.884149319,6.530424647,0,4.603850931,5.737778498,6.906502016,5.053056568,5.721999921,0,3.562273039,5.12051943,7.04313779,3.484019151,0,7.165109305,4.949881002,7.312913506,6.470430716,4.640040275,4.376440416,3.493640073,3.646697527,2.85850194,5.411326231,5.312523878,1.136919471,0.760290405,5.1446018,4.821446139,3.995238479,4.422214119,5.08837571,6.812066603,6.876407939,2.766688231,4.520903392,3.198095821,3.938637938,5.752624705,5.849393473,4.238919425,4.127413072,4.0881159,3.563216593,5.474542971,4.72810075,2.08106896,6.833064716,0,6.533860141,6.934065144,5.580861786,2.680203488
TRUB1,5.561217178,1.524440125,1.223194084,0,3.151836019,0.892981304,1.566597378,5.518770665,5.429570951,3.004431501,0,0.802942988,0.96071141,5.053641893,0,0,4.846801413,4.205897959,6.47273666,6.412986204,4.511173558,4.735223244,5.063427528,3.971814963,1.72671662,0,0,3.743413166,2.432464794,0,6.977175764,6.198050827,0,8.04446815,6.377003605,4.873468372,2.256380766,5.100830203,4.05210493,0.760290405,3.150118842,6.978588761,0,3.206017756,0,0,6.953366573,6.89558471,0,0,6.994570286,0,3.894806725,7.50669219,1.320738411,7.299144127,6.217057639,6.253527348,3.221507788,2.08106896,4.265139291,0.821240702,5.838601462,1.376186086,4.354232165,0
TTC27,6.171294725,7.463329626,4.088782989,1.123755766,2.691718587,1.440430968,1.787669016,0,5.936248314,0,7.08331279,0,3.097727488,4.791299309,4.170557312,4.115476293,3.633442479,6.419320105,7.161925291,1.797770922,3.870570932,6.601834694,4.863599127,3.672692494,5.155670569,0,0,7.044528488,0,3.263656997,3.503472647,0,3.781878136,5.437586176,8.283945637,3.693410784,6.929474252,2.28510944,5.06073733,5.212539787,6.712003685,7.355017261,0,7.672123294,5.138417336,5.905896487,4.973091385,6.734241859,6.344876008,0,4.081201589,6.554262199,6.172103263,2.484952825,0,0.917864406,2.252065863,0,6.805567651,2.899642052,8.48734586,5.298154009,4.383811797,3.402568568,7.537625083,0.623816586
TTK,0,5.369820196,2.323050297,8.581350618,0.684153039,0.892981304,7.460359368,7.875088962,8.961194426,8.669417477,0.844701216,1.693306027,0.96071141,4.791299309,5.786926996,1.062735244,6.696145094,3.709716316,5.107332486,9.054897695,5.291156095,0,6.486465894,7.127476114,0,3.484019151,1.081172069,4.155356285,0.776104102,4.51736747,0.535662391,5.376907265,8.386042369,8.213006335,0,0,6.518376611,7.077251254,0,6.420338368,8.320448869,5.811023432,1.83879741,2.354451937,5.278901037,9.679252105,3.131576014,8.005192816,5.249958882,3.470963764,0,0,7.739768832,9.059241334,3.3201432,5.560170969,8.775039947,8.463464518,7.222313654,2.899642052,2.693411115,8.622343535,0,0,0,5.340424372
TTN,0.792991764,0,0,0,2.012136743,0,5.382411213,1.379452322,0,0,5.534991887,6.309666738,7.467655318,6.307968649,4.331553115,4.364571499,4.033760073,4.307218333,1.990324268,4.168212237,0,6.939741198,2.412808691,1.303953219,5.059022915,4.065809724,3.464901943,6.440722459,0,8.030506567,3.503472647,0,0,0,0,0,3.624538528,2.28510944,4.775072144,0,1.282282035,1.128202265,0,0,2.536831308,0,1.197856814,7.177828603,4.470889115,7.115416752,1.374420804,3.038389169,5.060184556,0,0,0,0,3.7923703,0,4.10064388,0,0,0,3.941323356,6.973557118,0
TWIST1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535662391,0,0,0,0,0,0,1.350273362,0,0,0,0,1.83879741,0,0.678424673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.845902079,0
U2AF1,6.156552894,5.743040932,4.939328941,5.517500614,4.727041174,6.028474625,4.272805458,4.219917479,5.219927844,4.028572557,6.762202502,5.465650475,4.383473244,6.436169305,3.889367557,3.571541086,6.397777506,3.979034104,5.773981246,2.237330957,5.340511094,6.080010557,5.194165562,5.057954828,5.931994165,3.983721094,6.67995347,6.869915628,6.355938604,6.093814688,6.008869304,5.006275467,5.011209699,5.827426088,4.668586758,5.750919394,5.129333404,4.928381215,5.957788956,6.001717272,4.241084034,4.62744565,6.52764709,5.820824226,5.06268857,6.812066603,5.491709984,3.346615655,4.431977355,7.086264606,4.590557204,4.020876634,5.290306886,6.066506118,5.473794678,4.350213839,5.990180937,6.068524248,5.548494157,4.561841937,5.814694597,5.507212459,5.653875996,6.419168962,5.912718468,5.811756486
UBTF,6.211360157,6.249256115,2.664146254,5.402357834,1.495835988,6.547774328,2.783699393,2.537317836,3.930621504,3.643258027,4.146149258,2.239789774,4.172555437,4.345348611,4.785280058,4.873374805,2.670773834,4.307218333,6.020705606,4.379524555,5.543828477,5.842874707,5.89212028,4.520267256,5.818484783,6.809331725,3.603779738,6.484167473,4.990366904,2.296009312,5.208228711,4.595359213,6.790413665,4.511650169,2.651253302,4.12797788,2.256380766,4.044048101,2.535166659,2.550117761,3.868511259,5.683672072,3.208950318,4.759667806,2.202369975,2.91666072,5.686983051,5.103551113,4.562554341,2.353119791,3.02978347,6.078292565,6.582130272,5.961837255,3.085712966,4.161646963,2.732370652,5.009889674,4.837197234,3.418678181,3.782369059,3.238201965,6.185646836,3.166564688,7.480627065,5.96965424
UHRF1,6.016624513,7.891604913,6.242970076,4.751730229,5.12839536,5.50983837,7.440127079,5.179403919,6.627455943,7.646439668,7.810997508,6.863216826,7.314071801,6.701536267,7.297007923,7.230526564,6.106120385,6.872081622,6.277269182,7.950959415,7.558904909,4.142610501,6.565452561,7.579250663,6.79448187,7.314354537,8.376685486,5.254713634,4.146733914,7.202400733,6.748957519,5.497441071,7.591074925,7.688317607,6.442190873,5.766971502,7.569063276,6.824593645,7.808734109,6.762134706,6.661869004,6.172961778,7.13627092,5.903462899,4.499915639,4.368271779,6.576937387,6.515654404,5.907324783,8.468808452,5.677172708,6.902781586,4.816172268,6.397255553,5.739520731,5.813179747,6.611776515,3.061069203,5.18556336,5.530972313,7.173865594,6.295284142,5.01797713,6.277966007,7.274770462,7.951054701
UNC5C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.420135023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC5D,0,0,3.70173449,0,1.146340359,0,7.658999867,1.379452322,0,0,3.399268634,0,0,0,0,0,8.963013988,0,6.344794759,0,0,0,0,0,0,0,0,0,0,0,0,4.018604049,0,0,0,0,0,0.82765821,0,0,8.525004014,0,0,0,2.536831308,0,0,0.569283601,0,0,0,0,0,0,0,0,0,2.021762357,0,0,0,0,1.547409031,0,0.913968847,0
UPF1,5.342122554,4.083415897,3.171171839,0,2.94004319,7.478979853,0.575809162,1.379452322,3.23568587,0,6.11783587,5.704401852,6.42901742,4.134736823,1.04473905,1.668017568,2.897082635,3.067738704,5.137197072,5.794160443,2.347134731,5.707882584,2.595969123,4.10093533,2.277854397,0,0,2.847300929,4.865332587,2.045715389,5.493824762,3.810971394,6.031493487,3.573549007,1.956488148,3.068577625,4.313940037,3.251389423,6.598852943,0,4.066483102,2.663658542,6.47795914,5.488086218,2.678865512,3.817820388,5.470814807,3.99976411,5.169725132,1.611002188,2.53054876,5.273596355,3.436700801,3.552013147,2.457809079,5.764446751,3.776346322,0,4.340391563,4.349594332,2.013642885,2.485825897,5.690328344,4.640226712,2.181702866,3.099841909
UPF2,7.657628572,5.932061585,5.800119224,5.137295438,6.094873347,6.028474625,5.659406118,5.164017993,4.882523289,4.333282796,3.28611533,4.835534516,4.997000869,5.053641893,6.731710635,6.208585654,6.328756565,3.378311537,3.076072871,5.344005881,6.139374298,5.478279957,3.037118691,5.46923824,5.8380341,5.86862119,5.363421783,5.254713634,6.19238442,5.047450719,4.734852191,4.870009554,3.565804375,6.135075486,5.402471015,8.240797335,5.411326231,5.195383,5.957788956,4.737241515,4.184820452,5.070870259,3.126205026,7.159194955,4.83885089,8.823419702,2.287460204,4.707250743,3.662775663,5.871102145,3.694299131,6.077778921,5.759876568,4.238919425,5.963140043,4.694928213,3.443549337,6.706313361,6.541084352,5.313770917,6.871003446,4.538589153,5.560362629,5.611006201,4.959612365,5.665820795
