X,H9_96h_001,H9_96h_002,H9_96h_003,H9_96h_004,H9_96h_005,H9_96h_006,H9_96h_007,H9_96h_008,H9_96h_009,H9_96h_010,H9_96h_011,H9_96h_012,H9_96h_013,H9_96h_014,H9_96h_015,H9_96h_016,H9_96h_017,H9_96h_018,H9_96h_019,H9_96h_020,H9_96h_021,H9_96h_022,H9_96h_023,H9_96h_024,H9_96h_025,H9_96h_026,H9_96h_027,H9_96h_028,H9_96h_029,H9_96h_030,H9_96h_031,H9_96h_032,H9_96h_033,H9_96h_034,H9_96h_035,H9_96h_036,H9_96h_037,H9_96h_038,H9_96h_039,H9_96h_040,H9_96h_041,H9_96h_042,H9_96h_043,H9_96h_044,H9_96h_045,H9_96h_046,H9_96h_047,H9_96h_048,H9_96h_049,H9_96h_050,H9_96h_051,H9_96h_052,H9_96h_053,H9_96h_054,H9_96h_055,H9_96h_056,H9_96h_057,H9_96h_058,H9_96h_059,H9_96h_060,H9_96h_061,H9_96h_062,H9_96h_063,H9_96h_064,H9_96h_065,H9_96h_066,H9_96h_067,H9_96h_068,H9_96h_069,H9_96h_070,H9_96h_071,H9_96h_072,H9_96h_073,H9_96h_074,H9_96h_075,H9_96h_077,H9_96h_078,H9_96h_079,H9_96h_080,H9_96h_081,H9_96h_082,H9_96h_083,H9_96h_084,H9_96h_085,H9_96h_086,H9_96h_087,H9_96h_088,H9_96h_089,H9_96h_090,H9_96h_091,H9_96h_092,H9_96h_093,H9_96h_094,H9_96h_095,H9_96h_096,H9_96h_097,H9_96h_098,H9_96h_099,H9_96h_100,H9_96h_101,H9_96h_102,H9_96h_103,H9_96h_104,H9_96h_105,H9_96h_106,H9_96h_107,H9_96h_108,H9_96h_109,H9_96h_110,H9_96h_111,H9_96h_112,H9_96h_113,H9_96h_114,H9_96h_115,H9_96h_116,H9_96h_117,H9_96h_118,H9_96h_119,H9_96h_120,H9_96h_121,H9_96h_122,H9_96h_123,H9_96h_124,H9_96h_125,H9_96h_126,H9_96h_127,H9_96h_128,H9_96h_129,H9_96h_130,H9_96h_131,H9_96h_132,H9_96h_133,H9_96h_134,H9_96h_135,H9_96h_136,H9_96h_137,H9_96h_138,H9_96h_139,H9_96h_140,H9_96h_141,H9_96h_142,H9_96h_143,H9_96h_144,H9_96h_145,H9_96h_146,H9_96h_147,H9_96h_148,H9_96h_149,H9_96h_150,H9_96h_151,H9_96h_152,H9_96h_153,H9_96h_154,H9_96h_155,H9_96h_156,H9_96h_157,H9_96h_158,H9_96h_159,H9_96h_160,H9_96h_161,H9_96h_162,H9_96h_163,H9_96h_164,H9_96h_165,H9_96h_166,H9_96h_167,H9_96h_168,H9_96h_169,H9_96h_170,H9_96h_171,H9_96h_173,H9_96h_174,H9_96h_175,H9_96h_176,H9_96h_177,H9_96h_178,H9_96h_179,H9_96h_180,H9_96h_182,H9_96h_183,H9_96h_184,H9_96h_185,H9_96h_186,H9_96h_187,H9_96h_188,H9_96h_189,H9_96h_190,H9_96h_192
APC,9.034352966,7.533888197,4.145981343,2.462320227,3.56340141,2.984961926,7.761098537,6.436835154,5.769141126,5.473128432,6.962151772,8.478646411,5.384573469,7.448047356,9.627449831,8.689935677,8.855974454,0.780434205,6.010116572,8.953852051,8.450201131,7.96244161,8.536814123,8.465840167,8.806517219,8.723813501,9.213512027,6.244355244,8.308925678,5.835781428,2.248444087,6.657177263,8.733360042,7.694561544,6.616988672,8.733273828,0.715628071,8.564127086,0,6.436404965,9.289799189,8.373238643,8.774262403,6.821967905,5.284705618,4.945458042,7.788185985,9.679502416,10.1064908,7.53007705,8.455608209,6.591673706,8.166769742,0,7.071028179,7.965205192,1.083225806,8.542798775,8.107056604,1.228822947,6.101136485,7.848195913,7.516506082,9.087718578,9.484733553,8.603914138,6.385709379,7.986256705,0,1.398728123,9.797276746,0,9.950261192,0,8.657639286,6.177833504,9.817046095,2.438420534,6.337886658,6.802954332,3.493916017,7.00187764,7.94273798,7.923648598,7.838335686,8.116880426,8.45500493,8.265110625,8.870107307,8.262541308,8.84446215,0.881652902,8.599549419,7.166706097,5.106983167,8.692051275,6.697097293,8.485570654,6.767342655,9.337785768,9.246159804,6.204573016,7.319799433,5.059086632,7.417546681,8.293140876,6.773091929,8.573836378,8.321463253,6.811093534,7.75233176,5.786626699,6.086569368,9.120212287,8.75455868,5.749105968,8.30406639,3.184134515,6.25208705,7.572764749,8.50939827,8.858779051,8.11987385,9.397704753,6.460432083,6.560664357,7.805369614,7.247424177,5.137956583,7.344098633,2.916669758,9.096785391,0,2.07728417,0,3.441087069,7.520788401,8.85445244,3.905203576,8.592971795,4.361934657,7.262300214,7.947915995,8.462101331,2.997229356,6.601545895,6.992480278,3.390690515,0,4.315724043,7.909647389,0,5.093945402,8.161326748,0,8.675990557,8.918161718,5.197912685,0,8.482040563,7.866383757,8.366272686,4.965360392,3.346281745,6.636605916,8.020806609,0,7.748431512,9.802254172,5.518118617,10.05856869,7.051892827,8.406192551,5.027939366,7.306316906,3.762550301,5.25376747,9.336898655,7.135686763,2.215809379,9.268083081,8.982220822,7.790654766,8.505502898,8.656632933,8.951836967,5.561352049,8.176574377
APEX1,2.176787628,3.227170601,6.941287813,1.089332601,7.640849209,0,4.618015972,5.629350181,7.106674115,7.370634612,5.647026212,7.756526265,4.971842049,5.52127431,2.372854713,8.589275534,9.025973753,6.418508838,8.868966923,6.942792883,1.424818418,5.590977997,0,5.941375169,7.610802741,9.371560166,7.767377871,6.005265087,6.596502305,5.246155484,5.791805371,7.883057676,6.784778973,8.216002356,7.384419783,9.666613121,8.619625818,7.527151459,8.163520091,7.622338133,6.301803512,8.533245254,6.924306781,8.126445517,8.928990664,5.302616386,7.740672912,8.54954238,7.860284496,6.791175006,1.491209169,8.077217489,0,5.984826724,5.637032237,8.583159552,7.854658121,9.055866604,8.283337197,8.832452444,7.319806711,7.754984848,7.161168395,1.287220561,8.268889129,1.874769117,4.067682811,7.270296061,0.982772548,4.807632608,8.824911624,8.849885916,8.173502419,2.542942769,8.347763514,4.517060015,7.328610933,8.49472175,1.548464473,8.576621218,6.8140895,8.220713613,7.443761332,8.427127303,6.541162096,7.61280067,6.059695359,6.270758723,8.047163916,6.505482099,4.596769608,8.99988376,7.66935731,7.641252722,8.060869571,7.79434282,8.040080773,7.293727464,8.109457648,6.763928263,7.244556995,6.987703174,8.04556399,7.432484034,7.281964126,6.499757106,6.380595637,7.140895378,6.745401681,6.960597943,8.366241103,8.868343896,7.762695127,0,7.856232157,7.849314597,7.167123576,7.283997054,6.748055661,7.534702629,7.72507492,7.226739853,4.89111644,8.098709518,6.364277422,8.56634705,8.209352991,7.247302704,8.611981793,5.314573629,7.621137721,6.971126198,7.524386012,9.00778477,7.351528119,7.332417406,7.284850393,6.568533033,1.114504178,8.821729523,7.900920143,7.185648598,5.813749403,7.771115409,0,8.89221487,7.885340619,1.128307092,8.662153357,8.235004476,8.169739979,8.238764659,7.834316958,8.85246623,9.165903559,7.352942699,7.439810788,0.92039246,6.115836469,7.293609383,7.938746706,9.29836115,8.144262994,2.481588211,8.369835788,0.908438537,7.538201425,6.884508165,5.928839306,5.8989418,5.287295938,7.388638081,5.13208532,7.983265442,7.801319496,8.162169624,8.859376167,6.971198043,4.854223154,7.166694654,4.81465194,6.015264884,7.927565842,5.538824041,5.882422271,8.794650903,8.081676573,6.766710408
APOBEC3C,7.282269925,6.774950859,8.710441012,8.391929421,8.590850326,4.33376619,7.142585565,5.909329757,8.209749201,2.117687913,8.467759799,0,1.80507796,5.1722627,3.146939084,8.740506889,0.710175398,6.962785139,7.225129556,8.601773646,0,7.504354672,0,7.966991767,5.368768096,1.073254437,8.392402463,7.707572636,7.58616827,8.145854031,4.543271215,4.943847806,1.08059512,8.115428614,5.654241022,7.685293082,1.549222597,7.152476115,7.281076995,3.490383829,8.144767518,5.647021588,0,0,6.586561724,8.080141432,8.825875173,6.803105803,6.05564926,5.081076483,6.584006467,0,0,0,5.857247919,2.165230088,7.385081219,7.800501021,4.771338713,0,5.608494814,7.225515038,8.166702636,7.170343786,4.767046451,6.179386951,6.571290304,6.787791483,1.862312999,0.862626069,7.427147693,6.129109281,8.079089891,4.06371193,0,5.181847701,6.354822585,6.741434326,4.31289592,8.117989551,5.486152828,5.856225955,6.197935078,6.74361961,6.696607161,5.354159367,6.783006976,6.641457877,7.305421688,6.299778283,7.368111004,3.579217019,8.305681057,7.558728164,3.728257348,7.003375159,6.694525234,6.914180388,7.429065667,7.77500313,8.455173116,5.45627728,7.448480782,2.779238594,1.21179761,6.750245445,6.822330112,5.608003686,7.42549094,6.81327301,5.404768033,7.894756556,3.28297929,0,6.50721462,6.451860888,7.194435304,7.428035067,0.667520964,0,7.044462293,8.009797998,6.711043254,6.557987274,1.081784471,3.225247059,8.021585235,6.877239394,7.712270986,8.494685554,0.726919317,6.978960327,7.65636505,0,6.639090859,4.280048581,7.721926715,8.724693691,6.36112255,0,5.442377815,8.49356439,7.303647493,6.467387025,6.31631011,7.898609197,3.868852486,5.783833942,7.408356038,6.146928242,7.796873071,7.469562989,6.79581053,8.004365181,7.145771491,7.211089473,6.665653249,6.062070232,7.3397044,6.604907745,9.290252838,5.435498319,6.454078657,5.828230209,7.272834293,7.15176823,8.468147859,6.023503344,6.249934637,7.356722625,8.4075934,6.953607357,7.264295931,0,0,8.098940035,6.323187437,7.900014441,5.238858043,7.027371773,5.788560562,6.270028099,2.435212529,6.350328856,7.6590041,6.606698403,5.865309235,5.786690876
AR,0,0,0,2.132006718,0,0,0,0,0,0,0,5.017960693,0,0,0,4.741853337,0,0,0,6.536994158,0,0,4.111126401,0.775002941,0,0,0,0,0,2.6947846,0,0,0,0,0.678589733,0,0,1.440592886,0,0,0,0,0,0,0,0,0,0,0.915851046,0,0.930262337,0,0,0,0,0,0,0,0,5.344857926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962653903,2.500427291,0,4.488768929,0,0,0,0,2.948733143,0,0,0,0,0,0,0,0,1.213876518,0,0,0,0,2.539359596,1.273211871,0,0,5.729209177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40285864,0,0,0,0,0,0,0,0,0,1.987779116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45447585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARFGAP3,0,3.605377412,6.942365896,5.338832772,7.407888872,0,0,7.045497199,2.392015475,7.598861757,0,0,5.769966549,1.708937698,2.372854713,0.795699621,5.766177779,6.093380099,1.137884077,7.662097396,1.424818418,7.664078045,7.204070711,8.32339664,8.117378169,7.930254882,4.937033097,7.226253006,0.885598291,0,0.700691405,4.02033029,0,0,4.679398467,7.919284106,6.250528935,8.523033841,5.353454026,0,7.300752853,6.254634254,8.745946064,0,0.854482509,0,0.723354135,7.992552465,0,0,0,6.191179129,0.959857829,7.519521809,9.203046611,0,0,7.77992789,4.141733164,6.062728081,8.576376908,7.050676727,7.082574537,7.393232529,6.072531597,4.824826362,6.151761304,4.023361984,6.60289378,0,6.227670256,0,7.20730849,7.520818641,3.367638428,7.127801851,0.593014507,7.437995315,3.649654402,6.865962433,5.671340841,8.135986563,5.272613079,5.926023108,3.958538335,6.411225984,6.2272152,6.398918409,7.573952835,7.173623906,2.873127212,6.597045401,5.303329997,7.284961857,4.397659038,6.676903552,4.723154676,3.931626728,2.522170871,5.081953365,4.447638399,7.407841581,6.347427366,6.219071321,6.559008023,5.632682895,7.491362893,5.767946727,5.509109983,6.274157362,6.922491971,8.159989095,7.70840614,0,5.994786141,6.439191754,6.255492987,6.893234461,4.432421371,7.569003408,5.753454756,5.660913548,6.685816705,0,3.38724634,4.75719971,5.945518245,6.777974704,7.093572294,0,5.791120908,6.916292869,1.698969064,2.891180674,0,0,5.672994116,6.85893126,0,7.669845094,0,7.169817162,4.069131589,6.661551688,8.508594455,2.888952455,1.543080125,0,0,4.471439788,7.856324785,1.987779116,1.560804657,7.871436372,4.331535497,7.729416329,5.294874216,7.468622749,7.041172158,5.998866571,0,0,0,6.330476095,6.668034424,0,6.018261979,6.381193937,6.758957616,6.179751914,6.64529329,4.617465416,5.13208532,0,0,6.579828449,0,0,0,6.676681089,0,5.441411926,0,6.873732089,2.783067287,6.967419007,0,5.52865604
ARID3A,8.050203024,5.883801124,5.766911328,8.036939283,7.104966989,8.10550905,5.64687926,6.290876335,6.50901024,7.318759536,7.254008274,5.175487475,2.886765437,7.619793442,9.201287944,6.444642578,2.749325527,6.185168319,4.297328736,5.195638295,6.873464877,5.973444437,3.192284052,7.265911394,5.39648538,4.945453894,4.844062098,6.602690249,4.091171316,3.203491933,6.610657356,4.455308551,5.768597195,4.51752062,3.888812499,4.843012002,3.791184744,4.247957956,4.061080545,4.309863796,5.254245651,5.062224387,3.016419747,5.285554843,4.911306302,5.617780422,3.937565944,5.912723434,6.41337002,0,7.170809902,4.802482793,6.906888586,5.660037202,2.277923491,6.176488211,3.607351937,4.491851336,2.771481263,3.379385078,4.43866657,6.129225605,5.240358645,2.757513261,3.7426194,3.36960638,5.964463893,6.026716982,2.777694968,6.054579614,4.439841848,3.97084198,5.677635538,4.682004675,4.246254117,6.81854527,5.232051388,3.655782194,6.250122216,5.040088579,0,2.672027162,4.44592499,4.44627921,4.968351922,0.900795099,0,1.458591857,3.356970781,2.741898063,0,0,2.336664067,2.836628449,2.717472149,2.223703534,1.107767129,4.178817007,4.232025131,3.75147282,4.804502172,2.912430425,2.861360674,5.712774224,0,2.705833644,2.378634379,3.706454909,0,0.958390441,4.540935694,4.299395267,0,4.947902724,3.24523916,1.863621945,4.311059649,1.108078165,3.861146499,4.043613247,2.86659182,2.392584461,0,0,1.940710705,4.804329961,2.501746387,3.315456198,2.263403576,1.03460805,2.916669758,3.612329787,1.086338358,3.089771739,4.181589644,0,0,0,5.071495109,1.752750964,1.66611879,3.777172909,4.771301075,1.387737074,2.997229356,0,1.543080125,3.217563462,4.699438748,2.257866217,1.966581619,5.949729199,2.968209113,0,3.235542926,4.811444212,0,0,5.254485715,1.352936195,2.105553487,2.865207727,0,3.346281745,1.075003428,0,0,1.454118409,0,3.258492268,4.204778116,1.854520577,5.976532051,3.942546691,4.265023138,2.231928869,2.557949623,0,2.567512274,0,0,0,2.435212529,0.803826125,0,4.708898868,2.231944711,1.811076183
ARID4B,8.308158203,3.605377412,8.154040676,2.414293157,6.827167771,9.365959701,8.067725215,2.656419334,7.955859435,7.370634612,2.133776657,2.803458158,1.377971014,8.091949059,3.759044063,7.903462486,3.637848328,7.798139602,9.27472392,9.376201187,9.968343371,6.90466716,6.624785717,9.103396434,8.462299642,5.348738294,3.640504029,9.730851995,7.60795547,7.156381691,3.615310739,8.456984117,8.904772085,10.47255028,6.879162049,8.444554164,7.234885728,4.181360127,9.567880773,5.733897209,4.874024379,7.940268521,5.243218424,8.678235737,0,9.018607574,0.723354135,4.617376275,8.832471417,8.627232567,8.464586492,7.181272998,7.473601075,8.284944956,0.715131062,3.722337992,8.111410221,9.05143577,6.323648475,6.922034203,9.039657447,9.39858612,8.347879623,8.153770381,7.204009095,7.146766102,7.008757188,5.173957474,5.358489378,7.304896746,8.444177089,8.554519645,7.646646312,0.851701111,2.114118625,7.36776679,0,6.433020652,8.592643131,4.083284118,5.50736413,7.789878358,8.215369322,7.954220299,6.844853957,4.263709652,4.31395832,7.278150425,7.218528772,6.842852784,7.265763092,3.855965842,8.001317887,8.620221837,8.352941683,7.895670776,6.598049921,4.178817007,7.645782714,8.688064244,5.190535773,7.431419129,9.332074259,8.773337662,8.84076666,9.847286629,7.524587872,9.092035572,8.5293513,7.13520041,5.412335085,6.644413016,9.489073264,5.774974381,6.584991298,8.573817649,7.054732177,9.147804542,9.039984968,5.437702559,8.41591755,6.518651573,9.53166633,9.261117934,7.168669588,7.140523401,4.79785913,6.41675745,5.376652836,7.46888938,7.485326113,4.907387565,0,6.310272199,7.799324093,7.132235881,5.323373174,8.69239892,0,3.683699565,8.330561451,1.372266402,2.306361423,8.077632037,7.746194393,7.62564508,7.948301291,7.695881719,7.790701153,6.678429568,7.313096901,6.691198534,8.495090886,8.199380212,4.579809915,7.605618109,7.267044945,5.33215831,7.728732872,8.065964502,4.130777832,2.865207727,4.287966885,6.626447957,7.052030239,7.34314455,8.383109636,8.024105374,7.178426478,5.113536968,7.499452,8.399310413,8.441965133,1.544343138,7.451046928,1.309785337,9.679642328,8.591429938,0,0,7.685217531,8.204728531,6.478467101,9.614688939,4.51422773,5.260163211,6.263769985,9.079584238
ARNT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.085197701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.179488938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.128369026,0,0,0,0,7.781458357,0,0,2.782538457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.522726027,0,0,0,0,0,0,0,0,0,0,0,0,2.791816958,0,1.372266402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136935083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.078147257
ASB4,3.657025862,4.830496996,4.186911916,1.141889681,3.948277432,4.879701532,4.134060902,4.134067107,4.191210063,3.418768495,5.42548887,4.405057997,4.676325697,3.546402602,7.519178117,3.98179155,0,3.990969511,3.685822463,3.974998342,4.970863929,3.498601015,3.438281321,4.378979043,1.811104891,3.826176769,2.110038378,4.033167015,4.669184618,2.998875058,4.129899932,2.590944927,4.198425194,2.37504166,3.036836093,1.705302398,3.412214327,3.622290566,4.329009472,1.439427331,3.306786894,1.442412761,1.945162447,3.94285746,1.86173263,2.282750376,0,0,4.041219219,2.35104622,5.21573705,0,4.927916928,3.123078582,0.715131062,3.248584357,4.069171131,0,0,0,1.420731477,4.000983006,3.10029871,1.660317669,3.324766721,2.697826206,2.371820086,2.218799094,0.989881824,1.78870051,1.686258307,2.74926504,0,4.110832195,2.939570016,2.653067599,1.4099983,3.817180264,1.635957178,3.380035419,2.785077645,3.790985238,3.126558312,1.909214736,4.839897529,3.989079494,4.334072005,4.685303786,2.479413301,3.501622551,5.539429788,4.343502495,2.50055545,3.205618703,3.043480046,3.658718961,2.568605066,2.62337628,3.961377765,4.570458215,4.786047835,3.763627833,3.408691611,3.086866638,2.917573974,4.14703603,5.13267514,3.834638515,4.495831778,3.221557464,3.427344714,3.166820457,3.335932066,8.474668001,3.68081331,3.943325782,5.002183756,2.181447424,3.26944224,4.227441766,3.234387501,4.580562078,5.242668328,1.63335796,2.663850253,3.329452939,1.907500846,3.110620653,4.056212367,4.027590448,3.358477579,2.202542023,4.869914677,3.285105339,1.701264184,2.138175623,2.687332178,5.414554248,1.884256192,2.749226042,3.044209601,4.460704418,3.840511059,3.880255157,2.074827189,3.394359964,4.484213422,2.199638696,4.659730156,2.006729905,2.286254055,1.927181694,3.853623019,1.499102978,2.011054463,2.875111208,2.210931078,2.857664675,4.546945572,2.731652869,4.34214063,2.100939549,4.042762388,4.352308245,3.508568097,3.697242894,1.322814166,3.725264855,3.579663876,2.856544864,3.497946088,4.332810313,6.030161993,4.011893149,4.428252967,1.984805516,3.666049243,2.937335058,4.026162978,2.036765286,4.0131921,4.449531983,0,2.04945697,4.163356685,4.135581706,3.369691395,3.51465767
ASB9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.245528041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.937470556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264729003,0,0,0,2.865189491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.549861472,0,0,0,0,3.966490879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASH2L,0,3.903401498,8.884031252,0,1.058108189,3.934649902,8.326302939,0,7.567204831,3.843975225,0,0,0,7.591479318,0,3.063363131,7.220994456,0,5.629964626,7.662097396,0,5.63888955,5.272401506,5.782689241,7.807560614,8.53057927,2.270129164,7.77611589,4.23251828,0,9.367795,9.016163559,0,6.821408793,8.145421953,0,6.950232946,7.540298407,3.880730157,8.102978778,5.412825689,0,6.139497963,7.647973206,7.921670608,7.776173007,0,0,6.076839692,0.75355603,0,1.546871557,7.496434054,7.501698182,8.156048326,0,4.67879881,1.975195236,3.661769243,4.654643158,6.328909019,6.399828906,0.708851829,0,8.241053984,6.707215334,0,7.617235173,6.425167123,0,3.76076029,7.929247278,7.317146505,8.045012635,6.484753154,9.692407569,0.593014507,0.634648989,0,7.890396153,4.428882044,5.488047902,7.260248423,4.053133971,6.844853957,6.100838628,2.567491698,8.44290247,7.800258717,6.32344266,6.630245135,2.38195477,6.863727654,5.932383653,5.693711065,7.94378518,6.087396368,8.574596473,7.266868813,8.768409833,7.89104486,7.514715941,3.225892657,6.907634221,8.045771291,0,6.750757075,6.595162422,5.661152063,8.423578631,3.844706215,4.812528022,5.636996296,6.183410005,7.263801114,5.389140812,7.844810017,0,7.596667687,8.068666352,3.236230958,7.776212942,6.893375125,5.427835753,0,4.375525484,6.804299078,7.093897429,6.829973541,9.19499027,5.529882579,4.715183202,1.086338358,7.241003899,9.567926593,0,7.589017553,0,0,4.820437538,2.090987199,7.43118069,0,6.97136306,9.174756381,7.213040564,0,0,7.828499762,0,6.540703575,0,0,8.782705745,7.092398905,6.915896935,7.009369791,0,6.387848468,0,7.530616837,5.235371387,6.28660977,0,5.500454182,8.799752798,8.947493339,1.963406813,8.646392348,4.808791948,4.763423149,6.162703912,8.114755088,7.568307081,8.99346104,6.242066037,7.167419081,7.087220437,0,5.278343565,9.155086465,9.18872045,6.853240184,3.773713784,0,0,8.004112062,0
ASXL1,0,1.260854709,0.875926633,1.702884302,5.755629162,8.530283338,7.707707023,6.332305644,6.561873368,5.913718062,1.429923428,5.082412975,2.886765437,0,0,6.147964062,3.308017442,4.435718159,7.764723718,2.69693145,3.236344948,7.664078045,0,6.886878522,6.040424691,1.073254437,0,6.277859953,4.415537985,0,0,5.907007973,6.784487186,0,6.518641091,0.806255155,2.617670838,2.807382465,6.722643561,1.439427331,6.779673371,7.412309215,5.34741036,0.963726194,5.581061484,7.909677896,3.874928426,7.593654206,4.006620181,5.325486039,5.813600908,4.468590796,0,3.2111147,0.715131062,0,7.595653898,0.983510967,3.921619468,2.672431602,0,6.453643745,0,5.122038195,4.913741319,4.1967872,0,0,8.015317822,8.798832762,4.787563878,0,0,6.858748639,1.221383304,7.812031967,0,7.148759151,2.278018337,0,4.38182251,2.861713417,5.852116651,0,0,3.976419527,2.75468993,5.703407218,3.894216999,4.386345017,1.038730625,5.34329399,3.717429462,5.048003052,1.080956902,1.679219194,1.107767129,4.252620929,5.66723399,5.959004156,7.221062968,0,0,3.295634535,0,3.941416582,0.879775151,5.901223832,3.337819806,3.729099212,7.104781216,3.083387362,4.088453018,6.839042886,5.08945981,4.843562629,5.846736311,0,0.667520964,2.034995436,4.901101194,4.64897389,6.729786114,7.376163998,4.383540501,3.032869732,5.831990515,6.560567732,6.243316672,0,0,0,4.245914662,6.996140935,6.650298256,2.568155605,0,0,0,7.56541013,6.308329568,0,0,0,0,0,3.402012707,3.217563462,1.304235015,0,1.966581619,5.878412233,0,6.819631593,0,6.108515636,0,0,0,1.352936195,6.737634124,0,0,2.83055815,5.271601993,0,6.740821378,0,0,0,0,7.709324293,7.223768738,1.544343138,6.107166451,7.07525139,0.983853043,3.306074167,0,0,0,6.357143381,0,0,0.880057668,4.355665464,6.83008884,3.569552392
ATP11B,5.495967858,1.260854709,6.588133747,0,8.050156861,6.884959205,8.221089915,0.813778358,0,8.317976046,6.173329064,7.843907671,6.124289129,7.837195785,3.22640074,9.267062606,0,0,6.624448853,2.973660142,7.011734202,7.937466966,3.192284052,0,6.768595838,6.140840018,0,0,0.885598291,6.617263728,3.285989421,5.931735661,6.363586555,8.767027214,1.138256666,1.320388186,0.715628071,4.37258475,4.410664558,6.136300934,0,9.363805449,7.158599185,0.963726194,3.048408956,4.646311493,9.123370954,3.798252912,0,0.75355603,0,1.546871557,3.097770161,7.15159659,4.035551447,0,9.756037696,7.205458221,5.573637775,8.584852494,2.452217392,0,0,1.287220561,6.65555326,0,7.563021131,0,7.481228426,0,0,8.512235497,5.496684229,0,0,0.643552771,6.100485052,2.823374291,9.718104154,3.317932444,4.333665799,4.241138684,4.587551193,5.224989806,5.795720204,2.632865684,6.740755598,4.658408172,4.844868386,5.429692584,5.018418279,7.238044846,6.126656074,0.750700523,0.639435345,5.429057123,7.450411839,4.515032403,5.856325932,5.385591231,7.825877622,4.296741564,6.488363244,3.496883786,4.659955163,3.590805012,4.284065952,3.529511899,7.863060491,4.619326138,7.327900035,5.296993771,0,7.112484121,5.322600385,5.389140812,4.657387479,5.109022381,0,3.743391881,7.313727766,2.737245982,3.395894218,9.058259827,5.594422729,2.865189491,0,0,4.227977141,0,4.063712225,0,0,0,0,3.863829059,0,3.83057742,0,1.127635109,0,6.301033278,0,0,8.405384488,0,3.847908789,0,0,0,4.045400781,0,0,5.080211478,0,0,4.548083975,0,0,4.077678364,0,1.03402876,0,0,0,0,8.748312736,0.65989133,0.82990907,0.730502727,5.859891029,3.434452543,7.781418044,9.085949365,8.217927403,0,4.776050799,0,4.372356987,4.849108367,6.058881016,0,0,7.095100632,0,1.391089955,4.645865389,0
