X,RamDA_mESC_00h_A04,RamDA_mESC_00h_A05,RamDA_mESC_00h_A06,RamDA_mESC_00h_A07,RamDA_mESC_00h_A08,RamDA_mESC_00h_A09,RamDA_mESC_00h_A12,RamDA_mESC_00h_B01,RamDA_mESC_00h_B02,RamDA_mESC_00h_B03,RamDA_mESC_00h_B04,RamDA_mESC_00h_B05,RamDA_mESC_00h_B06,RamDA_mESC_00h_B07,RamDA_mESC_00h_B08,RamDA_mESC_00h_B09,RamDA_mESC_00h_B10,RamDA_mESC_00h_B11,RamDA_mESC_00h_B12,RamDA_mESC_00h_C01,RamDA_mESC_00h_C02,RamDA_mESC_00h_C03,RamDA_mESC_00h_C04,RamDA_mESC_00h_C05,RamDA_mESC_00h_C06,RamDA_mESC_00h_C07,RamDA_mESC_00h_C08,RamDA_mESC_00h_C09,RamDA_mESC_00h_C10,RamDA_mESC_00h_C11,RamDA_mESC_00h_D01,RamDA_mESC_00h_D02,RamDA_mESC_00h_D03,RamDA_mESC_00h_D04,RamDA_mESC_00h_D05,RamDA_mESC_00h_D06,RamDA_mESC_00h_D07,RamDA_mESC_00h_D08,RamDA_mESC_00h_D09,RamDA_mESC_00h_D10,RamDA_mESC_00h_D11,RamDA_mESC_00h_D12,RamDA_mESC_00h_E01,RamDA_mESC_00h_E02,RamDA_mESC_00h_E03,RamDA_mESC_00h_E04,RamDA_mESC_00h_E05,RamDA_mESC_00h_E06,RamDA_mESC_00h_E07,RamDA_mESC_00h_E08,RamDA_mESC_00h_E09,RamDA_mESC_00h_E10,RamDA_mESC_00h_E11,RamDA_mESC_00h_E12,RamDA_mESC_00h_F01,RamDA_mESC_00h_F02,RamDA_mESC_00h_F03,RamDA_mESC_00h_F04,RamDA_mESC_00h_F05,RamDA_mESC_00h_F06,RamDA_mESC_00h_F07,RamDA_mESC_00h_F08,RamDA_mESC_00h_F09,RamDA_mESC_00h_F10,RamDA_mESC_00h_F11,RamDA_mESC_00h_F12,RamDA_mESC_00h_G01,RamDA_mESC_00h_G02,RamDA_mESC_00h_G03,RamDA_mESC_00h_G04,RamDA_mESC_00h_G05,RamDA_mESC_00h_G06,RamDA_mESC_00h_G07,RamDA_mESC_00h_G08,RamDA_mESC_00h_G09,RamDA_mESC_00h_G10,RamDA_mESC_00h_G11,RamDA_mESC_00h_G12,RamDA_mESC_00h_H01,RamDA_mESC_00h_H02,RamDA_mESC_00h_H03,RamDA_mESC_00h_H04,RamDA_mESC_00h_H05,RamDA_mESC_00h_H06,RamDA_mESC_00h_H07,RamDA_mESC_00h_H08,RamDA_mESC_00h_H09,RamDA_mESC_00h_H10,RamDA_mESC_00h_H11,RamDA_mESC_00h_H12
Skil,1.553924421,0.951881047,1.016206182,1.528114398,0.501752228,1.724717208,0.719362823,0.965864196,1.505586634,1.179662567,2.32379965,1.736928942,0.92039383,1.031770801,1.201126068,1.522150869,1.189899303,2.204563694,2.184089728,1.487072197,0.642289102,1.98608798,1.27529533,1.413937834,0.80814383,0.509035241,1.524558225,1.574119682,1.567209663,1.741940581,0.960342049,1.450443139,1.512057656,0.907243056,1.211956071,1.94084213,0.987951908,1.338266217,1.606385016,1.563833735,1.347783217,1.270794577,1.752065578,1.083599018,1.887413105,1.738031032,1.529198281,1.478857325,1.267161417,1.522876203,1.322297457,1.358379403,0.930978618,0.44762831,1.317263615,1.898634905,0.626288062,0.786686625,1.285530684,0.653213877,0.679838638,1.645495655,0.777594762,1.070956866,0.870595397,1.71089037,1.679137677,1.182840225,0.693996195,1.042723092,1.573569078,1.769513254,2.170038651,1.772609412,1.113109276,1.630390098,1.320813174,1.288963581,0.665347495,1.10428406,0.930335572,1.515958775,1.121550718,1.593601274,1.083818543,1.327261551,0.731267209,0.616270973,1.505100172,1.69043994
Slc16a1,0.818186297,1.433537723,0.514635672,1.173648482,0.642758608,1.12023138,2.069014934,1.145425778,1.046093471,0.984088514,1.496236331,1.332799911,1.12766945,1.377394106,1.606761135,1.040865545,1.405601412,2.207825602,1.582559039,0.805278547,0.845847157,1.524605568,1.367996276,1.372202493,1.841449496,1.725652477,1.445295006,1.588283447,1.661930627,1.282383691,0.682252239,1.433183728,1.957156458,0.627957617,1.387835454,1.33350836,1.562724558,1.734013646,1.961039481,1.131428066,1.310599621,1.326151409,1.416497499,1.529611566,0.855718964,1.153843093,1.742733702,1.723097122,1.464140172,1.424812972,0.876661791,1.892859075,1.447499627,2.269244786,1.026354674,2.070938837,1.012444656,1.190884298,0.734769568,1.309801841,0.795555647,1.632383825,1.778285481,0.864521421,1.440423921,1.150756298,1.840022298,1.284787358,1.219966479,0.852415457,1.314623082,1.501880422,1.059471135,1.151013647,1.280660367,0.984030268,1.727064863,1.145434201,0.735462412,1.128476122,1.708956864,1.516263941,1.234172604,1.199334273,1.667566402,1.408018362,1.502059878,1.641009478,1.701392573,1.543710177
Slc25a4,0.999122454,0.904861755,0.332627046,1.676126077,0.823359058,0.838113573,1.925869916,1.091797875,1.173938429,1.696871497,1.292230399,1.644662515,1.834599124,1.745415158,1.589492107,1.297142027,2.427735546,2.159129027,0.506540428,0.603042446,2.267831294,1.904444519,2.0976262,1.725872101,2.192823899,1.418878231,1.065179575,1.188940111,2.158575571,1.412291365,1.687343981,1.511825757,0.934218737,0.660825809,2.280434943,1.207006704,1.857583296,1.930547982,3.265319215,1.653050199,1.806563226,1.335378747,1.128046796,1.787508951,1.244084967,1.23310394,2.625628393,1.382030307,2.344060054,0.89763286,1.11813505,1.791427661,1.624086208,1.380959625,1.638313501,1.890798105,1.300664072,1.759012533,1.324482592,1.195102462,1.073384029,2.073031166,1.727691477,0.835453358,1.763094022,2.12603365,3.100667096,1.024452549,1.41263613,0.065214918,1.546759672,1.227426568,0.57938584,0.956779496,0.993465101,1.585981772,2.245590588,1.006610545,1.737043966,0.480647626,1.723299135,1.416805669,1.163770599,1.437447063,1.293001357,1.118791328,1.245771401,2.099832998,1.93516167,1.07562265
Slc25a5,3.961245762,3.652162031,4.046424276,3.556622739,3.490508977,3.157015757,3.875100325,4.335169663,4.086440748,4.03515432,3.904727869,4.153708068,4.071810423,3.669933371,4.545881628,4.548090493,4.545298252,4.020563,3.518301658,3.665111457,4.304304027,3.688367624,4.342231018,4.095190824,4.029181027,3.946878873,3.945491194,4.216781735,4.272142909,4.395447782,4.273228042,3.850066686,4.44110735,4.158183087,4.535426173,4.682587388,4.295825821,4.380139192,5.041773002,4.037742298,4.601261281,2.896894565,4.093989946,4.038835576,3.870586632,4.308366745,4.542844661,4.384880204,4.580843845,4.091754566,3.702250003,4.220665263,4.342212204,4.265854446,3.560174019,4.240572547,4.189791064,4.705694829,3.711293896,3.796925159,3.788719979,4.593730779,4.261197362,4.192339735,4.211023365,3.592356668,4.35594504,4.270675783,3.607535265,3.161538201,4.314620904,3.564450883,4.171315692,4.305203208,4.221402842,4.124990727,4.425220491,3.830558436,4.252135461,4.069558186,4.248681464,3.88236099,3.855646047,4.243488844,4.381980233,3.959930512,4.21016368,3.788161635,4.300563602,4.214590803
Slc26a10,1.602515691,0.200827719,0.288423262,0.004360357,0.858319322,0,0.71757427,0,0.188533813,0,0.884370766,0.129742262,0.334479573,0.981501352,1.60672724,0.381233515,0.3896661,0.734974814,0.305586487,0.856027482,0.462576233,0.492920297,0.540321321,0.424854776,0,3.36E-07,0.310472714,1.07170208,0.210861354,0.529582752,0.644924462,0.245812361,0,0.82448273,0.270742327,1.27950586,0.709784432,0.422393855,0,0.302513812,2.190246457,0,0.922354434,0.638224241,0.211606502,0.688435294,0.121124915,0.671214834,0.261916922,1.113158533,0.102573481,0.534151255,0.817356016,0.350150005,0.777259288,1.168727901,1.587941714,0.368281813,0.402606325,0.84416781,1.060017376,0.631390285,0.904872374,0,0.523487512,0.219400822,0.139195769,0.665222357,0.615438359,0.614497885,1.244867701,1.510529096,0,0.936984961,0.729596444,0.182633883,1.078046523,0.45368994,0.831732454,0.388759552,0.25613366,0.087813221,0.441386524,0.646382026,0.604188058,0.677176616,0.257822933,0.106515303,0.397586264,0.179664405
Slc5a11,1.20232211,0.804182087,0.492407764,0.157276012,1.221694594,0.717249479,0.37517319,1.100743192,0.816145823,2.249910783,0.206422629,1.485405555,0,0.70055989,0.284089265,0.584061248,1.649138378,1.067030205,1.011719235,0.02599637,0.469572102,0.67668634,0.313031629,0.783015916,0.290803915,0.473959773,0.438309502,0.845240389,0.708234824,1.66124391,1.016992302,0.305968722,0,1.130832099,0.879320879,1.757699878,1.163149206,0,1.745912633,0.550270854,1.649471061,1.26807286,0.689496211,0.700062568,0.622335701,0.939121844,1.040298524,1.231140079,1.013948414,1.135434534,1.205861965,0.601039625,1.080629409,1.266492476,0.700046089,1.765570666,0.707496791,0.102055008,1.156326969,1.482275874,1.464659126,1.347718165,0.688838198,1.432961292,0.499988899,0.219418211,1.552025492,0.292230595,1.361987304,0,1.007522115,1.60873326,0.120809042,1.315894627,1.049608695,0.683999428,0.489092363,0,0.456063301,0.342930645,0.662220984,1.185133693,0.289932126,0.512553699,0.787681813,0.726993662,0.251744685,0.653238593,1.028533677,1.091135792
Slc6a6,2.856418775,3.559401345,4.287489557,3.419619807,3.545078992,3.062459378,2.625864292,2.945994852,3.168154417,3.115097138,3.262396715,3.718165942,3.318632915,3.588325046,2.957048344,3.538060128,3.018055728,4.320055105,3.274110728,2.825562083,2.815743262,4.115504573,3.324841435,3.596149119,3.510310629,3.934693594,2.867445126,3.739603473,3.273647569,3.714109676,3.426885941,2.564698541,3.436184674,3.156420571,3.458840196,3.684698377,3.420655322,3.081427358,3.535706656,3.708177315,3.877573401,3.74908052,3.085709314,2.576285094,3.308251521,3.4334751,3.540832225,3.762180722,3.234873828,2.908633711,3.484055574,3.088765462,3.463462971,2.494092261,3.499423015,3.017050117,4.01472382,2.608773648,3.021890735,3.924914281,3.643494153,2.978781862,3.855955477,2.935304264,3.698070951,3.238059896,2.863129385,3.43342185,2.99647993,2.469184744,3.386159292,3.119305073,2.618824715,3.9437453,3.730231202,3.630799166,3.802899826,4.65440087,3.319836871,3.444894428,3.117861748,3.322979538,3.262455888,3.974372454,3.087635006,3.381008731,3.35677749,3.08571649,3.758138078,3.386843707
Slc6a8,3.423489147,2.483781669,3.684882615,1.303212904,2.191895477,2.384979404,2.861206284,1.402435535,3.09899482,1.975306094,2.67571633,2.971003286,3.421567158,2.876862713,2.229704042,3.199128665,2.439787759,1.866928931,2.699005454,2.422340154,1.763567704,3.582913676,2.743505666,2.014216982,3.086090048,2.751758304,2.985258905,2.864471848,2.954459572,3.152821483,2.452110889,2.658761426,3.147813417,3.26426321,2.694015297,3.101723961,2.451318542,2.569795706,2.253460678,2.899737881,2.508465334,2.600747449,1.514408326,2.812912055,2.768862029,2.853500223,3.055089176,3.883693125,2.16285695,3.111066348,1.356142896,2.574953622,3.099882736,2.578400248,2.278662086,4.035123529,3.275175655,2.573310615,2.656649111,3.014937522,1.907587758,2.414050711,1.916842673,2.68470237,2.354818056,1.698231863,1.933570476,3.067253436,1.595081275,1.573192035,2.410782156,2.62126051,2.042920337,1.980656819,2.987290892,2.898118001,1.765109637,3.421027402,2.695687201,2.576849535,2.972409536,1.852146036,1.90811495,3.220070523,2.252330461,3.309482402,1.783202368,2.049672324,2.942747848,3.406516865
Slc7a3,3.728994135,3.72175457,3.65880082,3.032557122,3.172009907,3.961015759,3.758223,2.886536592,2.548623785,3.882846144,3.18122056,3.941072431,2.835764127,3.116286988,3.116640146,3.429095225,3.842709097,4.184802107,3.486614913,3.286321086,3.571297392,2.871138121,2.978473917,3.299201021,4.034296955,3.192057547,3.483732925,3.377205275,4.000600776,3.707932056,3.841141167,3.505264437,3.591956939,2.469574497,4.13544819,4.14532516,3.762349789,4.027027428,4.254095647,3.453493907,4.385029059,2.401380072,3.548154804,3.051360027,2.054489099,3.458992033,3.780646962,4.225090108,3.645500169,3.86960115,3.968111414,3.709514992,3.238039414,3.959857049,3.485330128,3.693490334,3.282771463,2.985523419,2.470613229,3.335642282,3.969005937,3.727828405,3.480107045,3.526008458,2.744896603,3.299288459,2.918143152,4.193116991,3.479619088,3.689212688,4.002921063,3.17921736,3.473868553,4.434878094,3.959174127,3.602419039,4.282482693,4.061909843,3.388880927,3.259217297,3.424378456,3.321648829,3.636683729,3.401008231,2.82309771,3.490752052,2.949170931,3.644064937,4.46737539,3.084195925
Slc7a6,0.074322589,0.203583692,0.030459564,0.27602266,0.253383065,0.173083756,0.13875663,0.225365617,0.099920743,0.140535101,0.133866535,0.116677903,0.251323715,0.265755708,0.121873376,0,0.324237897,0.372375857,0.47361135,0.063149433,0.191794822,0.310596397,0.153628811,0.163858487,0.57004607,0.324726162,0,0.48335997,0.263497679,0.219803307,0.184869979,0.459913504,0.218458631,0.066136645,0.309101089,0.336556727,0.177815967,0.123808009,0.279309762,0.186405115,0.465907645,0.363098095,0.619628546,0.589364933,0.109115718,0.220479951,0.146074205,0.426872238,0.221742076,0.285408861,0.085924895,0.074080114,0.531797477,0.44096779,0.21055427,0.721983314,0.368189686,0.202254104,0,0.04648114,0.300395772,0,0.106857181,0.129094491,0.044336643,0.08318909,0.709353321,0.207712866,0.317440291,0,0.500228716,0.415427656,0.255012112,0.198850344,0.350844507,0.085626589,0.288934098,0.076611187,0.095556266,0,0.120517939,0.164854204,0.083615822,0.079203936,0.265556871,0.290087375,0.024283806,0.315166176,0.164846029,0.222834681
Slc9a6,0.882056205,0.393931651,0.94906578,0.927365022,0.198860837,0.955976613,0.277791326,0.770636864,0.463485109,0.438491004,1.160164604,0.773463481,0.709793337,0.699587689,0.394916459,0.464913462,0.281450429,0.655042839,0.55480666,0.768814922,0.466136281,0.516173284,0.235413791,0.386075924,0.812750989,0.450753234,0,1.150671892,0.404821891,1.099360545,0.570492172,0.083519065,0.1503995,0.193130645,0.793928602,0.348170635,0.648099448,0.809038683,0.963628867,0.194926135,0.698401515,0.61310163,0.374545581,0.367999696,0.249940844,0.208721149,0.205216522,0.361248457,0.719985352,0.73195084,0.397568517,0.589629617,0.51134269,0.307636399,0.467428106,0.839840519,0.452577371,0.34881913,0.508764901,0.470314406,0.501593156,0.387746525,0.190419482,0.232220222,0.500528099,0.299359345,0.426745875,1.009148662,0.574275892,0.374911272,0.091230737,0.275411579,0.340778263,1.026226291,0.536924148,0.595599012,0.32479139,0.245050546,0.282757531,0.61986026,0.091091465,0.540747385,0.468207087,0.592704519,0.278961833,0.468942786,0.248101115,0.258461578,1.130956637,0.09099334
Slco3a1,0,0.013363734,0,0,0,0.230143956,0,0,0.022413412,0,0,0,0,0,0,0.052383691,0.011151365,0,0.159628641,0,0.075828354,0.528399461,0,0,0,0,0,0,0,0,0.058449678,0,0,0.15215113,0,0.511479435,0.156663945,0.01054543,0.112188762,0,0,0,0,0,0,0,0,0.182617682,0,0,0,0.146785827,0.16731043,0,0.284242725,0,0,0,0,0,0,0,0,0,0.021949909,0,0,0.27138092,0,0,0.015630243,0.151006301,0,0.011590406,0.009654133,0,0,0,0,0,0,0,0.021290434,0,0,0.301002003,0,0,0,0.367846352
Smad2,0.945742698,1.120598,1.075738848,1.228394894,1.152011373,1.177672387,0.718241401,0.735907338,0.782448414,0.927404251,1.250348732,1.205733952,1.095667429,0.977802191,1.220810175,1.024527423,1.07605585,1.308814304,0.446658119,0.989046848,1.117627229,1.424241718,1.145909903,1.315697927,1.450609573,1.047461746,1.050841097,1.03791614,1.084328212,1.033938296,0.897672778,0.515146137,1.469011765,1.118756741,1.297968222,0.980910132,1.143661253,1.309921071,1.126730981,1.52500117,1.333713735,0.993254946,1.167529929,1.462089204,1.458956018,1.275838192,1.098373131,1.353422103,1.585357539,1.111853154,0.700344825,0.808155845,1.048047733,0.88285433,0.921713629,1.619258884,1.56290733,1.425571443,1.067699159,1.000883019,1.279508471,1.392008882,1.443101807,0.763584276,0.975281051,1.147122048,1.567066216,1.006563639,1.066406308,1.112403589,1.250149882,1.038390851,1.373910617,0.837452541,1.443401124,1.146456935,0.996337745,1.08857142,1.526221418,1.202318653,0.954084156,0.870677624,1.076680503,1.060708547,1.156782753,1.125220483,1.861529005,1.072156409,1.499963374,1.23661955
Smad3,0.127723402,0.52379551,0.125891326,0.69257332,0.049141418,0.869539829,0.108031591,0.53762907,0.440487791,0.282155402,0.059699383,0.53274798,0.164455035,0.383145714,0.884373657,0.890436858,0.842558558,1.208460733,0.284923746,0.375349633,0.58838118,1.052627918,0.307777246,0.573632033,0.382006819,0.022358711,0.289511925,0.849320007,1.156036236,0.332697649,0.801884425,0.879964544,0.70019042,0.219010675,0.387033019,1.091624531,0.424517545,0.733049116,0.791252376,0.625229667,1.235845921,0.575144185,0.139712971,0.471102622,0.416351968,0.781434263,0.547973544,0.958124316,0.15922296,0.667499969,0.076762686,0,0.241286343,1.144138499,0.790633774,1.009120089,0.143221422,0.56443507,0.458832826,0.644073856,0.20029579,0.793147589,0.295530204,0.042018714,0.390555488,0,0.410456164,0.482617636,0.862778827,0.050423416,1.271241644,1.437965215,0,0.184358453,0.48308644,0.332506764,0.849145477,0.347979325,0.008886789,0.319324764,0.166083093,0.845266725,0.425891432,0.72421293,0.087742557,0.397069225,0.277295266,0.292273495,0.491400959,0.90453553
Smad4,1.560759985,2.048029487,2.299630899,1.36389375,1.334526508,2.360778672,1.145435755,1.78237014,1.610509317,1.635026757,2.179386987,1.936495399,1.729566436,1.805718312,2.037777893,2.271553965,2.096496103,2.287633151,2.154137797,1.509785194,2.005651814,2.555297344,1.842481364,1.632410311,2.008021913,1.848871741,1.63679425,2.011046159,2.15483222,2.060878493,1.928179978,2.177704013,2.032093669,1.637835601,2.2804003,1.687023402,1.913819555,1.932130762,1.673861665,2.15578408,2.07005606,1.515890205,2.024002211,2.108594822,2.112172127,2.055966221,2.170716371,2.077038045,2.204145861,2.009525578,2.160381481,2.398375221,1.867051093,2.536305441,2.063409301,2.547389128,1.733611052,1.914427711,2.012620413,1.976877921,2.419917437,1.782263086,1.66555252,2.369927053,1.746697641,2.150900143,1.77561528,2.24115814,1.643665917,1.619699227,1.758366535,2.280083505,1.430900253,1.789569377,2.074154417,1.625241627,2.346419506,2.464018837,2.169312427,1.378190386,1.690786765,2.081298626,1.900671194,2.200376221,1.400870364,1.897669699,1.660361858,1.362721007,2.127735024,2.149336656
Smad7,3.21853288,2.757491015,1.996149072,3.014087691,1.906468129,2.864562453,2.232190982,2.685195253,1.853160472,2.076451604,3.690919053,2.077527603,2.953408554,2.374387752,1.369203722,1.125348685,3.274153288,2.610146013,2.803870725,1.986452799,2.687224711,2.509137923,1.353851942,1.42218625,2.399268247,1.509831457,2.522603794,2.894456293,2.24234089,2.761606466,1.696223842,2.849582712,2.065285304,1.419018884,2.851349678,2.22613464,1.915334439,2.85024552,2.266531838,2.297314207,1.965748191,3.363188398,2.687571728,1.811078118,2.404407288,2.520726787,1.825594533,2.594108403,2.80858918,2.15470724,2.855994278,2.924087518,2.684103547,2.421370497,1.956875596,3.340675622,2.200566381,2.166607637,2.121806732,2.488972957,2.015048439,2.79115504,1.616069101,2.306415846,2.678350508,2.159781287,3.093735306,1.901256636,2.015153757,2.595661197,2.112551251,2.1916063,2.391395075,2.418842862,2.056957092,2.239072452,2.237894482,2.98661082,2.824157788,2.193996525,2.307890467,2.133462107,1.822187338,1.973665698,2.775008948,1.668718243,1.751218343,2.834806846,2.327589866,2.316664277
Smarca2,0.267555936,0.238507442,0.023405266,0.186445932,0.352726153,0,0,0.222364597,0.198946466,0.109030205,0.022748324,0.0853034,0.046668758,0.135373694,0.246989988,0.458455907,0.544220307,0.154495597,0.629871572,0,0.019381345,0.574557488,0.901293716,0.109301037,0.274815329,0.160322036,0.059652444,0.161768011,0,0.342426386,0.301163143,0,0.227629884,0.150636309,0.075228058,0.208183989,0.457325665,0.142752897,0.163716495,0.087990574,0,0,0.068443081,0,0.203013338,0.019598697,0.053582495,0.026195743,0.261853675,0.112728394,0.024707575,0.040433709,0.299309917,0.259314727,0.606494111,0.490478281,0.197780609,0.085767584,0.162330893,0.480513698,0.183555204,0.044401043,0.180744794,0.020737144,0.023936986,0,0.273068106,0.270739651,0.262756474,0.193312854,0,0.325228641,0.02260817,0.143722775,0.024733581,0.349213305,0.134441566,0.024848542,0.221368,0,0.070461761,0.024046258,0.201373176,0.021131284,0.08583361,0.124694248,0.327455175,0.080864484,0.202197734,0.022146424
Smarca4,1.617148231,1.822642348,1.857301515,1.745783007,2.093598465,1.734169237,1.401609324,1.588848489,1.582561162,1.763707048,2.003680017,2.194097086,1.670774615,1.58247427,2.03682474,1.980401206,1.692098202,2.030698008,1.403703459,1.535968999,1.837612728,1.939811205,1.767785541,1.718544002,1.813216082,1.79783733,1.900956739,1.943128178,1.472965386,1.789765559,1.979650257,1.599452471,1.832580434,1.567846152,1.906784188,1.913096187,1.94205189,1.882227909,1.722106739,1.647075937,1.857926195,2.076248028,1.400681118,2.029953864,1.762139179,1.876481133,1.990397328,2.16435533,2.162457705,1.724267885,1.967873101,1.461481276,2.07173548,1.822339996,1.683620959,2.009268967,1.997700195,1.873449863,1.759546341,1.739887831,2.047615912,1.806274253,1.709391384,1.759565067,1.974534953,2.061076461,1.603322669,2.124034224,1.810002552,1.875707903,1.635775862,1.47934325,2.00523075,1.873474414,2.05158831,1.747884792,1.790790478,1.740791854,1.816730973,1.889870082,1.741941976,1.728576932,1.836145439,1.702326878,1.811237306,1.965912623,1.808892845,2.032296961,1.973566215,2.046164985
Smarca5,2.565268494,2.348468758,3.011688844,2.677519561,2.802360559,2.72317714,1.700797424,2.570818406,2.669120325,2.296111824,2.269759444,2.332538122,2.264046376,2.982918618,2.377803262,2.207170572,3.24903236,2.742951314,2.572825775,2.219341576,2.21793459,2.681220163,2.305789774,2.499401077,1.806735687,2.134914882,2.442788545,2.825866249,2.594972206,2.616464648,2.65963063,2.241322773,2.518384055,2.075529512,2.366461525,2.225981293,2.446587152,2.760875168,2.969847751,2.53190871,2.204413613,2.098451372,2.736641243,2.287573656,2.270970368,3.149783133,2.543176639,2.431921004,2.451209201,2.378115898,2.708169463,2.315379283,2.123079343,2.474167847,2.481278121,3.017429926,2.564248317,2.808167524,2.400808056,3.040036097,2.52640155,2.430993014,2.21268232,2.601478939,2.67808308,2.264260279,2.924661574,2.232504752,2.386562621,2.119728796,2.609944429,2.583758389,2.666288611,2.490396965,2.186590209,2.071442338,2.875265222,2.613411489,2.433825577,2.311844715,2.766406314,2.557916855,2.249164164,2.3056678,2.291668678,3.04187946,2.568550297,2.666051554,2.454197162,3.039042059
Smarcad1,2.830498156,2.956093454,2.668732569,3.280109714,3.093050773,3.304461467,1.734103633,2.327544018,3.584764692,3.614284416,3.005786699,3.329118335,2.937256149,3.029521497,3.027553961,1.994960411,3.604018051,2.764789102,2.942313558,3.25296536,3.070197529,3.579452169,2.8731917,3.201537254,2.906929106,2.436265225,3.360407315,3.71605161,2.848386785,2.690427744,2.857155343,3.025908758,2.772880833,3.292044852,3.257294544,2.486143384,2.632387283,2.8466773,3.011081177,3.441146299,2.687598958,2.986352046,3.539960204,2.710202802,2.88177878,3.171272883,3.051571677,2.793824576,2.961926263,2.379960005,3.08805127,2.710191185,2.731508128,3.393132096,2.437276347,3.306501803,2.650310996,2.80455046,3.263146935,3.608466538,3.72837961,2.951897112,3.235944846,3.403104244,2.587624597,3.134448456,3.393213378,2.619680935,3.276593101,2.688790627,2.676849127,3.068455904,3.168545449,2.945695526,3.595664529,3.289396583,3.064153575,3.844967686,3.540338489,3.08719576,3.3929798,2.920225037,3.407969215,3.374745251,2.871760601,3.169838776,3.089710027,3.357431384,3.147221535,3.539361501
Smarcb1,2.250617714,2.492252946,2.566394868,1.940268124,2.463408544,2.101020491,2.099961288,2.154791119,2.167627719,2.184759554,2.247705243,2.088634719,2.005110188,1.989678115,2.250364954,1.63461121,2.293216228,2.165790683,2.329822936,1.918824257,2.026535513,2.007365658,2.129289476,2.482926459,2.753771487,1.918174221,2.192454375,2.327241109,2.428765738,2.310022764,2.314316333,1.685989375,1.994145563,2.164305317,2.079807671,2.282368794,2.401754074,2.116785557,2.004437378,2.347533856,2.715576303,2.373503356,2.239996546,1.75489362,2.410150364,2.24821371,2.341471393,2.557031787,2.521605448,2.21644958,1.948068771,2.102961024,2.346601679,2.356497345,1.906624624,2.412854104,2.520656176,2.095455972,1.978790568,1.763030707,2.625789089,2.194672428,2.161477529,2.142052215,2.167985026,2.55829405,1.879935053,2.132318656,2.183810012,2.166744232,2.267439172,1.499347348,2.330819813,2.627056502,2.53647032,1.908702542,2.229760858,2.097560704,2.349224692,2.199159441,1.737141605,2.064386146,2.26555287,1.674770986,2.240651011,2.017619403,1.998883767,2.098244179,2.367278697,2.25097807
Smarcc1,3.558274125,3.240867913,3.391456138,2.87031906,3.34390382,3.267710166,3.295331899,3.583797037,3.524783623,3.108144696,3.533127659,3.345200504,3.271052222,3.093528731,3.458865031,3.059960536,3.917925379,4.259901584,3.670907596,3.290693442,3.264003204,3.529108203,3.608039642,3.410470932,3.149337008,3.839105094,3.798983099,3.438726861,3.059175975,3.53869597,3.760670531,3.722141764,3.699043136,3.095045872,3.46338215,3.55690598,3.720550371,3.622269812,3.358316287,3.563028627,3.274881772,3.820138802,3.278846478,3.363579977,3.778899876,3.613907089,3.255649782,3.28812411,3.666292758,3.238743643,3.66380715,3.57952872,3.533155504,3.698015328,3.630452556,3.506813294,3.75967525,3.484173189,3.432094878,3.686304615,3.112090788,3.659069837,3.565070316,3.02359994,3.627266097,3.224983723,3.637914128,3.498449229,3.405514404,3.298260984,3.398260965,2.911743488,2.965441981,3.617551289,3.697029923,3.143838146,3.533626136,3.586232945,3.34365589,3.358858214,3.374207014,3.58462049,2.88998998,3.777434601,3.20823293,3.833514821,3.161692383,3.350552737,3.559675767,3.691042683
Smarcc2,0.479595469,0.416807146,0.390568054,0.378265897,0.107753602,0.732782023,0.401086304,0.251443041,0.07208377,0.386437831,0.338678501,0.441130387,0.538766775,0.291381223,0.602466885,0.433492308,0.409448117,0.721214439,0.045033997,0.214230439,0.377974227,0.344276638,0.269734999,0.195355206,0.56592055,0.475898334,0.621562083,0.426482071,0.3783929,0.43766388,0.309384821,0.402022613,0.593313909,0.34912585,0.383367945,0.580357561,0.719451305,0.481625828,0.299505538,0.619161734,0.660310381,0.862208028,0.698913176,0.52113479,0.641598471,0.396289812,0.445301783,0.481159107,0.410078904,0.592982664,0.924684702,0.400894395,0.27837051,0.632609605,0.339003793,0.822784747,0.395902288,0.321142259,0.332539837,0.354543319,0.615213913,0.350842711,0.107223183,0.340535128,0.568373769,0.626248647,0.258569152,0.589179789,0.168753902,0.161960998,0.470538615,0.085136716,0.096679721,0.315160856,0.434700268,0.429417977,0.399833198,0.687025958,0.309394781,0.740430632,0.259832822,0.362206229,0.218352675,0.324789039,0.30416608,0.383783522,0.802194237,0.287682138,0.444395314,0.33914966
