X,RamDA_mESC_12h_A04,RamDA_mESC_12h_A05,RamDA_mESC_12h_A06,RamDA_mESC_12h_A08,RamDA_mESC_12h_A09,RamDA_mESC_12h_A12,RamDA_mESC_12h_B02,RamDA_mESC_12h_B05,RamDA_mESC_12h_B06,RamDA_mESC_12h_B07,RamDA_mESC_12h_B08,RamDA_mESC_12h_B09,RamDA_mESC_12h_B10,RamDA_mESC_12h_B11,RamDA_mESC_12h_B12,RamDA_mESC_12h_C02,RamDA_mESC_12h_C03,RamDA_mESC_12h_C04,RamDA_mESC_12h_C05,RamDA_mESC_12h_C07,RamDA_mESC_12h_C09,RamDA_mESC_12h_C10,RamDA_mESC_12h_C11,RamDA_mESC_12h_C12,RamDA_mESC_12h_D02,RamDA_mESC_12h_D04,RamDA_mESC_12h_D05,RamDA_mESC_12h_D07,RamDA_mESC_12h_D08,RamDA_mESC_12h_D09,RamDA_mESC_12h_D10,RamDA_mESC_12h_D11,RamDA_mESC_12h_D12,RamDA_mESC_12h_E01,RamDA_mESC_12h_E02,RamDA_mESC_12h_E05,RamDA_mESC_12h_E07,RamDA_mESC_12h_E08,RamDA_mESC_12h_E09,RamDA_mESC_12h_E10,RamDA_mESC_12h_E11,RamDA_mESC_12h_E12,RamDA_mESC_12h_F01,RamDA_mESC_12h_F02,RamDA_mESC_12h_F03,RamDA_mESC_12h_F06,RamDA_mESC_12h_F07,RamDA_mESC_12h_F10,RamDA_mESC_12h_F11,RamDA_mESC_12h_F12,RamDA_mESC_12h_G01,RamDA_mESC_12h_G03,RamDA_mESC_12h_G05,RamDA_mESC_12h_G06,RamDA_mESC_12h_G07,RamDA_mESC_12h_G08,RamDA_mESC_12h_G09,RamDA_mESC_12h_G12,RamDA_mESC_12h_H01,RamDA_mESC_12h_H02,RamDA_mESC_12h_H05,RamDA_mESC_12h_H06,RamDA_mESC_12h_H07,RamDA_mESC_12h_H08,RamDA_mESC_12h_H09,RamDA_mESC_12h_H10,RamDA_mESC_12h_H11,RamDA_mESC_12h_H12
Vsir,0,0.449780413,0.41095341,1.06890318,0.537243746,0.246037753,0.139157404,0.546847607,0.218896646,0.576865085,0.439570019,1.005833943,1.026775757,0.72973159,0.423188665,0.544903131,0,1.376432179,0,0.862875619,0.189845395,0.604356378,0.207302984,0.108766012,0.354354778,0.825432362,0.674877436,0.185097086,0.289892428,0.255727818,0.549478778,0.857203739,0.837458755,0.336376168,0.797902597,0.438327398,0.612111998,0.357867029,0.15273858,0.171675724,0.386318813,0.103195596,0.015428626,0.921013337,0.525745146,0.008382372,0,0.441903146,1.121424717,0.47573703,0.495623856,0,0.388829029,0.740705605,0.019916312,1.247353713,0.199663707,0.069114323,1.036191667,0,0,0,0,0.595750136,0.524665559,0.205302013,0.664208774,0.11638447
Wbp11,2.592204137,3.387966271,3.525039544,3.524629076,3.027733397,3.011637127,3.134657547,3.299088587,3.221752021,3.865570692,2.835817089,3.364470591,3.145364373,2.636068624,3.005384682,2.316735158,2.607983831,3.03690375,3.056234457,2.189743694,3.019562709,3.12156581,3.157529499,2.917499801,2.863361045,3.342771069,3.595855112,3.016752798,2.873871803,3.251482061,2.796447485,2.826097484,3.145750159,2.774164518,2.854371469,2.890204038,2.758819475,2.908203441,2.890872587,3.156674182,3.413869146,2.94950526,3.183842332,3.006266749,3.025092371,3.180071896,3.254007623,2.879221234,3.330874056,2.613993428,3.283969379,3.164656307,3.347659615,3.478833173,3.211501531,3.05871833,3.192510493,3.161558492,2.841971942,3.79427352,3.039782708,2.823735374,2.864363098,3.146484179,2.730158519,2.952715304,2.657853256,2.537324245
Wdr45,2.691115248,4.088888177,3.638323005,0.122283741,4.008926628,3.1747134,4.145141599,4.299741028,3.689897393,4.474856365,3.495033597,3.006646609,4.240810246,4.705421578,4.149066359,1.259148103,4.020826945,2.978383947,1.83558195,3.882437784,4.853264193,3.523825959,2.294075559,2.425898644,3.784524138,4.62802253,3.27103257,4.516775664,4.192163226,4.003706506,3.746043051,3.729468882,3.592022601,4.281822762,3.806201313,4.136033564,4.057914036,4.001308544,4.515199377,1.915474878,2.41149076,2.192298711,3.482153879,3.9106286,4.146418016,3.512726345,4.60510305,2.817816855,2.395390731,2.395517096,3.419975602,2.33736771,0.841535748,3.893045339,4.217108405,3.211961548,2.20247794,3.169307166,2.517167514,1.558968304,4.733805234,2.813373496,2.456625606,3.558474672,1.665643401,2.871031229,4.420253261,3.714638582
Wwtr1,1.239236291,1.363272171,1.709855466,2.428448399,1.636617958,2.509867539,2.345318207,1.919827484,1.980168781,2.375388423,2.075928124,2.309238965,2.247910559,1.847846783,2.177407788,1.560582269,1.098399078,2.088929609,1.456909334,1.734856126,2.65884462,1.991537779,1.862036258,1.861787657,2.100567783,1.770883278,2.300909735,2.458059041,1.991872345,1.92672706,2.086333181,1.853532187,2.182738688,1.640460477,1.882643219,2.025751069,1.949855727,2.173518776,2.275308138,2.172367736,1.877000072,1.359154547,1.738642924,1.843602328,1.644949276,2.240284305,1.999048761,2.173232406,2.163009322,1.950104901,2.06073007,1.362367997,1.381227941,1.832885551,2.080604108,1.957415315,1.998519241,1.114588309,1.039508328,1.556502764,2.08026118,2.474533712,2.179147267,1.593966071,1.562567272,1.695893107,2.095674822,2.138515213
Xab2,1.233225117,1.484599694,1.568809144,1.274481848,1.704582793,1.408004644,1.351910739,1.338282618,1.623436131,1.79719849,1.492764657,1.598854133,1.630287333,1.381639309,1.480505998,1.545378141,1.324880512,1.599294785,1.471838332,1.274024578,1.728666454,1.876948974,1.286078434,1.616874972,1.58390869,1.11087748,1.536093716,1.897606379,1.473111103,1.500090432,1.542358573,1.595639066,1.50903648,1.4555617,1.443472851,1.679877402,1.345513308,1.396054487,1.744259321,1.766877246,1.705743935,1.798909422,1.700039287,1.530378735,1.641741766,1.692178052,1.750645358,1.330126979,1.621791635,2.02640997,1.900407533,1.617993451,1.58635688,1.60642701,1.986478823,1.61277461,1.634615825,1.849550524,1.50020852,1.605213568,1.414662309,1.68836581,1.73677871,1.656910717,1.344369646,1.514681793,1.165095003,1.711086457
Xbp1,1.171643023,2.620260003,1.771613826,3.084432968,1.331839068,0.728590339,2.285384363,2.953288425,1.696775427,2.360255129,2.227942766,2.04698691,2.802475428,2.429992391,3.053324727,2.571489011,1.356081661,1.61133584,2.479766017,1.976713949,2.933103651,2.092952851,2.986773859,0.719844757,2.3788011,2.270415926,1.787080928,1.375786789,2.168719771,2.035465564,2.008896903,2.327221439,3.326929418,1.468517193,1.411100358,2.461865932,2.238669502,1.5714707,1.548850687,1.8347899,3.009061978,2.038770869,2.105250909,2.438834115,2.618993645,0.670475467,2.99588421,2.382255693,2.741909442,1.981956674,1.732857628,1.067806501,1.505722872,2.232550928,3.294680599,2.800458904,2.755054748,1.175357297,2.137842613,1.69862423,0.957972839,1.154371976,2.369796372,2.392588962,2.669213879,1.867356368,1.662201304,0.87344345
Xrcc5,1.821549428,1.373320661,1.888779559,1.412723381,2.44663913,1.721895248,1.918804245,2.033179446,2.240558836,2.017526595,2.312174384,2.202484262,1.965025986,1.351707743,1.771194666,1.34364857,1.337925897,1.864847033,1.015152081,0.837634412,2.033785696,2.108694458,1.606030693,1.366497345,1.541976462,1.288887844,1.704312285,1.706950599,2.013963307,1.91109299,1.778549341,1.885015753,1.826933621,0.897118273,1.681566142,1.918378606,2.418846928,2.225367204,1.521236963,1.786785137,1.392160417,1.611257548,1.863886457,1.616629539,1.905916796,1.756516905,1.415532557,1.841022713,1.065732872,1.629330194,1.649824439,1.94223407,1.79326984,1.251402565,2.082292637,2.08127774,1.297320885,1.927712625,1.542045513,1.821907114,1.992876065,1.347074859,1.448840717,1.883882316,1.324875717,1.715043906,1.309606216,1.919808467
Xrcc6,1.367785906,1.980927556,1.927655435,1.737998071,1.875924552,1.631550643,1.761344297,1.515806028,2.099171786,2.730359848,2.150882716,2.170314614,2.217067753,1.703635278,2.037487946,1.756412068,1.161059307,1.444885186,2.542542298,0.939949771,1.889009862,2.044822785,0.890329764,2.150641013,1.643677101,2.077966806,1.928882615,3.026847255,1.118912398,2.1382748,1.293749824,1.710081483,1.979966622,2.10635762,2.682566306,1.938405997,2.118561773,1.689280667,2.256403087,1.763042023,1.714448941,1.687969657,1.670835009,2.671990002,1.491500315,1.860348535,1.898468194,1.666475558,1.862285852,2.143130088,1.895733811,2.320514039,1.965443718,1.284481774,1.28271372,2.253918715,1.502546448,1.798114414,1.910457365,1.327962503,1.712225301,2.055919625,2.037064146,1.905345924,1.828403517,1.212721028,1.957812725,2.539868739
Yaf2,0.292417307,0.399983095,0.444480429,0.356380254,0.459604565,0.173123519,0.612846326,0.218732599,0.135944941,0.33281537,0.697183951,0.45637603,0.452984735,0.249826161,0.577222087,0.442295748,0.316946119,0.144577612,0.469587677,0.288825267,0.403843885,0.672266063,0.47332976,0.58855235,0.298228751,0.204804397,0.64773248,0.590164755,0.151029107,0.26283005,0.30943496,0.502523644,0.480848482,0,0.356153281,0.292060252,0.350640829,0.22621469,0.311028936,0.472783203,0.388063476,0.768034063,0.728938493,0.395692666,0.364551925,0.133879373,0.175065862,0.181291563,0.665325386,0.639805673,0.31461414,0.530073222,0.224831632,0.443295473,0.33623775,0.787492057,0.696488383,0.387367136,0.243424077,0.071759905,0.727656257,0.261129411,0.563021286,0.65693877,0.323933048,0.186936184,0.16422446,0.071307716
Ybx1,4.024197305,4.121759148,4.124260886,4.081490663,4.828629714,4.261432085,4.107773242,4.118790269,4.300441395,3.5205274,4.14651924,4.055168685,4.338522214,4.363300666,4.397162251,3.867195344,4.5063649,4.384283942,4.628928266,3.69550718,4.474639589,4.212513383,3.828498115,4.420090989,3.817511201,4.284229191,4.477484009,4.616339866,4.464833697,4.349721761,4.477022667,4.213874115,4.346885162,4.085865925,4.19100293,4.384962725,4.497805612,4.172789799,4.476683904,4.263762933,4.181444028,4.194252258,4.463515206,4.336878533,4.188937554,4.169658849,3.741821463,3.788450699,4.013424865,4.500975588,4.135162203,4.106765279,4.069678961,4.259784028,4.10935506,4.515508524,3.905910732,4.596533212,3.748400865,3.66857945,4.279687238,3.909068883,4.208742003,4.601858577,3.603786629,3.961952729,4.313613516,4.261769245
Yeats2,0.621088067,0.534913667,0.528486071,0.138778033,0.878968382,0.341180735,0.731346566,0.353764662,0.61739021,1.13443061,0.655657572,0.587438328,0.695117096,0.59345402,0.856881442,0.763866936,0.693250192,0.493107149,0.525527174,0.574869595,0.520731893,0.473447287,0.878285427,0.674107313,0.615353374,0.800745201,0.968169495,0.348441794,0.368079346,0.450675758,1.011463244,0.167422279,1.048112527,0.58864758,0.952945709,1.018814843,0.778476883,0.529904149,0.627063993,0.232187209,0.831496413,0.768243278,0.62654578,0.593449657,0.551648925,0.582048411,0.687225689,0.215158939,0.951173218,0.377116288,0.756586204,0.850554479,0.383589873,0.515057185,0.565795383,0.26726613,0.360151751,0.912661896,0.761078135,0.869411957,0.518849175,0.160389929,0.649309679,1.00015097,0.780556839,0.799091045,0.900858205,0.524169127
Yeats4,1.153178442,1.519430513,1.548693483,1.440100516,1.518937919,1.144951657,1.134192505,1.431671039,1.232286897,1.560241875,1.154668364,1.484098784,1.39880646,1.028893138,1.16658979,1.235055829,1.153783066,1.640502952,1.149073043,1.135648853,1.249796357,1.33334272,1.417686606,1.735263964,1.016508982,1.306628385,1.457580243,1.27597032,0.938286447,1.336705734,1.587884479,1.32296856,1.443606475,1.281753019,1.328084868,1.404072463,1.449105025,1.091062091,1.254928186,1.288340662,1.425409455,1.12758817,1.485387257,1.065570583,1.407291042,1.270713453,1.441397368,1.000496533,1.075460884,1.663117473,1.37259125,1.407392375,1.131978817,1.269838194,1.813231172,1.437000966,1.034233591,1.31297003,1.217961104,1.332049724,1.139648975,1.007948834,1.488326041,1.552412051,1.191215725,1.398057445,1.178740167,1.038016454
Zbtb10,1.391899569,1.680735649,2.424156349,1.976058801,1.389813246,1.739907378,1.190649127,0.850225444,0.789942896,0.835628301,1.365090414,0.929161189,1.682993302,0.475091208,1.797177216,0.958734894,0.489175446,1.959449203,0.612452552,0.924202953,1.858248289,1.607366985,1.325264085,1.535207863,1.723212907,1.146482606,2.356784001,0.989565994,1.865521606,1.171281212,2.199058736,1.281232162,1.78762968,1.053614221,0.544573709,1.767582721,1.220712961,1.298643088,1.123033183,1.79450053,0.918092511,1.617012941,1.472631806,0.86857415,1.556300837,1.929164735,1.654958413,1.436256635,0.906253052,1.340551822,1.475311508,1.292407279,1.686092763,1.383826228,2.467419922,0.70752505,0.973893834,0.84401396,0.937706352,1.733944569,1.941369503,1.293379977,2.218621344,1.598099608,0.596391114,1.942764168,1.136121307,0.915436111
Zbtb20,0.637885807,0.040013522,0.090808551,0.633786605,0.438632107,0.213539101,0.447355566,0.114282917,0.242140279,1.092785281,0.241063693,0.34946919,0.489464962,0.186409609,0.302352295,0.384731608,0.412937757,0.163684678,0.327130214,0.2806885,0.563475021,0.160354356,0.763901994,0.632919595,0.086304982,0.308503579,0.642551354,0.089968958,0.403320882,0.190427136,0.582336436,0.019363441,0.29759213,0.44467851,0.084621777,0.197763187,0.660551896,0.400428775,0.074280953,0.480499538,0.06887973,0.544372065,0.17269941,0.320603603,0.311070734,0.94161051,0.507739795,0.362118477,0.130861733,0.627301661,0.230653669,0.348753509,0.084708489,0.478979276,0.690894194,0.364153281,0.663246508,0.17728702,0.020855776,0.078567418,0.257511545,0.018775474,0.673294848,0.24100602,0.831201933,0.142566508,0.076667725,0.093450002
Zbtb24,0.685237243,0.410273646,0.481351563,0.417597236,0.37290563,0.26096023,0.336778321,0.683750281,0.384270442,0.579766529,0.491799577,0.170406164,0.359381501,0.213205648,0.251615742,0.424325227,0.624133687,0.420350378,0.122951751,0.435809395,0.334079268,0.533985595,0.345285205,0.597159277,0.462220794,0.646477715,0.439823219,0.295212755,0.382802502,0.323988731,0.488541596,0.427409804,0.303905522,0.380721734,0.443294476,0.502642321,0.15102969,0.36289508,0.247645589,0.566485695,0.299945258,0.313550839,0.382956898,0.342852036,0.349879643,0.656892137,0.692289245,0.273663092,0.418483618,0.424453146,0.227810439,0.805727184,0.407305531,0.436701658,0.302606917,0.535621999,0.585826982,0.553884283,0.07259829,0.395098544,0.42444309,0.268173546,0.444138891,0.588627002,0.422252673,0.130872551,0.289790241,0.845368584
Zbtb3,0.20563892,0.020428677,0.19484421,0.201745342,0.028703365,0.033707268,0.091424516,0.039191393,0.22898696,0.265652082,0.127572799,0.134638311,0.18745896,0,0.161130623,0.06277664,0.050341015,0.255287348,0.30610728,0.042195957,0.082949287,0.162501017,0.120823788,0.152589118,0.14460355,0,0.124408759,0.19172241,0,0.136552199,0.220012783,0.123899049,0.145269642,0.134165435,0.24999847,0.077887641,0.088354475,0.084907192,0,0.176089324,0,0.178662956,0.148915976,0,0.080990038,0,0.125253569,0.050828717,0.177043655,0.103194553,0.127626639,0.044072387,0.063729928,0.05119865,0.098002453,0.083834907,0.194736331,0.196061627,0.089590768,0.131728723,0,0,0.118972077,0.095786288,0.216800311,0.08644515,0.115070585,0.166237492
Zbtb32,0.795305432,1.084688084,0.853781481,0.311421944,0.307245344,0.506610029,0.593328149,0.301164465,0.699814361,0.691940617,0.681881278,1.411711632,1.152604121,0.423812498,0.452006655,0.589739906,0.79944139,0.358652286,0.598911644,0,0.373020891,1.273435856,0.730280874,0.690712651,0.273041007,0.844624587,1.102761609,0.597861836,0.862939001,0.569710391,0.772664062,0.727115502,1.052555673,0.173931002,0.588883517,0.435233852,0,0.601128466,0.809366705,1.163659563,1.425302639,0.463218194,0.054074629,0.413737357,0.469451522,0.499970074,0.647898616,0.574580659,0.161331306,0.321959156,1.33731475,0.377684665,0.22553736,0.345617355,0.759703233,0.557744759,0.671077342,0,0.478586161,0.969783566,0.623878103,0,1.15429223,1.033784837,1.034196878,0.665043422,0.473881666,0.2972292
Zbtb38,0.180436418,0.333267216,0.671878992,0.924278746,1.426306053,0.712275136,0.219486382,1.199168576,1.002758575,0.881129791,0.793466738,0.756080095,0.88313794,1.116548595,0.111643796,0.730029566,0.612253061,0.043339304,0.158935339,1.02165249,1.025328427,0.624162392,1.78374496,0.79911894,0.245777142,0.312467904,0.450684032,0.81149809,0.9766591,1.004478248,0.208890154,0.935750551,1.275844397,1.360256627,0.91449692,0.561126733,0.864621467,0.686135079,0.511500684,1.721234319,0.598680935,0.582931177,0.246192194,0.367718924,0.219693543,0.856344096,0.94891543,1.276313662,1.557287282,0.539206325,0.755419761,0.949055367,0.669082678,0.32534908,1.640187468,0.655542141,0.600764432,0.765524442,0.887171639,0.537348409,1.031418143,0.67754936,0.3090188,0.474400731,0.143690635,0.248676951,0.251205135,0.209181044
Zbtb39,0.354321873,0.625237511,0.338184922,0.256473998,0,0.397658126,0.589964704,0.27777746,0.315973015,0.563470768,0.523960846,0.512411581,0.331763599,0.569140878,0.047268896,0.274623702,0.247713838,0.607898011,0.189275642,0.444331299,0.568302697,0.31186323,0.157644353,0.637705352,0.118883526,0.261145209,0.43409544,0.375672693,0.105901597,0.148849491,0.247547676,0.301528095,0.545166652,0.556114663,0.191199473,0.50285381,0.474639033,0.356638859,0.686525012,0.367677081,0.519416096,0.052328462,0.210275129,0.395076978,0.225504172,0.373345107,0.321650076,0.443012599,0.565905721,0.671342669,0.177680667,0.277795407,0.418596632,0.500884884,0.290693224,0.185638297,0.345801607,0.532763882,0.305702144,0.250421266,0.351330024,0.244124477,0.575762104,0.330083383,0.307485465,0.504861631,0.314158296,0.183983248
Zbtb43,1.285960525,0.342464415,0.594096957,0.509343384,0.578679944,0.67620888,0.411475725,0.597534721,0.611859502,0.617624458,0.308961167,0.372922429,0.594548955,0.269857296,0.774509291,0.434921018,1.249270114,0.216103667,0.385640639,0.233013511,0.659191097,0.360717748,0.982888488,0.081562038,0.790182268,0.206956238,0.509699995,0.58904187,0.336680364,0.629121441,0.174032463,0.669976484,0.375109437,0.466412884,0.533797921,0.715097178,0.265820332,0.719365867,0.607920594,0.408343836,0.138423262,0.692996827,0.313883268,0.376673623,0.265067719,0.753260349,0.429598021,0.779097747,0.457759405,0.616832101,0.464259648,0.858781896,0.812877633,0.479287723,0.739366719,0.537196677,0.655677889,1.211182692,0.433488719,0.562354234,0.641219494,0.405584385,0.508860028,0.290578265,0.388525925,0.333460545,1.250695205,0.392191978
Zbtb7a,0.619785461,0.446922415,0.369635002,0.589167122,0.290027539,0.4976882,0.03702173,0.290677082,0.412606469,0.951174591,0.197047443,0.070664523,0.33906122,0.140162601,0.520477995,0.123875577,0.468962094,0.130674998,0.353731579,0.315236527,0.613252053,0.220499415,0.186854298,0.764795142,0.553605918,0.266862385,0.839504348,0.398581236,0.061376617,0.540986319,0.348682113,0.227198244,0.29362708,0.112749423,0.105000848,0.386622203,0.339288692,0.287531346,0.750756313,0.653251985,0.310946328,0.103708626,0.09488523,0.324673409,0.378867368,0.252741938,0.479933719,0.630995368,0.117872841,0.501972959,0.111996065,0.529517476,0.74083574,0.500458128,0.310563487,0.380072628,0.222527614,0.219149565,0.265252223,0.682891629,1.074107235,0.158005212,0.750403164,0.253835237,0.62201695,0.457638021,0.071777013,0.007659081
Zc3h7a,2.630925962,2.79023258,2.913297911,3.666580045,1.871775925,1.466417088,2.32503742,2.816032634,1.407750969,3.066620191,2.896738072,2.690766833,2.97410952,2.422554882,3.236923423,2.358903822,2.303300582,1.329153934,2.554575435,1.938636415,3.253468403,3.331101596,2.372140734,2.112428153,2.475794069,2.60294419,2.589701297,2.398278891,2.988331405,2.347720232,2.353315661,3.168792666,3.588977824,1.986139918,1.981826712,3.251117481,2.103482401,2.386814322,2.321618514,3.479836958,3.297154019,2.34252907,1.591751879,2.648318955,2.938753618,2.733144891,2.240558703,3.380541822,2.877923433,1.958339114,3.103368775,2.956295398,2.813601234,1.938631056,3.311666843,3.194867976,3.638566307,2.2963792,2.393130193,2.769341841,1.874120828,2.256681171,2.901641574,3.098623656,1.926556063,2.079097018,2.602209723,2.568183809
Zdhhc15,0,0,0,0,0,0,0,0.035393652,0.195038719,0,0.02454554,0.295773038,0,0,0,0,0.180011318,0.064940805,0.077403864,0,0.151468748,0,0.076709378,0.045141238,0,0,0,0.099694173,0,0,0,0.1163022,0.21692602,0.046866617,0.232792221,0,0.113770165,0,0,0.191588916,0.250651334,0.051979524,0,0,0,0,0.055581668,0.185269726,0,0,0.10907256,0.174875714,0.055928627,0.058965753,0,0,0.183044928,0.06904508,0.199912837,0,0.597904036,0,0.154258363,0.093410584,0.000976973,0.038369945,0,0
Zdhhc16,0.506172002,0.650154498,0.474776931,0.87169878,0.571823808,0.784060425,0.822103784,0.383249488,0.731033133,0.29253013,0.968076466,0.618145532,0.898615948,0.638856082,0.562953533,0,0.762706568,3.86E-07,0.613932692,0.751582926,0.789227801,0.994663451,0.508767164,0.726775033,0.588078193,0.318018821,0.72941101,0.874513503,0.851105849,0.700216493,0.672924251,0.7966953,0.587289591,0.771362173,0.765906986,0.743731662,0.785067141,0.572236298,0.884761995,0,0.968147247,0.349277535,1.1475927,0.684853536,0.61726052,0.946330977,0.649265488,0.688277165,0.919594039,0.764288774,0.769079543,0.057035949,0.843662791,0,0.538588826,0.773210663,0.560828937,1.183898853,0.754118178,0.514676526,0.577107837,0.845858897,0.607438907,0.689620553,0.766789306,3.59E-08,0.738316858,1.69E-08
Zeb1,1.016924478,0.874655667,0.60630692,1.136616894,0.388876454,0.735272183,0.446663319,0.487922534,0.727410897,1.029567919,0.811671557,0.436853484,0.932915695,0.200176988,0.16894998,1.094149335,0.957994466,0.418490053,0.236506862,0.438656932,0.983037346,0.775792162,0.454416123,0.453297293,0.610765649,1.025224662,0.93674218,0.845075026,1.233852373,0.546804197,0.856579548,0.768529807,0.746982388,0.471759623,0.395243597,1.183551335,0.578414071,0.959569866,0.72573762,1.125085441,0.106403317,0.86157698,0.855872784,0.626500576,0.629245345,0.508789318,0.589230367,0.3392765,0.442760061,0.698659585,0.90621313,0.562026976,1.06437271,0.550876819,0.37268466,0.386553299,0.491022856,0.940814193,0.671988682,1.011325104,0.838219514,0.704725743,1.098903651,0.546346287,0.612008604,0.459764067,1.055884416,1.019343559
Zeb2,0.065236982,0,0.027122537,0.450758917,0.027104847,0.002337818,0,0.567328705,0.041607171,0.091750986,0.014591177,0.049950525,0.036426003,0.016064033,0.711731247,0.478980327,0.022297772,0.180318107,0,0.875763161,0.156638797,0.153774849,0.333065307,0.027500927,0.33418864,0.050087449,0,0.727385881,0.272010186,0.030662216,0.027135715,0.00836062,0.037072305,0.049784179,0.026647733,0.642072363,0.028110512,0.016579213,0,0.049787767,0.588629829,0,0.286880595,0.129088879,0.048721769,0.010749205,0.018068825,0.026410061,0.030946752,0.021530195,0,0,0.047908703,0.017469564,0.308480679,0.154568634,0.01884551,0,0.061687926,0.032849943,0.035865318,0.047029223,0.060515124,0,0.18567655,0,0.032123632,0.028576313
Zfand3,0.228288851,0,0.422922614,0,0.141214205,0.099157199,0,0.195862173,0.398940021,0.273369718,0.067550341,0,0.070542467,0.089863912,0.082134194,0.049599694,0.079632578,0.050814904,0,0,0.151976763,0.088221404,0.102823785,0.087691439,0.070688901,0.087510281,0.120246507,0,0.285613324,0.112662187,0.28333402,0.218011059,0.253946941,0,0.133199241,0.280384184,0.104547791,0.110224932,0.430970447,0.315835756,0.171650047,0.163530725,0.231963535,0.141570011,0,0.477309749,0.161111525,0.059647103,0.131493971,0.301648816,0.122389844,0,0.29829036,0,0,0.056534734,0,0.274324621,0.126217931,0.09854408,0.121948609,0.057098652,0.247596672,0.323641809,0,0,0,0.070732365
Zfhx3,0.016547717,0.282845707,0.1043416,0.38090881,0.645948489,0.107652316,0.283828606,0.440239964,0.163200685,0.092642576,0.297249065,0.355251089,0.443057875,0.184817536,0.412932293,0.522752138,0.169852893,0.177209529,0.184221274,0.195015251,0.290759262,0.296232431,0.321570903,0.19661514,0.209523854,0.146789641,0.036441415,0.133209924,0.322432802,0.55267072,0.082870627,0.366347834,0.532865762,0.110727301,0.204710883,0.280080574,0.317782059,0.188612772,0.083786278,0.061062711,0.155360958,0.002694015,0.197066333,0.216984455,0.389233307,0.177435662,0.088664989,0.265211216,0.226893942,0.242253129,0.184503334,0.183392871,0.150916854,0.23007391,0.268182222,0.116414878,0.496787864,0.137276579,0.428044974,0.3383478,0.204682029,0.176193931,0.044342202,0.043218745,0.113118043,0.096784139,0.50711849,0.008248044
Zfp148,0.983901241,0.793278955,0.846184915,1.07343907,0.777374866,0.707595564,0.706103684,0.543385251,0.680931196,0.566645591,0.727909098,0.6987728,0.696915179,0.871494529,0.937092322,0.495691085,0.786870533,0.698385544,0.561292025,0.59339821,0.978344849,1.0031156,1.03913442,0.70097394,0.782505929,0.948723859,0.807986828,0.794626944,0.90583174,1.002906571,0.993340207,0.522025917,0.991367202,0.502248388,0.738870327,0.757256425,0.820812178,0.496271323,0.792447441,0.637591101,0.461019112,0.926006383,0.736999127,0.666297029,0.711952096,0.892235453,0.881478899,1.00553611,0.426105058,1.027033137,0.698079793,0.883574954,1.133543351,0.834361376,0.949214584,0.753510082,0.795416947,1.363016229,0.566893393,0.967095983,1.309166818,0.704398856,0.411024957,0.720065253,0.498870608,0.806352993,0.930924846,0.677257516
Zfp219,0.330989274,0.356301043,0.277559996,0.338759268,0.511708517,0.437981503,0.372392911,0.113843699,0.041942183,0.103771037,0,0.63082274,0.791612675,0,0,0.400620731,0.252064609,0.003822908,0.457026641,0.273489343,0.310033152,0.313048457,0.298805098,0.692637533,0,0.595134071,0,0,0.537693845,0.219365623,0.210437188,0.318148696,0,4.91E-06,0.430396324,0,0,0.59203425,0.000348959,0.248014413,0.167204025,0.39213594,4.17E-08,0.104777464,0.441723445,0,0.719992257,0.136280965,0.218500247,0.410195208,0.621415354,0,0,0.359823426,0,0,0,0.715045343,0.501539015,0.47761542,9.07E-08,0.392296767,0.327051738,0.197739216,0.468169237,0.44885436,0.287254525,0.166290054
Zfp236,0.57523548,0.632348162,0.853444618,1.053903906,0.864901332,0.239895547,0.330926696,1.118410873,0.436982979,0.823064598,0.147851694,0.522342262,0.731327505,0.679487621,0.511948871,0.776640859,0.491506702,0.446305682,0.297003562,0.745337416,0.474384083,0.276507197,0.437607327,0.628920477,0.531441569,0.173890287,0.456407815,0.529901857,0.545737343,0.398907671,1.176051737,0.212321166,0.533937917,0.425531512,0.790508271,1.138735573,0.602439487,0.730511724,0.606305209,0.530065963,0.516669115,0.492325472,0.768902251,0.231278811,0.609961046,0.984936428,0.857384888,0.503270818,0.669805198,0.798227628,0.412810958,0.896109574,0.61826646,0.251716175,0.453123895,0.490087415,0.187108837,0.734020926,0.914434718,0.96098121,0.8792374,0.917032387,0.350734436,0.323414977,0.171679885,0.492200981,0.359982892,0.869721518
Zfp275,0.215139501,0.33786598,0.095624095,0.201488536,0.270372035,0.225130959,0.10811631,0.112090859,0.047385582,0.286542103,0.253374268,0,0.226068695,0.453547337,0.122835536,0,0.052307708,0.433735324,0.306970239,0.122875261,0.207910609,0.287466009,0.036949317,0.164061052,0.637532546,0.122729562,0.393084234,0.561993168,0.149294519,0.126846806,0,0,0,0.32028071,0.059553214,0.076724801,0,0.233742681,0.48607158,0.306841149,0.512246322,0.063099076,0.128950037,0.421646128,0,0.305088772,0,0.180195942,0.322380715,0.261480693,0,0.372882647,0.385499949,0.525233461,0.164628197,0.357447009,0.300500434,0.496634871,0.218198337,0.050496649,0.328257993,0.253460013,0.475816411,0.082739634,0.276744517,0.148875274,0.178462267,0.175214275
