RamDA_mESC_48h_A04,RamDA_mESC_48h_A05,RamDA_mESC_48h_A06,RamDA_mESC_48h_A07,RamDA_mESC_48h_A08,RamDA_mESC_48h_B01,RamDA_mESC_48h_B02,RamDA_mESC_48h_B03,RamDA_mESC_48h_B04,RamDA_mESC_48h_B05,RamDA_mESC_48h_B06,RamDA_mESC_48h_B07,RamDA_mESC_48h_B08,RamDA_mESC_48h_B09,RamDA_mESC_48h_B10,RamDA_mESC_48h_B11,RamDA_mESC_48h_C01,RamDA_mESC_48h_C02,RamDA_mESC_48h_C03,RamDA_mESC_48h_C04,RamDA_mESC_48h_C05,RamDA_mESC_48h_C07,RamDA_mESC_48h_C08,RamDA_mESC_48h_C09,RamDA_mESC_48h_C10,RamDA_mESC_48h_C11,RamDA_mESC_48h_C12,RamDA_mESC_48h_D01,RamDA_mESC_48h_D02,RamDA_mESC_48h_D03,RamDA_mESC_48h_D04,RamDA_mESC_48h_D05,RamDA_mESC_48h_D06,RamDA_mESC_48h_D07,RamDA_mESC_48h_D08,RamDA_mESC_48h_D10,RamDA_mESC_48h_D11,RamDA_mESC_48h_D12,RamDA_mESC_48h_E02,RamDA_mESC_48h_E05,RamDA_mESC_48h_E06,RamDA_mESC_48h_E07,RamDA_mESC_48h_E08,RamDA_mESC_48h_E10,RamDA_mESC_48h_E11,RamDA_mESC_48h_E12,RamDA_mESC_48h_F01,RamDA_mESC_48h_F02,RamDA_mESC_48h_F03,RamDA_mESC_48h_F04,RamDA_mESC_48h_F05,RamDA_mESC_48h_F06,RamDA_mESC_48h_F07,RamDA_mESC_48h_F08,RamDA_mESC_48h_F09,RamDA_mESC_48h_F10,RamDA_mESC_48h_F11,RamDA_mESC_48h_F12,RamDA_mESC_48h_G01,RamDA_mESC_48h_G03,RamDA_mESC_48h_G04,RamDA_mESC_48h_G05,RamDA_mESC_48h_G06,RamDA_mESC_48h_G07,X,RamDA_mESC_48h_G08,RamDA_mESC_48h_G09,RamDA_mESC_48h_G10,RamDA_mESC_48h_G11,RamDA_mESC_48h_G12,RamDA_mESC_48h_H01,RamDA_mESC_48h_H02,RamDA_mESC_48h_H03,RamDA_mESC_48h_H04,RamDA_mESC_48h_H05,RamDA_mESC_48h_H06,RamDA_mESC_48h_H07,RamDA_mESC_48h_H08,RamDA_mESC_48h_H09,RamDA_mESC_48h_H10,RamDA_mESC_48h_H11,RamDA_mESC_48h_H12,
0.978040425,0.232080858,0.874873154,0.870897785,0.930559459,0.94062996,0.576146114,0.359633649,0.447990059,1.081958029,0.474712543,0.658235533,0.833020647,0.629823367,0.435286578,1.092388011,0.413668465,0.585955115,0.280505973,1.225808137,0.940500063,1.428068276,0.951173178,0.751211675,0.208802434,1.627906162,0.822844821,0.648690969,0.301711624,1.039361179,1.357191992,0.997103627,1.269745402,0.423925076,1.044970513,1.388373049,0.928915453,0.653157719,0.448605465,0.339037137,1.063533888,1.016794365,1.205191019,0.880435881,1.108426869,1.292703712,0.86844859,0.494218561,0.896982063,1.32950812,1.640387805,0.183831028,1.860602743,1.263392325,1.137236967,0.871024504,1.261349934,1.094573507,1.265272802,1.090501893,1.096129252,1.050714652,0.990177246,1.394970238,Rnf19a,1.123031488,1.14215889,0.683693645,0.323483922,0.295830953,0.355624383,1.142753175,1.111488028,0.763272,1.301574782,0.640307057,0.634886465,0.909997964,1.040561741,0.64110112,1.325250362,0.824020421,
1.649139755,1.575048042,1.563843591,1.973696741,1.563356941,1.174212014,1.563782314,1.070058706,2.167407202,1.603989949,1.03558257,0.736348113,1.371609348,1.276380601,1.246443772,1.297815113,1.034791612,0.849401153,0.936104987,1.416279579,1.045143452,1.848145357,1.323435231,1.380626203,1.100831241,1.700598535,1.920240754,1.438970799,1.623775769,1.313018408,1.784351248,2.147697956,2.007253891,1.229811201,1.302603725,1.73170845,1.633136959,1.095539169,1.965154583,1.384139273,1.589599797,1.765267337,2.369314087,1.42342809,0.941681799,1.022301335,2.315208068,1.415331954,1.542259088,1.294163637,1.16538857,1.37983147,0.969204393,1.622383536,1.650247566,0.713182575,1.655333096,1.479590477,2.056471169,1.923503864,1.480397296,1.537838647,1.909318934,1.809053621,Rnf2,1.837506429,1.051624621,1.727866023,1.475229017,1.008906371,0.842336048,1.723950235,1.704777357,1.301571801,1.30691486,1.49494311,1.122582306,1.648723826,1.433105749,1.419854436,1.228022517,1.416855867,
1.244510063,0.591753069,1.285379554,1.042322236,1.313886444,1.287370611,1.856750144,1.237228235,1.112256476,0.431796428,0.640963595,1.23257093,0.649701699,0.551472452,1.582517174,1.020503909,1.020044742,1.070390375,1.452824392,0.375605817,0.497124019,1.083779406,1.183513001,0.589152039,1.253167038,1.52014834,1.463496076,1.252976945,0.912817644,2.030380978,0.812718315,1.46193398,0.906848609,0.973645606,0.687811351,1.184875556,0.622144498,1.263347212,0.404930245,1.349718847,0.944301686,0.603582586,1.276538176,1.353005691,1.439584952,0.844744776,1.89812073,0.622512596,0.590612911,1.794241663,1.46279816,1.490836705,1.365615932,1.484589249,1.295531625,0.77655356,0.9278868,1.609038052,0.894398528,1.057438863,1.286476893,1.426675252,0.876534014,1.657693568,Rnf6,1.622186566,0.41801364,0.982865454,0.904792618,1.273230035,1.215173148,1.218981398,1.34401935,0.890921627,1.153748977,1.708083673,0.768214384,0.917439214,1.056209607,1.260010396,1.337549355,1.529493682,
1.850922107,1.885633752,2.289417082,2.71141696,2.589457411,3.15470326,3.553318517,4.412221871,2.815873672,3.493927243,2.105633326,3.201989705,3.428443617,3.018229245,2.746673578,1.662502894,2.448427069,3.497368431,2.843739507,2.219637654,3.489764903,3.567690628,1.98542909,2.187679248,3.637142413,1.979597641,3.588379708,2.470761567,3.220762128,1.713513115,3.336591405,2.856277525,3.084607547,2.367823841,3.726640921,1.758102248,2.94951305,3.682563565,4.76206248,2.556475531,2.503257264,2.320690675,2.534692457,2.035643727,1.862480039,3.656549385,4.047186233,3.482295666,3.899179273,2.524834742,2.694197514,1.788311519,2.477134434,3.331842424,2.988731863,2.57991022,2.749035214,2.2076294,1.900182968,3.318261415,3.295677171,4.166730331,3.533027981,2.669844631,Rpl22l1,1.963145006,3.311795373,2.463962171,3.038721466,1.930998625,2.935600897,3.289206825,0.961649463,3.780266327,3.450098708,3.044907777,3.143254573,2.118390351,2.669198112,3.066958041,3.241278966,2.572036601,
5.130749297,4.584345341,4.849671441,4.801060894,3.296821842,4.431775214,5.370414166,4.703279954,5.434799729,4.51813964,5.014988051,5.12772128,4.483906082,4.328726615,4.680893654,5.134519231,4.648346714,4.316936563,4.939967738,4.513322866,2.665769284,5.029154478,5.042709571,4.765342257,5.08478123,4.291801729,4.866638141,4.896535263,4.667106332,5.004709305,4.244169816,5.049312082,5.1532147,4.760004086,4.906830157,4.483673719,4.79256005,4.580959448,4.831485265,4.697043242,5.275826107,5.228151077,4.829894504,4.378958124,4.757210337,4.598510227,4.817387804,4.647298268,5.270830547,4.821141533,4.586311103,5.321145724,5.006041207,4.381266499,4.46647312,4.862862823,4.777668736,4.662677359,5.222421518,4.631320729,4.962820026,4.354782253,5.015464662,4.646403785,Rrbp1,4.901448841,4.969386487,4.423973909,4.89880723,4.955325384,4.686764482,4.306238671,4.746252798,4.330553518,4.264751691,4.59037067,4.148062973,4.761832453,5.03684836,4.471560486,5.227851889,5.204240957,
1.37112732,4.479958058,3.009713073,3.324076114,0.857711695,1.315321205,2.152184565,0.654909749,0.363865521,0.929995452,0.863021436,4.183338949,3.418655605,2.638897302,2.208845849,2.429968387,2.609081292,2.872006444,3.518339568,4.086316963,3.121716854,1.758989742,1.634318995,4.64464125,2.900853336,3.312990498,4.142441196,1.657735985,2.412456037,1.230260193,4.294736635,2.161886542,0.869179227,3.669520801,0.302493407,2.69542919,3.563203541,3.106147966,1.252069989,3.295416672,3.94489427,3.745828618,3.594853273,2.819597325,2.738908848,3.581969872,2.743838772,3.851110837,2.057904268,2.830831269,3.646351375,3.608977298,1.293494458,2.158857172,1.902651174,3.95546734,2.49370664,3.817109069,3.9434312,2.690820084,3.588269321,2.711750733,2.939222976,1.929753455,Rrm2,1.768839546,3.853394844,3.165140147,0,1.353468304,1.1462277,4.293404832,1.36542004,3.754087686,3.895646,1.788072221,3.055352177,1.261779863,2.714242313,1.44364006,1.176436984,0.621749938,
0.682340774,1.304660493,1.439974692,1.907516154,0.051698571,1.175360035,1.664207754,1.554701706,1.399407279,1.947537321,0.843485752,2.044458937,2.8390754,1.222222201,1.325919722,1.654328821,1.085170009,2.400144845,0.748581102,1.319073208,0.022425699,2.123694353,1.822226609,1.809865088,2.191496316,1.684216045,1.851403367,0.337631289,2.027419866,1.64062069,1.748870342,0.858755122,0.973008932,1.086666342,0.996512869,1.360070516,1.647434762,2.563081509,2.09344207,1.483457456,1.516945734,1.766230456,1.14575437,2.414917521,0.616811099,1.627629374,1.916423476,1.955518549,1.447295318,0.098608073,1.505960176,1.197032783,1.646515464,1.480621374,2.221355339,1.463365937,1.81059903,0.276735963,0.646467262,2.296024375,1.52528754,1.147539035,2.062069481,0.498496653,Runx1,1.229335446,0.849434164,0.055080401,2.122019587,1.141253469,1.101622829,1.585203961,1.455780764,1.322504113,1.108988723,1.556018316,1.896773856,1.527927701,1.686351964,2.072413785,1.596416363,2.026928177,
0.920772937,0,0.036917199,0.366555974,0,0,0.431038155,0,0.145795187,0,0.051815815,0.128150696,0,0.074441133,0.453794532,0,0.060249552,0.257004983,0.208498987,0.576199124,0.033017063,0.042147673,0.212732213,0.334842549,0.425223214,0.007480877,0,0.158283642,0,0.378832296,0.348435915,0.139952501,0,0.416011342,0.203298221,0.581626667,0,0.120727928,0.457967466,0.123336962,0.081187078,0,0.05097579,0,0.317073094,0,0.612766838,0,0.11576765,0.141726251,0,0.059136734,0.030750563,0.283458969,0,0.127631263,0.105528162,0.210020329,0.702423526,0.123111346,0.170416386,0,0.226923464,0.010421586,Runx3,0.612769318,0,0.09492988,0,0.179737679,0,0,0.107032949,0.12616163,0.00906038,0.972111022,0.304538176,0.167333111,0.130970203,0.02125216,0.276184856,0,
1.620623656,1.216029362,1.72139896,1.650360315,1.054007286,1.251356885,1.641033037,0.90521301,1.511747813,1.533240758,0.906491,1.723197786,1.951925265,1.412124564,1.80520826,1.407139907,1.303019975,1.575495034,1.724587203,0.976328483,0.717743673,1.53408979,1.956511355,1.40291716,1.811768273,1.303617848,1.686243335,1.50807858,0.822809446,1.382896111,1.189408041,1.806674104,1.503763783,1.905992286,0.876613579,1.404017827,1.706083477,1.508769618,1.432278627,1.947750851,1.368000601,1.45899307,1.759892819,1.649802813,1.402038797,1.696338194,1.901745961,1.575865501,1.130264215,1.436306028,1.829721201,1.35685518,1.658595922,1.384183804,1.675730246,1.648625395,1.594176766,1.224842118,1.709991922,1.814259567,1.448085205,1.775521603,1.391834489,0.931152303,Ruvbl1,1.424029453,1.426140849,1.326096344,1.046296383,1.12395155,1.16295475,1.615996821,1.689241642,1.456370394,1.739886715,1.064240169,1.27292079,1.315538051,1.57808047,1.475965173,1.571849095,1.12630049,
0.606217492,0.718241289,1.015142772,0.697033593,0,0,1.204764214,0.488689475,0.502549943,1.257313182,0,0.71966405,0.469720821,1.03072729,0.441746566,0,0.457697403,0,1.366914581,1.23996996,0,0.474357464,0,0.942428891,0,0.370915285,0,0,0.892938203,0,0,0.416131169,0.584626827,0.476009454,0.578275201,0.544743098,1.003639513,1.957574789,0,0.432691511,1.010521551,0.482841423,0.426229986,0.296853646,0.38720789,1.18168048,0.388957597,0.960781223,0,0.490061785,0.455039586,0,1.486400099,1.433798459,0.366937229,0.394345646,0,0.520792431,0.524890098,0.999773449,0,1.40844814,0,0.600015003,Ruvbl2,0.602585816,0.974837947,0.816446259,1.136433425,0,0,0.343186326,0.489227978,0,0.392324124,0,0.546455871,0.973683192,0,1.008651151,0.504926284,0,
2.087696262,2.370429307,2.685358725,3.422124171,2.773562076,1.889492312,2.782887545,2.562476477,2.392740765,2.844824273,1.383810303,2.354948542,2.237045849,1.419149959,2.049101273,3.07159509,1.995592891,2.049847241,1.634112204,1.405949872,3.058116218,2.47274075,2.688428659,2.173773174,2.450202212,2.030385393,2.324344114,1.950242428,2.616906266,2.327847485,2.06107267,1.641635495,2.185890589,2.55742964,1.930646234,2.389521721,1.690753346,2.894997907,2.734492366,2.303499082,2.38839516,2.075410983,3.048647305,2.19136665,2.272764161,2.18555274,2.537421176,2.601651593,1.960305702,2.029216322,2.153953889,2.468469863,2.630989035,2.389052641,2.635450569,1.959147652,2.359100463,1.370190201,2.131499486,2.420328523,1.365915864,2.368521253,3.033920403,2.040512987,Rybp,2.737678825,2.483980998,2.563869833,2.425759942,2.002650251,2.696078392,2.774056151,2.386170131,1.983026437,3.034688289,1.508005258,2.630730486,2.651573939,1.963289286,1.882551621,2.980705041,2.863310696,
0,0,0,0.139347966,0,0.802564178,0,0,0.369271892,0.211767145,0.378679631,0.284527301,0.287453707,0,0,0.469016178,0.135246336,0.400131357,0.775318213,0.225342057,1.46E-08,0.286452433,0.309608728,0.403394472,4.33E-10,0.483038825,0,0.337758202,0.242137028,0.624196741,4.43E-10,0,0.591883049,0,0,2.92E-10,0,1.01E-10,0.384995363,1.59E-10,0,0,0.688726909,0.150566972,0.281552423,7.99E-11,0.236874624,0.224173805,0,0,0,0.333787107,0,0.726157667,0.220027348,0,0.20772392,0,0,0.432842947,1.83E-10,0,0,0,Sall1,0.446685547,0,0.290298205,0,0,0,0,0,0,0,0.579843937,0,0.269997407,0,0,0.299770903,1.83E-10,
4.838286761,3.860770644,4.77934398,4.068020328,3.79458177,4.467346446,4.565514502,3.282424073,4.4081763,3.857633895,4.58024554,4.41291715,3.729548463,4.636368451,4.265275013,4.264505398,4.550689259,4.371964932,4.63494654,4.351624101,3.531403718,4.374317303,4.211016029,4.793907805,4.423428568,4.502737638,4.227937135,4.406309719,4.226987623,4.857463217,5.077937585,4.437830022,4.858222583,4.512686846,4.208837169,4.784782037,4.232026089,4.657201741,5.95208378,4.769414867,3.750571697,4.783889809,4.595917484,4.406033657,4.577043094,4.417351359,4.446202654,3.487931023,4.249099722,4.902449932,4.184753465,4.876878239,4.503169813,4.170278253,4.571282779,4.290794724,4.373091753,4.825734379,4.650832731,4.439999407,3.971279535,4.244004848,4.546332623,4.330264853,Sall4,4.489155093,4.075614326,4.002428459,4.559100709,4.369600725,4.233012195,4.15922486,4.515047193,4.565241834,4.190232872,4.650032591,4.560143512,4.421796029,4.51687433,3.883616429,4.587743215,4.20218821,
0.305203429,0,0.150131676,0.477601082,0.462275576,0,0.258492254,0.037004624,0,0.488756817,0.489328147,0.129391941,0.285701848,0.123829451,0.065121502,0.274802342,0.163882627,0.239413043,0,0.268782113,1.42613307,0.657195489,0.227039317,0.272505059,0,0.053508661,0.065979174,0,0.412886677,0.044227354,0.1864662,0.167553884,0,0.203063793,0,0.529528723,0,0.309131445,0.190029513,0.154056942,0.335190889,0.237941789,0,0.168769202,0.284789842,0.400490123,0.564230571,0.029034058,0.059630585,0.304051942,0.281039799,0,0.787463756,0.039016928,0.725277947,0.165486423,0,0,0.390744746,0.471486062,0.763214182,0.338635435,0.150694187,0.974901666,Sap30,0.415861084,0.098831768,0.157189753,0.035772505,0.066868885,0,0.096566534,0.209255127,0.187092312,0.097160604,0,0.236404687,0.320141932,0.132238002,0.233663414,0.083405917,0.150310803,
1.862071513,2.195242546,2.509497842,1.832120751,2.244132062,3.469988359,0.438044229,3.181615535,3.063237391,1.360481156,2.266118578,0.279470012,1.263949742,1.232372679,0.948988719,3.167666778,2.401879877,1.006897668,2.936813534,2.286313604,1.602105121,0.755857111,0.714066034,2.077245453,2.111312044,0.596529307,2.550755555,3.281340043,2.602294663,2.644736426,0.395726851,3.150269236,2.706472377,2.492507646,2.82774147,1.277706046,1.290829125,0.782112116,0.903495315,2.283624539,2.492490051,1.5116854,3.008761326,1.225658179,1.571271885,1.369051695,2.180953965,2.021857535,1.970775326,2.024200281,0.782126328,2.801498549,0.647888513,0.31923911,0.560077606,1.501936206,0.709794344,3.158125775,1.330208208,1.351686298,1.544801245,1.157900222,0.627017065,1.775290261,Sat1,2.251076894,2.071441423,1.356153296,1.328916165,1.099612579,1.164582597,1.891501243,1.991738042,2.220052706,2.256054854,1.777514093,1.170677355,1.020640211,0.52451431,3.060633259,2.845270733,2.797533887,
1.089199434,0.275444688,0.222857375,0.529943203,1.089492069,0.808446445,0.086103819,1.881123995,0.817783191,0.41292626,0.366671015,0.044749349,0.355843296,0,0.083889751,0,0.514295231,0,0,0,2.206721062,0.498421284,0.377120847,0,0.368588879,0,0.535742542,0,0.874667805,0.05945532,0.174636032,0.17046541,0.663537163,0,0.871939303,0.115419246,0,0.86623701,0.776622295,0,0.680028248,0,0,0.106317333,0.030624001,0.627194545,0,0,0,0.450846674,0,0.665332152,0,0.273540902,0.094773558,0.148340322,0.144537554,0,0,0.154799415,0.364863501,0.171673373,0.368131016,0,Satb1,0.738865921,0.263357754,0,0,0.17907354,0.459402912,0.273890193,0,0,0.111755248,0.272207915,0.241937367,0.239045898,0.180681793,0.846053007,0.269683647,0.41114266,
1.803120819,2.029865379,1.694054523,1.314223268,2.101838742,0.768889014,1.99984767,0.953162993,0.777487419,1.159165184,1.119256036,1.570440397,1.497207931,2.006881524,1.110538592,1.312134607,0.809023133,0.837600272,0.605509688,2.094209637,1.839333896,0.883512872,1.018556053,1.90706316,1.053577463,1.258545636,0.933031975,1.723278857,0.365393678,1.670685261,2.004132962,0.589419319,0.888357475,1.575881539,1.114656924,1.499344935,0.896919387,1.440752069,1.508228145,1.539433706,1.503492888,1.443243068,0.962861326,0.804717801,1.84604991,1.551710594,1.757056324,1.049452022,1.121178744,2.217237074,1.858265197,1.040818664,1.556050324,0.977287129,1.166262682,1.403309608,2.24460025,1.627816544,2.474001263,1.405260361,1.403239022,1.560383694,1.245541631,1.397188752,Satb2,1.699730432,1.498193916,1.197780272,0.612203328,1.225128554,1.48250286,1.007097577,1.35257633,1.282228934,1.364307162,1.62440394,0.927983427,1.932135475,1.578320631,0.984228025,1.035329119,1.147780137,
0.289822347,0.952964838,1.224489575,0.835720079,0.852275032,0.803254352,0.746533431,0.039068604,1.352759391,1.572781721,1.451290697,0.856599835,0.978519223,0.944682491,0.812578389,0.649878123,0.604471519,0.462889214,1.513824722,1.107459912,0.949170369,0.697205407,0.889183746,0.825988784,0.669680872,0.661219971,1.064030426,0.660445627,0.750226177,1.412387914,0.276217303,1.220448117,0.725383293,0.757423554,0.78774799,1.446876016,0.768579369,0.114036835,0.204544507,0.726686217,0.609776432,0.37215455,1.299310316,0.311284178,1.037284655,0.728722606,0.373580595,1.140649514,0.929348119,1.205614866,0.454384433,1.03789501,0.731965925,0.855820445,0.228836252,0.996846885,0.550566945,0.669222789,1.377496891,1.42734466,0.894744079,0.530150128,0.304307142,1.473416,Scmh1,1.34871587,0.907160276,1.251173483,1.890890336,1.729097418,1.282439541,1.266706879,1.449662864,0.062071632,1.047385269,0.758967561,0.095665611,1.492443125,0.749309812,0.278989396,0.373407025,0.221321719,
2.654049663,2.553647538,2.975415047,2.747566817,3.044436843,2.288191288,2.507235,3.779198707,2.104428405,1.776595314,2.338610346,2.574971085,3.551013774,3.462446063,2.429816707,3.061655202,3.144929678,2.940422149,2.409298721,2.530187255,4.132710517,3.249368432,2.846084147,2.732358402,2.951874786,2.573684637,2.910290925,2.650360088,2.47762899,2.522066334,2.149353899,1.965652545,1.39031115,2.59353426,2.510344349,2.505989035,3.614262742,3.359943548,3.789376253,2.701086071,2.954187379,2.489835122,2.66674532,3.269386398,2.40358825,3.368032559,2.327460689,2.423233578,3.60902755,2.250614619,2.929333364,2.790393824,2.480911742,2.199624802,3.011573666,2.815837477,3.326044568,3.145704151,3.436124319,3.003597604,1.940653308,2.595617642,2.54253938,1.696566541,Sdc4,2.580578774,2.467616039,1.575583858,1.89340628,2.388648379,1.390368819,3.328600191,2.681186256,3.142055697,2.778203435,2.769792493,3.110087039,2.211120751,2.423551934,3.42127619,2.713447805,4.368604611,
3.419803353,3.100881489,2.259724888,3.398079632,3.057776283,2.177193597,3.462205917,1.433826358,3.772276417,2.082708948,3.325778795,3.068560102,1.403617619,2.658065068,3.881674956,2.702188515,2.710305231,2.835429011,3.978335579,2.751779209,2.574292629,1.260577471,3.220660144,2.841231859,2.846322965,2.62242114,1.955844969,3.187959749,1.75805321,3.070439409,2.128386557,3.836623812,3.178970069,3.664577793,2.688835565,3.189313068,2.257479215,1.991802514,2.691517552,3.649824788,3.308344865,2.826173424,3.118631926,3.223348915,3.115364576,2.75142152,2.354286976,2.578973812,3.301050074,3.138807082,3.038137675,3.289134959,2.8101555,2.833792357,1.827518217,3.199628167,2.579267662,2.96020983,3.993249654,1.795169301,2.560042873,2.98126992,3.304757951,2.028437596,Sec24d,2.692465512,3.223812018,3.727572421,3.198851639,3.631031316,3.35142661,2.511366082,3.990389246,2.260958515,3.120769967,3.297029287,1.855605048,3.677909743,3.715919331,2.304367772,3.471382499,3.364078402,
1.912401352,2.640672304,2.800162748,2.304354011,3.792085823,2.391202945,2.588382766,3.422434604,3.062169406,1.770798585,1.51958992,2.705605896,3.200763386,2.649741126,2.704890914,3.503427484,2.586455031,1.503678518,1.724897182,3.422031138,3.026973774,2.343505883,2.810258195,3.074979212,2.707059682,2.65775636,2.913415243,2.324423591,1.663178499,1.807403091,2.608715328,2.625260928,2.731607388,2.858570334,3.301354759,2.536674739,2.855779769,3.081194392,2.083316058,2.684880656,3.178833536,3.169120623,3.052428669,3.06864583,3.227250413,3.353143883,3.159428226,2.578214901,3.075987688,2.704685283,3.268454079,2.996384284,3.162064015,2.308255126,3.003129962,3.167749279,2.958014117,2.915590508,3.128021368,3.030821944,2.71999158,2.668027454,2.370161701,1.825987241,Selenow,3.077164272,3.005720884,2.334730834,2.916999409,3.114908614,2.967744208,2.985101398,2.581536754,2.879795594,2.654937483,2.318897554,2.54117734,2.001559804,3.024977832,3.3525544,3.132101436,2.599494623,
1.98437072,1.630934703,0.938232201,1.013585098,0.783113306,1.146032239,1.950847577,1.251667853,2.118547789,1.663243496,1.740787518,0.981451242,0.619257545,1.684333783,1.913583387,1.681955223,0.806307427,1.78907446,2.50336241,2.547136688,0,0.163286642,1.434825002,2.250548736,1.368199078,1.214652819,0.758071122,1.3229569,1.2055335,2.717067007,1.421101572,1.976607541,2.388068879,1.864346407,1.531595953,1.659189144,0.88783145,0.889195776,1.742274878,1.601717682,2.265262988,2.455332812,1.832788016,1.853853911,2.592990532,1.663901879,1.256741964,0.776072109,1.470354961,2.612705714,1.712232963,1.557384996,2.400131553,1.267561997,1.303285309,1.63621942,1.707164321,1.531538819,2.559069338,1.354842981,2.453394258,1.890691539,1.657458314,1.836311278,Sema4c,2.007131952,1.171524957,2.005465331,0.968691392,2.051527987,1.676667603,1.068261784,2.308215284,1.986801183,1.03782756,2.611050808,0.972478698,1.457640508,1.632529637,0.199048103,2.686830364,0.756817253,
0.677799803,1.300554981,1.477497479,2.049472533,0.04333816,1.05447898,0.855120995,1.804099398,0.40562134,0.706755422,1.475494182,0.889386843,1.648788748,1.66334655,1.116600841,1.201689639,1.213989088,0.420955413,1.346880877,1.57582931,0.364030204,2.602688746,3.282288781,0.370992518,1.800790962,1.725652423,2.152602381,1.054871857,1.261494677,1.577163667,3.152432189,0.481720587,1.207306905,0.864748237,1.557151488,1.087822117,2.888073925,2.400037918,1.908845237,1.069844553,2.944273904,2.579101277,2.171270017,1.903810876,1.630587041,2.168119574,1.755663155,1.823078163,1.956243917,1.852669249,1.986731163,1.089209516,1.847675743,1.370211189,2.959929591,1.559841664,0.909489809,1.503775326,2.284315333,1.64995848,0.651930709,2.820941329,1.074430906,0.095206184,Serpine2,1.674264237,0.887543001,1.012779232,0.585759074,1.483899504,0.511826942,2.323687446,1.149747927,1.630906936,1.926192959,0.041994523,0.857270742,1.977198038,1.69797911,1.342624333,1.367860163,2.569986154,
6.330055852,6.419192331,6.207972731,5.418026766,5.108747392,5.913092827,6.460952583,5.958716474,6.722980392,6.096826777,6.329102278,6.442405652,5.801649333,6.284146087,6.165932563,6.392750618,6.318792672,6.016563746,7.201393366,6.432572966,0.925408176,5.811677472,6.471935719,6.474313073,6.229592987,5.549678446,6.1484761,6.589632898,5.849673665,6.578022412,6.264036516,6.482957122,6.379926894,6.145834386,6.493769928,6.465619452,5.512265419,6.15387193,5.785299831,6.636068786,6.410411481,6.597374535,6.027046189,6.106468946,6.670224858,6.459440176,6.076332933,6.156756755,6.025546132,6.567110201,6.97441387,6.628522162,6.511699658,6.551305608,6.056695084,6.284571735,6.383336068,6.733092804,6.898211062,6.061343906,6.310394462,6.355981208,6.343578756,5.787779332,Serpinh1,6.195979619,6.232668278,6.778359041,5.699716974,6.356734334,5.713794416,5.447238265,6.145026499,6.023903959,6.062744352,6.40317424,5.970759846,6.132818103,6.320595799,5.688221505,6.277998235,5.728127187,
0.938444508,1.083579815,0.577267873,1.087949481,0.305173319,0.82166482,1.346510697,1.07483759,0.85341751,0,0.544865759,0.286722638,0.487987727,0.941785252,0.677443931,0.422955197,0,1.05112749,0.69905071,1.02147817,0,0.441223673,0.885728152,0.184094278,0.32364917,0.893573958,0.863931199,1.167221859,0.837497657,1.017752369,0.672850135,1.040260293,0.852011813,1.05283832,0.653446388,0.619852839,0.658050506,0.691153834,0.281984143,0.764213223,0.825794298,0.979963148,1.181526115,0.511901942,0.827133235,0.85761081,0.914261595,0.418188335,1.108583947,1.427100491,1.750518278,0.243862198,1.013123692,0.220800782,0.677008833,0.571221553,0.849022797,1.02913254,0.946743576,0.612954314,1.258685946,1.224308709,1.361159643,0.932512013,Sertad2,1.397075113,0.502435831,1.115557817,0.252173008,0.853297358,0.550002596,0.632042991,1.012757805,0.919503131,0.988681673,0.697160058,0.702360985,0.566947271,0.975220763,0.1940454,1.308528975,0,
1.947713136,1.812231604,2.074986416,2.217933098,3.671562217,3.519441078,3.146552681,3.614452694,2.7736519,1.536551223,1.527292959,3.642395387,1.970919215,3.406777325,2.999769263,2.780663442,3.632137198,3.172036925,2.056719577,3.136403859,2.956623346,2.045385773,1.842392587,2.91675017,3.270056885,1.25994459,2.185358171,2.055501047,3.371842125,3.443238623,2.330752956,2.303220339,3.03649472,2.286648866,3.427393954,2.238123648,2.915070233,2.326524139,1.855096915,2.819918358,1.496274629,2.763567553,1.391566259,1.773755085,1.72468906,3.184552931,1.933512643,0.790312649,2.783344902,2.867379086,2.613064365,2.010703853,2.574910417,2.357147055,1.268808886,1.603424173,3.061194603,3.574535064,2.763459091,3.310424719,2.139842341,1.81301175,2.155042604,3.067317531,Sfi1,3.020954783,2.599732702,1.23946528,4.027627581,2.471802349,4.051459431,1.473834202,2.485464877,2.182944461,2.107247856,4.266366547,2.118734184,2.725674216,1.603718406,1.426354312,2.941191889,2.9580452,
