RamDA_mESC_24h_A04,RamDA_mESC_24h_A05,RamDA_mESC_24h_A06,RamDA_mESC_24h_A08,RamDA_mESC_24h_A09,RamDA_mESC_24h_A10,RamDA_mESC_24h_A11,RamDA_mESC_24h_A12,RamDA_mESC_24h_B01,RamDA_mESC_24h_B02,RamDA_mESC_24h_B03,RamDA_mESC_24h_B04,RamDA_mESC_24h_B05,RamDA_mESC_24h_B06,RamDA_mESC_24h_B07,RamDA_mESC_24h_B08,RamDA_mESC_24h_B09,RamDA_mESC_24h_B10,RamDA_mESC_24h_B11,RamDA_mESC_24h_B12,RamDA_mESC_24h_C01,RamDA_mESC_24h_C02,RamDA_mESC_24h_C03,RamDA_mESC_24h_C04,RamDA_mESC_24h_C05,RamDA_mESC_24h_C06,RamDA_mESC_24h_C07,RamDA_mESC_24h_C08,RamDA_mESC_24h_C09,RamDA_mESC_24h_C10,RamDA_mESC_24h_C11,RamDA_mESC_24h_C12,RamDA_mESC_24h_D01,RamDA_mESC_24h_D02,RamDA_mESC_24h_D03,RamDA_mESC_24h_D04,RamDA_mESC_24h_D05,RamDA_mESC_24h_D06,RamDA_mESC_24h_D07,RamDA_mESC_24h_D08,RamDA_mESC_24h_D09,RamDA_mESC_24h_D10,RamDA_mESC_24h_D11,RamDA_mESC_24h_D12,RamDA_mESC_24h_E01,RamDA_mESC_24h_E02,RamDA_mESC_24h_E03,RamDA_mESC_24h_E04,RamDA_mESC_24h_E05,RamDA_mESC_24h_E06,RamDA_mESC_24h_E07,RamDA_mESC_24h_E08,RamDA_mESC_24h_E09,RamDA_mESC_24h_E10,RamDA_mESC_24h_E11,RamDA_mESC_24h_E12,RamDA_mESC_24h_F01,RamDA_mESC_24h_F02,RamDA_mESC_24h_F03,RamDA_mESC_24h_F05,RamDA_mESC_24h_F06,RamDA_mESC_24h_F07,RamDA_mESC_24h_F08,RamDA_mESC_24h_F09,RamDA_mESC_24h_F10,RamDA_mESC_24h_F11,RamDA_mESC_24h_F12,RamDA_mESC_24h_G01,RamDA_mESC_24h_G02,RamDA_mESC_24h_G03,RamDA_mESC_24h_G04,RamDA_mESC_24h_G05,RamDA_mESC_24h_G06,X,RamDA_mESC_24h_G07,RamDA_mESC_24h_G08,RamDA_mESC_24h_G09,RamDA_mESC_24h_G11,RamDA_mESC_24h_G12,RamDA_mESC_24h_H01,RamDA_mESC_24h_H02,RamDA_mESC_24h_H03,RamDA_mESC_24h_H04,RamDA_mESC_24h_H05,RamDA_mESC_24h_H06,RamDA_mESC_24h_H07,RamDA_mESC_24h_H08,RamDA_mESC_24h_H09,RamDA_mESC_24h_H10,RamDA_mESC_24h_H11,RamDA_mESC_24h_H12
1.534494356,0.816521619,1.224158363,0.677677139,1.194655382,0.706876461,1.412048493,1.024931876,1.721796335,0.660350665,1.825783334,1.372974379,1.088202816,1.558379961,1.041355466,1.179603715,1.550002984,1.188055888,1.329965292,1.119535927,1.383934217,1.892885474,1.422598852,1.321823571,1.426280513,0.982798652,0.839749428,1.375744835,1.644422561,1.743383541,1.207035793,0.958703716,0.478479376,1.716501842,0.922315353,0.94094179,0.86969523,0.889133676,1.304401825,0.766028993,1.350331189,1.881421914,1.61311831,1.22222012,0.882617843,1.396325788,1.681153761,0.867680479,1.089341195,1.083034606,0.803101874,1.484081061,0.809733223,1.125004937,1.054159959,0.581893744,0.532969808,0.98918166,1.201238975,0.777436971,0.734653212,0.573847659,0.818003121,1.378168499,1.526947386,0.627511012,0.609861087,0.783170185,0.859261965,1.145212619,1.560959047,1.254224169,0.894749009,Ankrd54,1.493540639,0.948559267,0.859288086,1.345097676,1.268728258,0.604485935,1.300980854,0.918590132,0.584718039,0.986106825,0.978088208,1.586339853,1.635748841,0.582662913,0.83088261,1.096905233,1.121012562
0,0.762296265,0.371285113,0.175976259,0.23667565,0.206731093,0,0.22910293,0.177322553,0.075270209,0,0.209023692,0.65684436,0.117078447,0,0.242077384,0.165565315,0.374401231,0.139133032,0.337691088,0.427597277,0.279111341,0.260277087,0.448811043,0.664974511,0.076723608,0,0.283990187,0.542223932,0.389665168,0,0.637525502,0.178548341,0.185633477,0.141203128,0.355575225,0.42438967,0.393661232,0.481628738,0.334810147,0.325757439,0.251777366,0.383999418,0.206762908,0.211421239,0.132577069,0.187670872,0,0,0.728370001,0.199042866,0.580560215,0.451651174,0.084949002,0.668756831,0.595123917,0,0.09487523,0.194311182,0,0,0.401097954,0.05283716,0.192257342,0.357620354,0,0.418117724,0.336197001,0,0.080829341,0.106993208,0,0,Ankrd6,0.223134486,0.103798586,0.451461946,0,0.388188311,0.040293929,0.462139783,0.688667156,0.251326998,0,0.485128294,0.099307815,0.161467005,0.228482792,0.548705435,0.463136321,0.222778643
0.534728465,0.495243744,0.543901065,0.517483943,0.264004931,0.598007962,0.287161363,0.361098084,0.435088404,0.547125974,0.502978637,0.453970803,0.30185384,0.414356647,0.771934082,0.652817622,0.741487469,0.745351459,0.613468274,0.575311024,0.612312197,0.46439303,0.545787053,0.232131489,0.273459249,0.679910796,0.560430409,0.717427938,0.384722523,0.866487336,0.653196273,0.547165112,0.160754794,0.533953821,0.377986572,0.466880954,0.538724265,0.52485224,0.431797312,0.56553773,0.758399755,0.924121466,0.486485534,0.699350468,0.579657901,0.513079152,0.523833115,0.409830525,0.735325381,0.323496094,0.503066297,0.210279987,0.608366783,0.705398643,0.402249861,0.336542059,0.550760803,0.520253922,0.622829012,0.319133703,0.612333541,0.673937747,0.462984713,0.645043942,0.644015044,0.485509285,0.494414364,0.25339971,0.432743852,0.576279947,0.601121138,0.21581227,0.443267313,Anks1,0.858379809,0.406596048,0.532413216,0.61349519,0.594003034,0.478278512,0.404354555,0.528318346,0.289605502,0.583194959,0.486924693,0.430335092,0.234196691,0.577443992,0.509561566,0.464166581,0.81122098
1.922283682,2.441550907,2.464042936,1.273627703,2.578853094,2.015201829,1.624461046,2.563685057,2.279898243,1.851501762,3.245256632,1.788856347,1.395620949,1.326433576,1.185077546,2.340070699,2.665305844,2.151443947,1.964333137,2.29865127,1.781851169,2.843634268,2.53140128,1.889315342,3.003691412,1.861479436,2.430739119,2.871961681,1.075203493,2.483800972,0.991859764,2.48330931,2.345936465,1.836006235,2.484511964,1.880232681,3.018035139,2.058157234,2.528872346,1.623307117,1.871052392,1.918069909,2.137263124,2.300946497,1.91305768,2.321255075,2.398215316,1.994886148,1.59615381,2.275354473,2.719305481,1.55956626,2.382368427,2.154726287,2.391426743,1.805778706,2.698194827,2.978215127,1.21121227,2.537884075,2.562037025,2.445179913,2.434517394,1.946366587,2.346355806,3.116009093,1.96192555,2.782544792,1.91867538,1.839189164,2.237566357,1.025301326,1.955261412,Anp32a,2.704554845,2.244357855,1.926497311,1.987371411,2.243337938,2.70456426,2.543633198,2.432704788,0.961873778,1.26522008,2.301867676,2.045018845,1.653141894,2.371580853,2.269580638,1.82975757,1.280918093
1.469407848,3.196461245,1.27912645,0.75574139,1.38794024,1.006016584,0.766314252,1.400551212,1.494164585,0.212820907,0.779336078,0.242877521,1.230709655,0.735473771,0.563490688,1.859684632,0.608701382,0.436042609,1.726687267,1.584222748,0.294267044,1.515093348,0.823032432,0.155278337,2.519675829,0.760250036,0.355488148,1.221067213,2.160662114,1.600388044,0.910427588,1.51261646,0.411912702,1.125331037,0.664527955,1.394949989,2.082493834,0.746372433,1.640899752,0.576257379,0,2.055557528,1.844879184,1.419876362,0,0.469328608,0.514753709,1.324773788,0.342817663,1.318300953,2.164526732,0.290751435,1.092106035,1.049581453,1.803347223,0.548918097,0.797975562,0.40464277,1.389739402,0.217761002,1.60394047,1.422986258,1.226011029,0.741171101,0.986328728,0.776213355,0.31817512,0.776489181,1.241448579,1.191569637,1.536093818,0.15163136,0.825430635,Anxa2,1.484293067,1.710176202,0.579150471,1.049156943,1.485571469,0.778375302,0.646964706,0.844896235,0.730028898,1.280726162,0.809907676,0.550384682,1.558199381,0.423089158,1.22205858,0.484203002,1.444874929
2.323484539,1.643164269,2.654155406,2.062683701,0.71990245,1.298520238,2.067796756,3.049162858,1.727426976,1.291622253,2.962758337,1.224447739,1.304269598,0.986137306,2.012404601,2.317647084,1.936570547,1.427947055,1.867549845,1.20167213,2.081661125,2.030249813,2.823731366,2.235935933,0.947452632,1.860414945,1.746683265,2.280571555,1.993429959,1.926887708,1.33848285,2.267736816,1.384439648,1.744682895,2.207317845,1.339639252,1.34050906,0.842087599,1.19240481,1.76440096,1.765236783,2.849814103,1.143476263,1.121213375,2.541692203,2.201210169,2.599922904,1.633792312,1.891481234,3.208418798,2.099967935,1.448164001,0.760820733,2.610175927,1.579087728,2.137495207,1.816236615,1.004284879,2.923802712,1.782596418,1.945777967,1.758624073,1.865852602,1.490162373,1.893280141,1.705269809,2.510036471,1.613156665,1.211577415,2.153915862,1.852012258,0.233347659,0.820309326,Anxa5,0.710355974,0.941835039,2.523413834,1.991245949,2.066749538,2.116773313,1.543863723,2.789676896,0.611406496,1.247647863,2.391731785,1.776140432,2.217321925,1.332619102,2.253634229,1.469874713,3.143986537
0.904455761,1.734226867,1.393898987,2.045268064,1.096063803,0.815498928,1.154965619,1.378308163,0.315474981,1.746535246,0.767604739,1.000522239,1.160300488,1.223438864,1.512052643,1.240727556,1.665819889,1.239925574,1.600363175,0.689149297,1.715204679,1.61335054,0.415793014,1.216946809,1.406012078,1.785818224,1.336912293,1.401803502,1.856785618,1.958795169,1.391145427,1.805532814,0.788203788,1.243493982,0.691296083,1.30214962,0.637840743,1.230270515,0.95732079,0.919261314,1.59512277,1.127101364,1.318398728,1.079804468,1.144483031,1.05022023,1.907860936,0.921113652,1.147385298,0.978835637,1.17020735,0.601175445,1.314307665,1.127011684,1.328815657,1.174888871,1.141212191,0.909085565,1.61581514,1.697013733,0.851025219,0.955127717,0.823384296,1.787222967,1.629736085,1.634200678,1.118928757,1.212151554,1.648064288,0.844761783,0.787324358,1.335969912,0.679671396,Apbb1,1.38140384,0.86995561,1.822526615,1.391571014,1.90888437,1.861249487,1.353220108,1.352463432,1.594959264,0.96202446,0.933237781,1.019260488,1.20348621,1.738944883,0.98313885,1.241576822,2.42327304
2.655280325,2.527994428,2.693760429,2.315677345,2.853054008,2.556513015,3.17036262,2.121753163,2.04426467,2.115965934,2.636397228,2.358434277,3.227066575,1.788382264,2.211813657,2.866575988,2.963982058,2.119536029,3.209536486,2.8408626,3.527118997,2.963751225,3.046514365,2.581430717,3.034165584,2.945444539,2.869627278,2.969184215,2.185450453,2.860910419,2.459384502,2.798750094,2.879220452,2.910603978,2.273111398,2.250579489,2.614998303,3.042138823,3.406613051,2.262394041,2.135676589,2.202201633,2.554127055,2.389230992,1.772553137,2.300386257,2.966389687,2.84212604,1.811160188,2.304384248,2.881730033,3.10375347,3.045655807,2.824656518,3.22871265,3.43725699,3.057087024,3.083332923,2.485500295,3.144022874,2.6572265,2.482062627,2.194345908,2.635118969,3.186275262,2.900850398,2.908881208,2.929878711,2.882840415,2.641209342,3.243002208,3.373200708,2.585730368,Apex1,2.893260092,2.895633365,2.198553302,2.160647164,3.252534249,2.611615143,2.433277243,2.620862442,2.435474765,2.632720644,3.033244285,2.87726014,2.353613239,1.528203217,2.787953905,2.548763253,3.132810222
1.081723006,1.089922835,0.221088771,0.509018125,1.779790154,0.351059384,1.108802826,0.244527319,0.504848068,0.482991086,0.911232579,1.000843613,1.217435501,0.597118642,0.454100903,0.522690907,0.896908611,0.209583062,1.027583175,0.768784121,0.372094841,1.012122322,0.715946101,0.489784001,1.43855313,0.539639285,0.235556723,0.424254858,1.22566185,1.136893684,0.961401102,0.523566558,0.983335152,1.023975287,0.676860706,0.344813771,0.963604363,0.910250691,1.262920167,0.719273203,0.984496068,0.779221896,1.187965864,0.544210301,0.43004973,1.187038188,0.959953289,0.91015707,0.260688315,0.556323341,0.997920258,0.531204965,1.073471258,1.26614579,0.722386361,0.713395652,0.847636589,0.506230753,0.850650307,0.921576609,0.601580708,0.677325292,0.35857293,0.43013809,1.296858444,0.480836438,0.558993435,0.953203047,0.605354016,0.84937732,1.239938069,0.775849279,0.463860221,Apobec3,0.42766292,1.662553848,0.698121258,0.696863778,1.163351505,0.781643403,0.306041272,0.736912241,0.853834846,0.505184995,1.105536874,0.860777923,0.625470056,0.48956959,0.465086444,0.77123041,1.310675944
3.232737153,4.031121402,4.619171579,4.223593814,4.331346723,4.855923664,4.79856737,4.789414853,3.55705954,4.471189321,5.345635781,4.983866382,4.64178234,3.64715099,3.675097746,3.423617949,4.849130033,4.216763723,4.632387782,3.311385085,4.07074623,3.70456615,3.881944064,4.121550997,5.06354529,4.106856512,4.883463173,5.313479017,4.401420241,4.641262393,5.406503853,4.925927998,5.236916638,4.586778514,3.719222476,4.382433913,5.016712338,4.970983213,4.946742196,4.603906723,5.011971536,4.187437042,4.452715414,4.767062785,3.863037604,4.047484096,4.431157352,4.70737214,5.074324077,4.218121975,4.521335173,5.324828187,5.028033563,4.581522197,3.896532162,4.268668469,3.702592558,4.889150262,4.631789511,4.609122886,5.091231929,2.920700265,5.149477446,4.605973798,4.532901155,5.079649496,3.752026174,4.425882128,5.115450161,3.958484412,4.453303308,4.1123545,3.926049041,Apoe,4.793760825,3.417119086,3.649313453,3.421765682,3.917656116,3.914246214,4.620380477,4.734081962,4.771178922,3.01176323,4.651935894,3.970951866,1.873718195,3.461264787,4.233584917,4.755550447,4.044373255
3.18E-06,0.35776576,1.41E-09,0.634587671,0.299460104,0.604728768,0.525716955,1.206798847,0.42023641,0.117074776,1.053608712,0.696939687,3.22E-05,0.537204088,0.486560789,0.168433371,0.268455816,0,0.150009619,0.384491978,0.353062329,0.374577073,0.827263683,0.580142361,0.091045264,0.43063678,0.827472574,0.266687342,0.311997508,0.459913452,1.309285695,0.735332587,0.541497648,0.387618616,0.408441341,0.950477059,0.208650651,0.1677655,0.110944532,0,0.633238848,1.213450851,0,0,0.616301335,0.36681356,0.927778114,0.247553155,0.904989241,0.53411131,0,0,0.338244469,0.848328523,0.292952954,0.656782291,0.83042995,0.119126212,0.373258683,0.914263452,0.391933092,0.657630909,0.273753518,0.08477212,0.116071641,0.198556639,0.317792191,0.291360807,0.715340435,0.97050394,0.743043655,0.152473035,0.338896636,App,8.18E-05,0.640400138,0.234825789,1.313297222,0.868659141,0.323257135,0.091811086,0.360166732,0.150847001,0,0.736139045,0.762223987,0.377881903,0.617252677,0.411889839,0.812912391,0.231578791
0.821571426,1.173361742,1.257601323,0.997545617,1.610796746,0.80493655,1.338839171,4.317101201,1.513499371,1.049326169,2.227386242,3.093514235,1.707573243,1.77067214,1.01778629,1.855302935,1.065516198,1.921438597,1.13586612,0,1.356947051,1.912052136,1.006703775,1.578612584,0,2.596506853,0.688014657,1.070391093,1.877645544,1.990418096,0.360961318,1.41350479,1.285003598,1.666974302,1.109085479,3.033428987,2.429738863,1.399079676,0.146559839,2.366246391,4.149502855,0.810737118,1.728885023,0.516090182,0.000329739,1.613175534,3.051555045,0.590400415,1.055297205,1.656775178,0.470749836,3.558282366,1.124391275,3.948339055,3.02034268,2.628011617,0.036121114,0.379328384,2.529086554,0.55161354,3.044194301,0,2.070544338,3.059459849,0.343531229,2.263261958,1.693724803,1.940450197,1.895549056,1.733294884,1.879504565,0.707405357,0.374364152,Aqp8,1.721574543,1.180289725,0.656947224,0,1.063581315,0.562163957,1.801730691,1.572017083,1.48713024,2.629061522,0.841981573,3.231226571,5.16E-09,2.148374613,2.721895033,0.05684839,1.184353936
2.935715764,2.058946965,2.207242731,3.68945919,3.576186228,2.063870522,3.340581148,3.026616198,3.772889771,1.771279407,3.175299858,2.467581552,2.606201827,3.127819744,3.041193626,3.59093231,2.514572893,3.623978266,3.155160892,4.064231456,3.487525136,2.710649059,3.54649841,3.730509936,1.274709065,2.945811001,3.351881702,3.231510434,4.285557362,3.474954738,3.680398839,3.200395185,3.842838781,3.059960978,3.500888663,3.643247967,1.440899342,1.786491694,2.01714012,3.868235736,2.580888364,3.627237586,2.890487304,2.466572848,2.205725742,3.969575523,3.546642858,2.755108521,2.778290193,3.221770024,2.06683056,1.941394384,3.504347566,2.844527475,3.554546756,2.750385005,3.933086304,0.70184994,3.842590046,2.052035367,2.815151799,1.401011646,1.47863686,2.37181597,3.096624492,3.020396603,2.714865092,3.658672203,2.543220417,3.213859867,3.114166626,2.883622695,3.434708458,Arhgap29,1.433428235,2.326135731,3.854328214,3.652855756,3.328459792,2.86435039,2.225788789,3.297781643,3.239740922,3.34399272,2.690416491,3.440104015,3.386537393,3.36806731,3.706366494,3.474984282,3.301129492
0.669244014,0.997592164,1.628936807,1.893750406,1.369672571,1.81806801,0.509537693,1.204574016,1.934304875,1.42837608,1.147937491,0.857488464,1.03925907,0.526792304,1.644215847,1.403463669,1.183290518,1.814972698,1.492826564,1.021459137,1.742607674,1.889347741,1.207479707,1.19707607,1.77439961,1.671429657,1.783787541,2.034872958,1.617685152,2.160630532,2.031114752,1.176479457,1.874091073,1.551673466,1.41355521,1.504696713,1.825818765,1.220386832,1.553166304,1.89996191,1.901482863,2.025897596,1.803649667,1.224239837,2.17850998,1.909033146,1.193142005,1.187541757,1.777448667,1.168705137,2.278501889,1.255219489,1.599623677,1.261807442,1.049408491,1.493437774,1.844985846,1.825500058,1.852044188,1.621104408,1.233974485,1.531598223,1.392738048,0.949470326,1.409656784,1.619730243,1.741813389,2.552123271,0.947760965,0.499181475,1.38153346,0.966110266,1.305876648,Arhgef40,1.598254495,1.028645075,1.352061342,1.812068227,1.481692734,1.786026422,1.654687105,1.437576462,1.955234151,1.836646841,2.138273821,1.44484719,0.958113658,2.27357614,1.762071715,1.415782825,2.096759056
2.065394109,2.201204922,2.421920522,2.073600008,2.054773694,2.514576148,2.051734173,2.223866615,2.232228342,2.477390998,1.938143026,1.469689531,2.073503287,2.092893624,2.007832743,1.963094244,2.337447225,1.937108621,2.04443682,2.325721123,2.430551177,2.069270766,2.1324559,2.292334387,1.929043066,2.332469974,2.313771056,2.846134184,2.602084758,2.610732415,2.311892668,2.100402024,1.609692703,2.1425294,2.06308024,1.877440459,2.302214197,2.02105456,2.43678574,2.3417504,2.142950181,2.069895439,2.28205082,2.655882584,1.965298469,2.273783549,1.980954698,2.171882951,2.187016161,1.87144307,2.394547809,1.943950971,2.302180343,1.999441772,1.932255997,2.182206797,2.26417446,2.728559112,2.106413227,1.865447592,2.065962041,2.234734266,2.200035132,2.220614916,2.173173529,2.501406302,2.316261543,1.497267966,2.165743918,1.874810217,1.872862799,1.966199328,2.145289287,Arid1a,1.834391267,2.742278961,2.477046022,2.173671413,2.400728819,2.417299907,2.242138232,2.365068734,1.836142044,2.835092148,2.257013095,1.635425356,1.97039458,1.799372268,2.381253999,2.628989324,2.37181944
1.737358939,2.029003736,2.216368139,1.108402567,2.095102084,2.142036213,1.721534896,1.740660068,1.295714335,1.608798157,1.412780406,1.260908648,1.475068067,1.216610298,1.830081065,1.847947326,1.503666477,1.254549293,1.595252982,1.849480364,1.963722812,1.808118341,1.469025491,1.991131711,1.797704263,1.887967713,1.369641634,1.386891679,1.459335614,1.851321518,2.165347064,1.850470529,1.913748593,1.677150315,0.681620126,2.162356789,1.030223515,2.11458023,1.693594847,1.777648948,1.559401392,2.309397302,2.383705733,2.421102723,1.997355649,2.509832573,1.460624765,1.069167542,1.560434519,1.827983229,2.044547124,1.596225601,2.236621879,1.78176651,1.555437757,1.101806186,1.737094443,2.203845617,1.729441711,1.587532783,1.075482193,1.962746213,1.058389522,0.922445525,2.014372404,1.298115723,1.240386429,1.522027999,1.299856772,1.689241703,1.702011396,1.280788991,0.729032877,Arid3b,2.069915441,1.383832482,1.303527557,1.500272726,1.401104434,2.257216834,1.977349198,1.068466448,1.719578654,1.487254881,0.54159985,1.740049422,2.448766546,0.967245784,1.468840419,1.291746272,1.516704367
2.103716206,2.010797348,2.557629119,2.151087257,1.463397248,2.413326576,1.046182808,2.137537722,1.709594471,2.32245686,1.784291587,1.727286927,1.336666961,1.363908365,1.68732541,1.547701603,1.886033849,2.661225741,1.6292632,0.947079193,1.843000398,1.385303567,1.63637882,1.946499119,1.613461008,2.281804683,1.848087138,2.340899131,1.688133161,2.319903085,1.281928531,1.994032757,1.439413968,2.082168835,1.437982846,1.255411415,2.013839979,2.062395328,1.761530294,2.048507806,2.377082605,1.212899529,2.279176643,1.742923216,2.127490593,1.792262706,2.011398627,1.903684969,1.90101643,1.723839628,2.323897766,1.327250621,1.315799507,2.203586384,2.004554026,1.512978079,2.190097437,1.960663815,1.741429783,1.553907992,0.818076465,1.758215356,1.829831791,0.728630604,1.691659685,1.269540598,1.996317068,1.221296044,1.623770858,2.066733135,1.638259969,1.816854366,1.854023845,Arid5b,1.455404363,1.871667536,1.754429333,1.766390684,1.548390625,1.816756962,1.280218625,1.236514857,0.962726983,1.759992692,1.976921346,1.650771089,1.808707725,1.934734839,2.098935839,1.454421827,1.676132683
0.744353651,0,0.26485056,0.35639588,0.43380014,0,0.994549085,0.675057965,0.380600042,0.292162196,0.475574477,0,0.735652735,0,0,0.574284392,0.240590407,0.237303324,0.800676304,0.755479631,0.629929797,0.207096795,0.69618773,0.214720014,0.764319789,0.790041228,0.259783169,0.834945696,0.20267897,0.798700832,0.726475742,0.526975567,0.743704342,0,0,0.598302899,0,0,0.716252125,0,0.72087664,0.702979768,0.682310191,0,0.625593129,0.680386416,0.603111208,0.483872835,0,0,0,0,0.699080002,0.411196216,0.222605864,0.371624488,0.226121932,0,0.251775,0.802320693,0.673328051,0.481040853,0.803520978,0,0.754690754,0.698132971,0.220565638,0,0.231490088,0.354980873,0.386024523,0.592646213,0.238744159,Arl6ip5,0.279281513,0,0.845788414,0.648040904,0.226695141,0.461595228,0,0.459424008,0,0.265307141,0,0.221367058,0.298627501,0.53990561,0.809723298,0.676721035,0
0.486260749,0.291093451,0.386959494,0.297588938,0.318161785,0,0.471052831,0.306927325,0,1.011440677,0,0,0,0.505942409,0.532601424,0,0.549832276,0,0.029993698,0,0.57369562,0.726636707,0,0,0,0.14465475,0.093954607,0.37679193,0.828218413,0,0.69379444,0.61377318,0,0.054015467,0,0.238793525,0.494879897,1.349893445,0,0,0.56088251,1.263970793,0.121949776,0.270321375,0.959309304,0,0.682087158,0.899674422,0.943264321,0,0.504694221,0.265567903,0.572684001,0.67473801,0.071451287,0.074260712,1.058011488,0.199937682,0,0.733557574,0.322792977,0,0,0.247081828,0.316257894,0.08709821,0,0,0.131415314,0,0.078145114,0.577599951,0.836075122,Arnt2,0.905570256,0,0.972809162,0,0,0.365716761,1.269409711,1.165453679,0.970514902,0,0,0.528859318,0.836527536,0,0,0.766205572,0
1.057020156,0.841692277,0.641184553,0.312417377,0.791071348,0.752356525,0.824301501,1.105954354,0.701063365,1.003166839,1.396459362,0.449381608,0.695447121,1.365688517,0.768457998,0.556389365,0.597684341,1.09145844,1.18369086,1.03461602,0.805506153,0.9554303,0.996658366,0.945832654,0.467721832,0.733455394,0.541387525,1.184390156,0.75473127,0.982724405,0.531669666,0.775964269,1.004452302,0.910445869,0.785002074,0.657925533,0.802530088,0.780883237,0.497878442,1.133768063,0.850076922,0.844644521,1.290212943,0.552318633,0.834715166,1.232945638,1.162060893,0.861417798,0.817673495,0.749203958,0.593562209,0.972965578,0.37747832,1.225597779,1.137870487,1.219359934,0.995602499,0.22725954,1.194791888,0.726120178,0.603061273,0.513525843,0.60467068,0.800281567,0.751763491,0.876185043,0.430414186,0.84922084,0.654008407,0.920950148,0.236563883,0.710412481,0.425110189,Arntl,1.111080281,0.719424523,0.906144468,0.515222671,0.755697053,1.136229464,1.020425022,0.31686183,0.593300074,0.816833763,1.024736165,1.255634715,0.817855729,1.115175423,0.71900858,1.226673827,1.186789593
0.347740436,0.193462628,0.47924533,0.573558789,0.609203614,0.730926834,0.205476733,0.209707774,0.929739577,0.331984399,0.136005172,0.52910507,0.778471488,0.389761557,0.48585159,0.356657508,0.519792391,0.129531137,0.656501047,0.409613653,0.565107763,0.675840807,0.372369505,0.395404674,0.140718321,0.311068582,0.511641969,0.250934887,0.51799274,0.867649715,0.512679257,0.428959122,0.102191914,0.587862496,0.80186885,0.532032041,0.328386099,0.513073167,0.330718367,0.711507861,0.832899399,0.436919269,0.705545613,0.657858567,0.249621425,0.344129789,0.509183616,0.77866513,0.453298776,0.455509151,1.128488845,0.049621322,0.699285555,0.490142174,0.380020746,0.71426024,0.218205277,0.31723909,0.252158032,0.422950749,0.773275467,0.574490854,0.616019333,0.376799257,0.489359537,0.968514815,0.394116285,0.626473528,0.482599721,0.1341455,0.544825079,0.408456696,0.181519693,Ash1l,0.738224337,0.478624892,0.516621075,0.376043126,0.962208272,0.322826281,0.453442145,0.787533942,0.54095604,0.469740112,0.807061931,0.667778614,0.593630394,1.039194873,0.472466397,0.534934619,0.692155186
2.644864829,2.82160826,1.333212493,2.220904117,2.667905299,2.576053854,2.143727533,2.413059666,3.231427435,2.471949645,1.604778649,2.167361823,1.820138846,2.505355047,2.111866898,1.992210912,2.516380611,2.210543395,2.349192929,2.667010381,2.853517401,1.905912418,1.899798318,2.305538125,3.558174938,1.848839914,2.21863824,3.064575185,2.249283752,2.322653739,1.541342178,2.48798841,2.324467825,2.290689717,2.370069977,1.887849141,2.586923381,2.945220988,2.730540711,2.162148507,2.94884658,2.594304819,2.289731195,2.803250349,2.704260616,2.523618638,3.042849578,2.399277271,2.723236022,2.104372992,3.44202768,1.628403201,3.179725616,2.385226419,2.127268292,2.650909679,2.139408644,3.892736903,2.201177276,2.963847737,1.981950738,3.666192682,2.215297213,1.505839261,3.016134411,1.369967099,2.098300909,2.593430938,3.056914488,2.942294199,1.980687888,2.814548613,1.955879875,Ash2l,2.220481146,3.047672178,2.494379111,2.631304271,2.551175749,2.477904477,2.463448052,3.067633383,1.632710637,2.706256609,1.618218872,3.460297113,2.63587755,2.096390594,2.302175538,3.047315165,2.56797222
4.438559317,4.439412239,4.941819329,3.748013048,4.768110114,3.946311135,4.606961923,4.968488265,4.301325056,3.788735566,4.152387003,3.903834502,3.919010672,5.217608517,4.699109298,4.120947995,4.847173134,4.170280802,5.058021662,4.295859865,4.511857103,3.21108422,4.125544379,3.925300911,4.877613645,4.043676323,4.643688163,4.677692758,4.578217074,3.75383631,5.026054549,3.591165846,4.081928956,4.348580079,4.725547635,4.709919251,4.514069199,4.491553619,5.300292414,3.330364944,3.707397974,4.77256145,5.263871436,4.524466544,4.844113237,3.50186705,4.254807143,5.061721954,4.995375997,4.558209926,4.262630519,5.177240312,4.168028986,3.502984723,4.594673735,4.486213284,5.470768276,4.229889419,4.274469019,4.167313573,5.069797015,4.195185366,3.448590973,3.38477486,3.599114139,4.17399311,4.302348961,4.843194731,3.273109042,5.006737986,4.005816902,4.31444619,4.234351114,Asns,3.792806572,5.291700908,2.513242387,4.67046814,4.928502932,4.522669643,4.603171516,5.04778808,4.072860636,4.504683843,4.730943322,4.58730476,4.730425644,3.280455805,4.08934598,4.523085708,3.500011755
